"BehaviorSpace results (NetLogo 6.2.0)"
"Sugarscape 1 Immediate Growback.nlogo"
"Growth Change"
"02/21/2021 00:21:12:569 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-population","[step]","growth"
"8","170","83","-0.39436619718309857"
"1","100","96","-0.40963855421686746"
"4","130","96","-0.4074074074074074"
"6","150","93","-0.38095238095238093"
"8","170","84","-0.39436619718309857"
"9","180","9","-0.1951219512195122"
"1","100","97","-0.40963855421686746"
"6","150","94","-0.38095238095238093"
"4","130","97","-0.4074074074074074"
"8","170","85","-0.39436619718309857"
"9","180","10","-0.22910216718266255"
"6","150","95","-0.38095238095238093"
"4","130","98","-0.4074074074074074"
"1","100","98","-0.40963855421686746"
"10","190","0","0"
"11","200","0","0"
"4","130","99","-0.4074074074074074"
"9","180","11","-0.2641509433962264"
"6","150","96","-0.38095238095238093"
"8","170","86","-0.39436619718309857"
"4","130","100","-0.4074074074074074"
"1","100","99","-0.40963855421686746"
"9","180","12","-0.2929936305732484"
"6","150","97","-0.38095238095238093"
"8","170","87","-0.39436619718309857"
"10","190","1","0"
"1","100","100","-0.40963855421686746"
"11","200","1","0"
"12","210","0","0"
"9","180","13","-0.31511254019292606"
"8","170","88","-0.39436619718309857"
"6","150","98","-0.38095238095238093"
"10","190","2","-0.005277044854881266"
"11","200","2","-0.005012531328320802"
"9","180","14","-0.3300970873786408"
"8","170","89","-0.39436619718309857"
"12","210","1","0"
"6","150","99","-0.38095238095238093"
"9","180","15","-0.34527687296416937"
"9","180","16","-0.36065573770491804"
"10","190","3","-0.02127659574468085"
"12","210","2","-0.009569377990430622"
"8","170","90","-0.39436619718309857"
"9","180","17","-0.36065573770491804"
"11","200","3","-0.010050251256281407"
"9","180","18","-0.36065573770491804"
"10","190","4","-0.04851752021563342"
"6","150","100","-0.38095238095238093"
"8","170","91","-0.39436619718309857"
"9","180","19","-0.37623762376237624"
"12","210","3","-0.043795620437956206"
"11","200","4","-0.02531645569620253"
"9","180","20","-0.4"
"8","170","92","-0.39436619718309857"
"10","190","5","-0.07084468664850137"
"9","180","21","-0.4080267558528428"
"8","170","93","-0.39436619718309857"
"12","210","4","-0.058823529411764705"
"11","200","5","-0.06718346253229975"
"9","180","22","-0.4080267558528428"
"10","190","6","-0.10526315789473684"
"9","180","23","-0.42424242424242425"
"8","170","94","-0.39436619718309857"
"11","200","6","-0.08333333333333333"
"12","210","5","-0.07407407407407407"
"10","190","7","-0.1348314606741573"
"9","180","24","-0.43243243243243246"
"8","170","95","-0.39436619718309857"
"11","200","7","-0.09424083769633508"
"9","180","25","-0.4489795918367347"
"12","210","6","-0.10526315789473684"
"8","170","96","-0.39436619718309857"
"10","190","8","-0.17142857142857143"
"9","180","26","-0.4489795918367347"
"8","170","97","-0.39436619718309857"
"11","200","8","-0.1164021164021164"
"9","180","27","-0.4489795918367347"
"12","210","7","-0.14285714285714285"
"10","190","9","-0.2028985507246377"
"8","170","98","-0.39436619718309857"
"9","180","28","-0.4489795918367347"
"11","200","9","-0.16216216216216217"
"12","210","8","-0.19321148825065274"
"8","170","99","-0.39436619718309857"
"10","190","10","-0.2551928783382789"
"9","180","29","-0.4489795918367347"
"8","170","100","-0.39436619718309857"
"11","200","10","-0.18579234972677597"
"9","180","30","-0.4489795918367347"
"12","210","9","-0.21635883905013192"
"10","190","11","-0.3100303951367781"
"9","180","31","-0.4489795918367347"
"11","200","11","-0.2222222222222222"
"10","190","12","-0.36024844720496896"
"12","210","10","-0.2222222222222222"
"9","180","32","-0.4489795918367347"
"11","200","12","-0.22841225626740946"
"10","190","13","-0.39747634069400634"
"9","180","33","-0.4489795918367347"
"12","210","11","-0.25806451612903225"
"9","180","34","-0.4489795918367347"
"10","190","14","-0.42038216560509556"
"11","200","13","-0.24089635854341737"
"13","220","0","0"
"12","210","12","-0.2888283378746594"
"9","180","35","-0.4489795918367347"
"10","190","15","-0.42038216560509556"
"11","200","14","-0.2598870056497175"
"9","180","36","-0.4489795918367347"
"12","210","13","-0.3268698060941828"
"13","220","1","0"
"10","190","16","-0.42038216560509556"
"11","200","15","-0.2727272727272727"
"9","180","37","-0.4489795918367347"
"12","210","14","-0.3463687150837989"
"9","180","38","-0.4489795918367347"
"10","190","17","-0.4437299035369775"
"11","200","16","-0.2792022792022792"
"13","220","2","-0.01834862385321101"
"12","210","15","-0.35294117647058826"
"9","180","39","-0.4489795918367347"
"10","190","18","-0.45161290322580644"
"12","210","16","-0.36619718309859156"
"9","180","40","-0.4489795918367347"
"11","200","17","-0.2988505747126437"
"10","190","19","-0.459546925566343"
"12","210","17","-0.38636363636363635"
"9","180","41","-0.4489795918367347"
"10","190","20","-0.4755700325732899"
"11","200","18","-0.32558139534883723"
"14","230","0","0"
"16","250","0","0"
"15","240","0","0"
"11","200","19","-0.3391812865497076"
"10","190","21","-0.48366013071895425"
"12","210","18","-0.4"
"9","180","42","-0.4489795918367347"
"13","220","3","-0.027649769585253458"
"9","180","43","-0.4489795918367347"
"10","190","22","-0.48366013071895425"
"12","210","19","-0.4207492795389049"
"11","200","20","-0.3668639053254438"
"13","220","4","-0.037037037037037035"
"9","180","44","-0.4489795918367347"
"10","190","23","-0.4918032786885246"
"12","210","20","-0.43478260869565216"
"11","200","21","-0.38095238095238093"
"14","230","1","0"
"16","250","1","0"
"9","180","45","-0.4489795918367347"
"15","240","1","0"
"10","190","24","-0.5"
"13","220","5","-0.06088992974238876"
"12","210","21","-0.45614035087719296"
"11","200","22","-0.38095238095238093"
"9","180","46","-0.4489795918367347"
"14","230","2","0"
"10","190","25","-0.5165562913907285"
"16","250","2","-0.008032128514056224"
"15","240","2","-0.0041753653444676405"
"13","220","6","-0.09026128266033254"
"12","210","22","-0.4633431085043988"
"11","200","23","-0.39520958083832336"
"9","180","47","-0.4489795918367347"
"10","190","26","-0.5165562913907285"
"11","200","24","-0.4024024024024024"
"14","230","3","-0.02643171806167401"
"12","210","23","-0.47058823529411764"
"16","250","3","-0.024291497975708502"
"13","220","7","-0.11031175059952038"
"9","180","48","-0.4489795918367347"
"15","240","3","-0.02531645569620253"
"10","190","27","-0.5165562913907285"
"11","200","25","-0.4169184290030212"
"12","210","24","-0.4778761061946903"
"14","230","4","-0.06278026905829596"
"10","190","28","-0.5165562913907285"
"9","180","49","-0.4489795918367347"
"13","220","8","-0.12048192771084337"
"11","200","26","-0.4169184290030212"
"16","250","4","-0.04918032786885246"
"15","240","4","-0.0425531914893617"
"12","210","25","-0.48520710059171596"
"9","180","50","-0.4489795918367347"
"10","190","29","-0.5165562913907285"
"11","200","27","-0.4169184290030212"
"14","230","5","-0.07207207207207207"
"13","220","9","-0.14634146341463414"
"16","250","5","-0.08333333333333333"
"9","180","51","-0.4489795918367347"
"12","210","26","-0.48520710059171596"
"10","190","30","-0.5165562913907285"
"11","200","28","-0.4169184290030212"
"15","240","5","-0.06896551724137931"
"13","220","10","-0.16748768472906403"
"9","180","52","-0.4489795918367347"
"12","210","27","-0.48520710059171596"
"10","190","31","-0.5165562913907285"
"11","200","29","-0.4169184290030212"
"14","230","6","-0.1004566210045662"
"16","250","6","-0.11416490486257928"
"12","210","28","-0.48520710059171596"
"9","180","53","-0.4489795918367347"
"15","240","6","-0.0915032679738562"
"13","220","11","-0.21105527638190955"
"10","190","32","-0.5165562913907285"
"11","200","30","-0.4169184290030212"
"9","180","54","-0.4489795918367347"
"12","210","29","-0.48520710059171596"
"16","250","7","-0.13219616204690832"
"10","190","33","-0.5165562913907285"
"15","240","7","-0.12389380530973451"
"13","220","12","-0.24489795918367346"
"11","200","31","-0.4169184290030212"
"9","180","55","-0.4489795918367347"
"12","210","30","-0.48520710059171596"
"14","230","7","-0.12471131639722864"
"15","240","8","-0.17194570135746606"
"12","210","31","-0.48520710059171596"
"13","220","13","-0.2506393861892583"
"11","200","32","-0.4169184290030212"
"9","180","56","-0.4489795918367347"
"10","190","34","-0.5165562913907285"
"16","250","8","-0.15982721382289417"
"10","190","35","-0.5165562913907285"
"9","180","57","-0.4489795918367347"
"12","210","32","-0.48520710059171596"
"11","200","33","-0.4169184290030212"
"15","240","9","-0.1867881548974943"
"14","230","8","-0.1445221445221445"
"13","220","14","-0.2506393861892583"
"16","250","9","-0.17391304347826086"
"10","190","36","-0.5165562913907285"
"9","180","58","-0.4489795918367347"
"12","210","33","-0.48520710059171596"
"11","200","34","-0.4169184290030212"
"13","220","15","-0.26804123711340205"
"10","190","37","-0.5165562913907285"
"15","240","10","-0.2018348623853211"
"14","230","9","-0.17494089834515367"
"9","180","59","-0.4489795918367347"
"12","210","34","-0.48520710059171596"
"16","250","10","-0.20750551876379691"
"11","200","35","-0.4169184290030212"
"10","190","38","-0.5165562913907285"
"13","220","16","-0.2739018087855297"
"9","180","60","-0.4489795918367347"
"12","210","35","-0.48520710059171596"
"15","240","11","-0.2641509433962264"
"11","200","36","-0.4169184290030212"
"14","230","10","-0.20623501199040767"
"13","220","17","-0.2857142857142857"
"16","250","11","-0.25225225225225223"
"9","180","61","-0.4489795918367347"
"12","210","36","-0.48520710059171596"
"15","240","12","-0.2911694510739857"
"10","190","39","-0.5165562913907285"
"13","220","18","-0.2916666666666667"
"14","230","11","-0.24390243902439024"
"9","180","62","-0.4489795918367347"
"15","240","13","-0.302158273381295"
"9","180","63","-0.4489795918367347"
"13","220","19","-0.29765013054830286"
"14","230","12","-0.27722772277227725"
"16","250","12","-0.2675736961451247"
"11","200","37","-0.4169184290030212"
"10","190","40","-0.5165562913907285"
"12","210","37","-0.48520710059171596"
"15","240","14","-0.3132530120481928"
"9","180","64","-0.4489795918367347"
"13","220","20","-0.3036649214659686"
"14","230","13","-0.3057644110275689"
"11","200","38","-0.4169184290030212"
"12","210","38","-0.48520710059171596"
"9","180","65","-0.4489795918367347"
"16","250","13","-0.2831050228310502"
"15","240","15","-0.3357664233576642"
"13","220","21","-0.3036649214659686"
"10","190","41","-0.5165562913907285"
"9","180","66","-0.4489795918367347"
"11","200","39","-0.4169184290030212"
"12","210","39","-0.48520710059171596"
"14","230","14","-0.31155778894472363"
"15","240","16","-0.3357664233576642"
"16","250","14","-0.29357798165137616"
"13","220","22","-0.32189973614775724"
"9","180","67","-0.4489795918367347"
"10","190","42","-0.5165562913907285"
"11","200","40","-0.4169184290030212"
"14","230","15","-0.31738035264483627"
"15","240","17","-0.3471882640586797"
"16","250","15","-0.3094688221709007"
"13","220","23","-0.3404255319148936"
"12","210","40","-0.48520710059171596"
"9","180","68","-0.4489795918367347"
"10","190","43","-0.5165562913907285"
"11","200","41","-0.4169184290030212"
"14","230","16","-0.32323232323232326"
"15","240","18","-0.35872235872235875"
"13","220","24","-0.3404255319148936"
"9","180","69","-0.4489795918367347"
"16","250","16","-0.3148148148148148"
"9","180","70","-0.4489795918367347"
"15","240","19","-0.37623762376237624"
"13","220","25","-0.35294117647058826"
"14","230","17","-0.3291139240506329"
"16","250","17","-0.331002331002331"
"9","180","71","-0.4489795918367347"
"15","240","20","-0.3940149625935162"
"13","220","26","-0.35294117647058826"
"14","230","18","-0.3350253807106599"
"12","210","41","-0.48520710059171596"
"16","250","18","-0.34192037470725994"
"9","180","72","-0.4489795918367347"
"11","200","42","-0.4169184290030212"
"10","190","44","-0.5165562913907285"
"13","220","27","-0.35294117647058826"
"15","240","21","-0.4120603015075377"
"9","180","73","-0.4489795918367347"
"14","230","19","-0.34096692111959287"
"9","180","74","-0.4489795918367347"
"15","240","22","-0.43037974683544306"
"13","220","28","-0.35294117647058826"
"16","250","19","-0.3640661938534279"
"11","200","43","-0.4169184290030212"
"12","210","42","-0.48520710059171596"
"10","190","45","-0.5165562913907285"
"9","180","75","-0.4489795918367347"
"13","220","29","-0.35294117647058826"
"15","240","23","-0.4365482233502538"
"16","250","20","-0.40384615384615385"
"10","190","46","-0.5165562913907285"
"9","180","76","-0.4489795918367347"
"12","210","43","-0.48520710059171596"
"11","200","44","-0.4169184290030212"
"13","220","30","-0.35294117647058826"
"15","240","24","-0.44274809160305345"
"16","250","21","-0.40963855421686746"
"14","230","20","-0.358974358974359"
"9","180","77","-0.4489795918367347"
"10","190","47","-0.5165562913907285"
"12","210","44","-0.48520710059171596"
"13","220","31","-0.35294117647058826"
"15","240","25","-0.45524296675191817"
"9","180","78","-0.4489795918367347"
"16","250","22","-0.4213075060532688"
"11","200","45","-0.4169184290030212"
"14","230","21","-0.38341968911917096"
"12","210","45","-0.48520710059171596"
"13","220","32","-0.35294117647058826"
"15","240","26","-0.45524296675191817"
"9","180","79","-0.4489795918367347"
"10","190","48","-0.5165562913907285"
"16","250","23","-0.4213075060532688"
"11","200","46","-0.4169184290030212"
"12","210","46","-0.48520710059171596"
"14","230","22","-0.4083769633507853"
"15","240","27","-0.45524296675191817"
"13","220","33","-0.35294117647058826"
"9","180","80","-0.4489795918367347"
"10","190","49","-0.5165562913907285"
"16","250","24","-0.43309002433090027"
"11","200","47","-0.4169184290030212"
"12","210","47","-0.48520710059171596"
"14","230","23","-0.43386243386243384"
"9","180","81","-0.4489795918367347"
"15","240","28","-0.45524296675191817"
"13","220","34","-0.35294117647058826"
"10","190","50","-0.5165562913907285"
"11","200","48","-0.4169184290030212"
"16","250","25","-0.4449877750611247"
"12","210","48","-0.48520710059171596"
"9","180","82","-0.4489795918367347"
"14","230","24","-0.4403183023872679"
"10","190","51","-0.5165562913907285"
"15","240","29","-0.45524296675191817"
"13","220","35","-0.35294117647058826"
"11","200","49","-0.4169184290030212"
"16","250","26","-0.4449877750611247"
"12","210","49","-0.48520710059171596"
"9","180","83","-0.4489795918367347"
"13","220","36","-0.35294117647058826"
"15","240","30","-0.45524296675191817"
"14","230","25","-0.4403183023872679"
"10","190","52","-0.5165562913907285"
"11","200","50","-0.4169184290030212"
"9","180","84","-0.4489795918367347"
"12","210","50","-0.48520710059171596"
"16","250","27","-0.4449877750611247"
"15","240","31","-0.45524296675191817"
"13","220","37","-0.35294117647058826"
"14","230","26","-0.4403183023872679"
"10","190","53","-0.5165562913907285"
"9","180","85","-0.4489795918367347"
"11","200","51","-0.4169184290030212"
"12","210","51","-0.48520710059171596"
"16","250","28","-0.4449877750611247"
"15","240","32","-0.45524296675191817"
"13","220","38","-0.35294117647058826"
"14","230","27","-0.4403183023872679"
"10","190","54","-0.5165562913907285"
"9","180","86","-0.4489795918367347"
"11","200","52","-0.4169184290030212"
"12","210","52","-0.48520710059171596"
"16","250","29","-0.4449877750611247"
"15","240","33","-0.45524296675191817"
"13","220","39","-0.35294117647058826"
"9","180","87","-0.4489795918367347"
"10","190","55","-0.5165562913907285"
"14","230","28","-0.4403183023872679"
"11","200","53","-0.4169184290030212"
"12","210","53","-0.48520710059171596"
"16","250","30","-0.4449877750611247"
"9","180","88","-0.4489795918367347"
"15","240","34","-0.45524296675191817"
"13","220","40","-0.35294117647058826"
"10","190","56","-0.5165562913907285"
"11","200","54","-0.4169184290030212"
"14","230","29","-0.4403183023872679"
"12","210","54","-0.48520710059171596"
"16","250","31","-0.4449877750611247"
"9","180","89","-0.4489795918367347"
"10","190","57","-0.5165562913907285"
"13","220","41","-0.35294117647058826"
"15","240","35","-0.45524296675191817"
"11","200","55","-0.4169184290030212"
"12","210","55","-0.48520710059171596"
"14","230","30","-0.4403183023872679"
"9","180","90","-0.4489795918367347"
"16","250","32","-0.4449877750611247"
"10","190","58","-0.5165562913907285"
"13","220","42","-0.35294117647058826"
"15","240","36","-0.45524296675191817"
"11","200","56","-0.4169184290030212"
"12","210","56","-0.48520710059171596"
"14","230","31","-0.4403183023872679"
"9","180","91","-0.4489795918367347"
"11","200","57","-0.4169184290030212"
"16","250","33","-0.4449877750611247"
"12","210","57","-0.48520710059171596"
"10","190","59","-0.5165562913907285"
"11","200","58","-0.4169184290030212"
"15","240","37","-0.45524296675191817"
"16","250","34","-0.4449877750611247"
"14","230","32","-0.4403183023872679"
"10","190","60","-0.5165562913907285"
"12","210","58","-0.48520710059171596"
"11","200","59","-0.4169184290030212"
"13","220","43","-0.35294117647058826"
"10","190","61","-0.5165562913907285"
"12","210","59","-0.48520710059171596"
"15","240","38","-0.45524296675191817"
"14","230","33","-0.4403183023872679"
"11","200","60","-0.4169184290030212"
"16","250","35","-0.4449877750611247"
"9","180","92","-0.4489795918367347"
"10","190","62","-0.5165562913907285"
"12","210","60","-0.48520710059171596"
"14","230","34","-0.4403183023872679"
"15","240","39","-0.45524296675191817"
"11","200","61","-0.4169184290030212"
"13","220","44","-0.35294117647058826"
"10","190","63","-0.5165562913907285"
"12","210","61","-0.48520710059171596"
"14","230","35","-0.4403183023872679"
"9","180","93","-0.4489795918367347"
