"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3"
"03/07/2024 02:11:00:779 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar"
"1166","35","5","color-agents-by-vision","860","1000","0.44358540410436204","1","0.6037958501327564","32.24418604651163","24","27.056718783893178"
"1167","35","5","color-agents-by-vision","880","1000","0.42289409950189716","1","0.6168452716676067","33.12159090909091","25","26.272008267336698"
"1168","35","5","color-agents-by-vision","900","1000","0.42601483229394904","1","0.6186868686868687","32.96111111111111","25","26.341127409477437"
"1169","35","5","color-agents-by-vision","920","1000","0.4235089308523282","1","0.6311344946502785","32.18913043478261","25","25.405719612215773"
"1170","35","5","color-agents-by-vision","940","1000","0.43440776936659786","1","0.642985380866889","32.36702127659574","23","26.19949632590628"
"1174","35","10","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1175","35","10","color-agents-by-vision","20","1000","0.4900330851943756","1","0.23232323232323232","60.45","33","60.277843533529236"
"1176","35","10","color-agents-by-vision","40","1000","0.40445975344452495","1","0.23299319727891157","68.95","57","50.645550593036255"
"1171","35","5","color-agents-by-vision","960","1000","0.4316683336858304","1","0.6511627906976745","29.551041666666666","22","23.715763402044317"
"1177","35","10","color-agents-by-vision","60","1000","0.4008735868448098","1","0.2644444444444444","64.86666666666666","56","48.668183553482656"
"1178","35","10","color-agents-by-vision","80","1000","0.4992381111855327","1","0.3016393442622951","74.65","46.5","71.25264374397857"
"1172","35","5","color-agents-by-vision","980","1000","0.4429270980448856","1","0.6628144938004092","31.539795918367346","23","25.82666840255374"
"1179","35","10","color-agents-by-vision","100","1000","0.45166075650118204","1","0.3408662900188324","67.68","45","58.03097048433307"
"1180","35","10","color-agents-by-vision","120","1000","0.48897238514174013","1","0.35524256651017216","68.2","43","62.399310489618664"
"1181","35","10","color-agents-by-vision","140","1000","0.4672118249690314","1","0.37925096857511836","60.957142857142856","44","54.41670705000896"
"1182","35","10","color-agents-by-vision","160","1000","0.44578415427509305","1","0.39517625231910947","67.25","47.5","56.559313776271786"
"1173","35","5","color-agents-by-vision","1000","1000","0.42918918456111543","1","0.6808494385455657","29.199","22.5","23.118994071691073"
"1183","35","10","color-agents-by-vision","180","1000","0.4355780667865956","1","0.3924677898909812","62.794444444444444","43.5","51.991479450423626"
"1184","35","10","color-agents-by-vision","200","1000","0.4544506612410985","1","0.3953010279001468","58.98","41.5","51.63633561532901"
"1185","35","10","color-agents-by-vision","220","1000","0.4459085542556618","1","0.39437751004016064","57.75","39","49.0574749120749"
"1186","35","10","color-agents-by-vision","240","1000","0.4565628269703387","1","0.4028950542822678","57.079166666666666","37","48.625952393393526"
"1187","35","10","color-agents-by-vision","260","1000","0.4591883961093771","1","0.41529695375849224","52.22692307692308","35","45.83509182935758"
"1188","35","10","color-agents-by-vision","280","1000","0.44972751915366244","1","0.4244314751459046","54.207142857142856","36","46.72737931310248"
"1189","35","10","color-agents-by-vision","300","1000","0.4618616296855027","1","0.42324354869090225","53.03","34.5","46.135279124907335"
"1190","35","10","color-agents-by-vision","320","1000","0.4351914253508606","1","0.44307058217413703","49.209375","34.5","40.5337032980756"
"1191","35","10","color-agents-by-vision","340","1000","0.44190115971559163","1","0.4465735628450796","48.73823529411764","33","40.76429488277217"
"1192","35","10","color-agents-by-vision","360","1000","0.45995793360743087","1","0.47076506839019994","48.644444444444446","32","43.3325062416604"
"1193","35","10","color-agents-by-vision","380","1000","0.4552561590145576","1","0.4936057825966083","49.473684210526315","32","42.99170739336348"
"1194","35","10","color-agents-by-vision","400","1000","0.4385194045009893","1","0.5148553557466771","46.7675","32","38.101150743382085"
"1195","35","10","color-agents-by-vision","420","1000","0.4528026521042379","1","0.524856479785025","47.897619047619045","35","40.49563450997242"
"1196","35","10","color-agents-by-vision","440","1000","0.435076226991078","1","0.5476163514890726","45.481818181818184","34.5","37.501461005570015"
"1197","35","10","color-agents-by-vision","460","1000","0.4368542895283809","1","0.5661280034020838","44.74782608695652","34","36.596806527170074"
"1198","35","10","color-agents-by-vision","480","1000","0.4429324002755342","1","0.5699868806135836","44.358333333333334","33","37.08435249160542"
"1199","35","10","color-agents-by-vision","500","1000","0.4421404411764706","1","0.5663571290384988","43.52","32","36.36826778667919"
"1200","35","10","color-agents-by-vision","520","1000","0.42500572317707846","1","0.5763313609467455","41.35576923076923","32","32.59221932434402"
"1201","35","10","color-agents-by-vision","540","1000","0.4225278215751673","1","0.5794278758368837","41.89074074074074","31","33.73306085469471"
"1202","35","10","color-agents-by-vision","560","1000","0.41632110881336865","1","0.5816749585406302","42.68214285714286","32","33.99977431863888"
"1203","35","10","color-agents-by-vision","580","1000","0.41755367911816005","1","0.5826790578432943","43.06206896551724","33","33.75257338151178"
"1204","35","10","color-agents-by-vision","600","1000","0.4193797735805962","1","0.582316371172001","38.915","31","31.33311424697557"
"1205","35","10","color-agents-by-vision","620","1000","0.4069649909381849","1","0.581442071582707","41.68387096774194","32.5","31.959082248112864"
"1206","35","10","color-agents-by-vision","640","1000","0.40290373404962826","1","0.5893913778529163","37.5921875","30","28.82847013011676"
"1207","35","10","color-agents-by-vision","660","1000","0.41069493409335517","1","0.5837755875663382","38.9530303030303","30","30.639554704709298"
"1208","35","10","color-agents-by-vision","680","1000","0.40681015874810056","1","0.5853479853479854","39.79558823529412","31","30.220948433966495"
"1209","35","10","color-agents-by-vision","700","1000","0.410351975727215","1","0.5796829505014558","40.08857142857143","30","31.023238983714617"
"1210","35","10","color-agents-by-vision","720","1000","0.3995382575307762","1","0.5893866898651587","38.986111111111114","29.5","29.121964551655175"
"1211","35","10","color-agents-by-vision","740","1000","0.40182887946841944","1","0.5924264178033022","37.744594594594595","29","28.933050628038234"
"1212","35","10","color-agents-by-vision","760","1000","0.4110346086575882","1","0.5890251021599533","35.75394736842105","29","28.181769029105944"
"1213","35","10","color-agents-by-vision","780","1000","0.41535758643651816","1","0.5887531951150241","35.14871794871795","27","27.815427529049614"
"1214","35","10","color-agents-by-vision","800","1000","0.4167713115877478","1","0.5929120879120879","36.4825","27","29.20832246769267"
"1215","35","10","color-agents-by-vision","820","1000","0.4073354883474682","1","0.5949815023323146","36.18048780487805","27","27.654842961045613"
"1216","35","10","color-agents-by-vision","840","1000","0.4093380192381492","1","0.5964065015319104","37.37023809523809","28","28.575013797561795"
"1217","35","10","color-agents-by-vision","860","1000","0.41013184869866826","1","0.6011919793928986","35.23139534883721","27","27.048031100420072"
"1218","35","10","color-agents-by-vision","880","1000","0.42537252899116756","1","0.6046420334658227","34.38636363636363","26","27.616968872361266"
"1219","35","10","color-agents-by-vision","900","1000","0.41252939624291945","1","0.6094871429250439","34.154444444444444","26","26.715356434739427"
"1220","35","10","color-agents-by-vision","920","1000","0.4256184985485643","1","0.6149398704902868","32.08804347826087","24","25.538378563020434"
"1221","35","10","color-agents-by-vision","940","1000","0.4172529385658048","1","0.623087308730873","31.67127659574468","24","25.286587900605376"
"1225","35","15","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1226","35","15","color-agents-by-vision","20","1000","0.4322208737864079","1","0.24742268041237114","82.4","57.5","71.1960968770502"
"1222","35","10","color-agents-by-vision","960","1000","0.4220158258019394","1","0.6359401285424665","30.773958333333333","23","24.601896994398118"
"1227","35","15","color-agents-by-vision","40","1000","0.4081411654721097","1","0.23857868020304568","80.225","60","60.307114645977535"
"1228","35","15","color-agents-by-vision","60","1000","0.4390031953861739","1","0.24308755760368664","71.28333333333333","60.5","58.56738598029598"
"1229","35","15","color-agents-by-vision","80","1000","0.4556818181818181","1","0.2815614617940199","59.4","40","52.91110290030422"
"1230","35","15","color-agents-by-vision","100","1000","0.45337377576377735","1","0.31334622823984526","68.41","53","57.650653758547094"
"1223","35","10","color-agents-by-vision","980","1000","0.4315030689042959","1","0.6431695827725438","31.04795918367347","24","25.261831053792704"
"1231","35","15","color-agents-by-vision","120","1000","0.43419813396708035","1","0.33775185577942735","63.11666666666667","48.5","53.85963445930203"
"1232","35","15","color-agents-by-vision","140","1000","0.428751320099522","1","0.3852494577006508","57.00714285714286","40","46.71011112154026"
"1233","35","15","color-agents-by-vision","160","1000","0.433844495239891","1","0.3934115865202575","66.30625","47","54.69342766616674"
"1234","35","15","color-agents-by-vision","180","1000","0.47000899685110203","1","0.40006596306068604","61.75","39.5","57.76748568385712"
"1224","35","10","color-agents-by-vision","1000","1000","0.41954169565649585","1","0.6626012998475488","30.183","22","23.444683068110894"
"1235","35","15","color-agents-by-vision","200","1000","0.44275029726516046","1","0.3954954954954955","63.075","39.5","53.212189020012225"
"1236","35","15","color-agents-by-vision","220","1000","0.47148198211152975","1","0.40220905172413796","57.472727272727276","35.5","52.755611113355"
"1237","35","15","color-agents-by-vision","240","1000","0.42448707138842046","1","0.4044531441154881","54.358333333333334","37","43.734898569210536"
"1238","35","15","color-agents-by-vision","260","1000","0.4281390689959719","1","0.4199911347517731","54.93846153846154","38.5","45.91830143733985"
"1239","35","15","color-agents-by-vision","280","1000","0.41717264622744066","1","0.4143270024772915","58.660714285714285","38","46.00711990469784"
"1240","35","15","color-agents-by-vision","300","1000","0.43318342415713523","1","0.41882307839754646","55.663333333333334","36.5","45.32627892026968"
"1241","35","15","color-agents-by-vision","320","1000","0.4629598259296598","1","0.4394019349164468","52.690625","33","46.98396884855252"
"1242","35","15","color-agents-by-vision","340","1000","0.4458593985752695","1","0.4566903684550743","51.02647058823529","33","43.13417229256768"
"1243","35","15","color-agents-by-vision","360","1000","0.43503277973429766","1","0.447788983708301","48.11388888888889","33","39.18829377805993"
"1244","35","15","color-agents-by-vision","380","1000","0.4406764587756045","1","0.4818778538812785","45.86578947368421","33","39.07722397269319"
"1245","35","15","color-agents-by-vision","400","1000","0.4472818499127399","1","0.5014701951349907","51.57","36.5","43.35902573607895"
"1246","35","15","color-agents-by-vision","420","1000","0.4188891363971767","1","0.5225315191611534","48.86190476190476","37.5","38.58128419838607"
"1247","35","15","color-agents-by-vision","440","1000","0.4435705755656493","1","0.5344705882352941","48.44318181818182","35.5","40.24703273051958"
"1248","35","15","color-agents-by-vision","460","1000","0.4318440148789563","1","0.5597712526118993","46.5","34","38.23949867949709"
"1249","35","15","color-agents-by-vision","480","1000","0.4255512360885059","1","0.5750103177878663","47.360416666666666","35","37.95857119511575"
"1250","35","15","color-agents-by-vision","500","1000","0.4099539677086911","1","0.5645145195090311","46.576","33.5","35.79596242387825"
"1251","35","15","color-agents-by-vision","520","1000","0.42166053098736384","1","0.5813606710158434","45.16538461538462","34","36.00240242794867"
"1252","35","15","color-agents-by-vision","540","1000","0.40788775174718644","1","0.5797334764332349","45.477777777777774","33","35.19636759523029"
"1253","35","15","color-agents-by-vision","560","1000","0.41281354224569233","1","0.5868217712490448","44.05714285714286","33","34.30365745658988"
"1254","35","15","color-agents-by-vision","580","1000","0.4115871443891624","1","0.5882400979991833","42.74310344827586","33","33.147149873799385"
"1255","35","15","color-agents-by-vision","600","1000","0.40519788454783184","1","0.5821614789066203","42.70166666666667","32","33.055313543786276"
"1256","35","15","color-agents-by-vision","620","1000","0.3944607723177854","1","0.5883287920072662","43.159677419354836","33","31.81680172912691"
"1257","35","15","color-agents-by-vision","640","1000","0.41812602691495204","1","0.5857404021937843","39.940625","30","31.658826401552403"
"1258","35","15","color-agents-by-vision","660","1000","0.4073298992620936","1","0.5879035668969407","41.60757575757576","32","31.92406967738661"
"1259","35","15","color-agents-by-vision","680","1000","0.39762479607055873","1","0.5839022392135446","39.555882352941175","31","29.843624760363653"
"1260","35","15","color-agents-by-vision","700","1000","0.3820324137710578","1","0.5849867724867724","38.30571428571429","31","27.932438855292617"
"1261","35","15","color-agents-by-vision","720","1000","0.3855671438909422","1","0.5894368437798282","39.451388888888886","31","29.28072126580517"
"1262","35","15","color-agents-by-vision","740","1000","0.3965783956687595","1","0.586046511627907","40.556756756756755","31","30.22873146488181"
"1263","35","15","color-agents-by-vision","760","1000","0.3924730544215057","1","0.5830926594464501","37.60657894736842","29","28.737312996198053"
"1264","35","15","color-agents-by-vision","780","1000","0.3984684758575198","1","0.5878745400385491","38.47692307692308","29","28.930854325163047"
"1265","35","15","color-agents-by-vision","800","1000","0.3890776670574448","1","0.5843548662979645","37.31875","29","27.895292301807043"
"1266","35","15","color-agents-by-vision","820","1000","0.3921570513114064","1","0.5890690491947937","38.97073170731707","29","28.59897659398695"
"1267","35","15","color-agents-by-vision","840","1000","0.3845107674971826","1","0.587461050821962","38.03333333333333","29","27.612184581915592"
"1268","35","15","color-agents-by-vision","860","1000","0.3917623627372962","1","0.5950049225348464","36.0546511627907","28","26.69777454711793"
"1269","35","15","color-agents-by-vision","880","1000","0.3845890431506194","1","0.5985100171146682","34.43636363636364","26","25.101532987457265"
"1270","35","15","color-agents-by-vision","900","1000","0.3990899244378579","1","0.6071706557696049","33.73888888888889","25","25.510573586774548"
"1271","35","15","color-agents-by-vision","920","1000","0.40452960716145686","1","0.6035174918753584","33.57608695652174","26","25.623979560627237"
"1272","35","15","color-agents-by-vision","940","1000","0.40073373537474777","1","0.6140480591497227","34.66914893617021","26","26.234587347427993"
"1276","35","20","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1273","35","15","color-agents-by-vision","960","1000","0.4128632571141467","1","0.6185994145462733","32.48125","25","25.222217032063476"
"1277","35","20","color-agents-by-vision","20","1000","0.40428571428571425","1","0.2103448275862069","68.25","47","56.45014101889057"
"1278","35","20","color-agents-by-vision","40","1000","0.37944533440128153","1","0.24573378839590443","62.425","54","42.82096748568692"
"1274","35","15","color-agents-by-vision","980","1000","0.39849765612123494","1","0.6325484403510296","32.59795918367347","25","24.205487266492767"
"1280","35","20","color-agents-by-vision","80","1000","0.4629009252120279","1","0.27417998317914216","81.0625","57.5","69.73318839183491"
"1281","35","20","color-agents-by-vision","100","1000","0.44863200333657716","1","0.2941952506596306","71.93","49.5","60.247679866472296"
"1279","35","20","color-agents-by-vision","60","1000","0.4733552837880214","1","0.26463963963963966","88.58333333333333","66","77.73472745888638"
"1275","35","15","color-agents-by-vision","1000","1000","0.41136890748713056","1","0.6413223140495867","33.217","24","25.375338792197805"
"1282","35","20","color-agents-by-vision","120","1000","0.43830574026326474","1","0.3491218733368813","61.40833333333333","42","51.98391733088635"
"1283","35","20","color-agents-by-vision","140","1000","0.43831098448484085","1","0.3683266038582324","65.9","46.5","54.52005109336398"
"1284","35","20","color-agents-by-vision","160","1000","0.4293866705348662","1","0.38784147749134285","59.24375","40","49.84526331716215"
"1285","35","20","color-agents-by-vision","180","1000","0.42780044965897673","1","0.36990595611285265","65.34444444444445","41.5","53.076978167765716"
"1286","35","20","color-agents-by-vision","200","1000","0.4269838951606534","1","0.38312883435582823","63.335","43","51.30128540711345"
"1287","35","20","color-agents-by-vision","220","1000","0.42518789160777526","1","0.388675096206707","51.57272727272727","34","42.724018052559344"
"1288","35","20","color-agents-by-vision","240","1000","0.42047241426053944","1","0.3984414278531926","61.475","43","49.03315631702736"
"1289","35","20","color-agents-by-vision","260","1000","0.40687496617981983","1","0.40224873795318955","60.14230769230769","40","46.15308314140111"
"1290","35","20","color-agents-by-vision","280","1000","0.42620820325809683","1","0.41093585699263935","55.40357142857143","36","44.532835794520075"
"1291","35","20","color-agents-by-vision","300","1000","0.41841335681951647","1","0.4233152594887684","58.663333333333334","42","45.84812052937184"
"1292","35","20","color-agents-by-vision","320","1000","0.42974654540327145","1","0.42105263157894735","55.40625","36","45.321602020646495"
"1293","35","20","color-agents-by-vision","340","1000","0.4307846432690724","1","0.4357250882204671","52.5","35.5","42.618393137568184"
"1294","35","20","color-agents-by-vision","360","1000","0.4166713925934055","1","0.4466065495965828","50.61388888888889","34","40.590671244471395"
"1295","35","20","color-agents-by-vision","380","1000","0.4251084558571644","1","0.46780801872988004","50.53947368421053","36","40.18605830439409"
"1297","35","20","color-agents-by-vision","420","1000","0.41582245340865986","1","0.5123733812027182","49.36904761904762","36","38.588453317036006"
"1296","35","20","color-agents-by-vision","400","1000","0.413944957659738","1","0.49498644986449863","48.7125","33","38.597918883085676"
"1298","35","20","color-agents-by-vision","440","1000","0.42732437543213725","1","0.5347188851513696","49.60454545454545","35","39.62205245561107"
"1299","35","20","color-agents-by-vision","460","1000","0.4391383120109559","1","0.5463331438317226","46.79565217391304","34","39.162495711839455"
"1300","35","20","color-agents-by-vision","480","1000","0.4130525560139125","1","0.5650786899191833","42.927083333333336","32","33.063564008765354"
"1301","35","20","color-agents-by-vision","500","1000","0.40476100056357545","1","0.5614124872057318","46.134","35","35.23923454478836"
"1302","35","20","color-agents-by-vision","520","1000","0.42076907216494863","1","0.5715672003881611","46.63461538461539","33","36.697917412758926"
"1303","35","20","color-agents-by-vision","540","1000","0.40264692907940935","1","0.575515511796396","46.022222222222226","35","34.92211672049604"
"1304","35","20","color-agents-by-vision","560","1000","0.3897299534431712","1","0.5765070921985815","45.15","34.5","33.52182425304797"
"1305","35","20","color-agents-by-vision","580","1000","0.3922984324077603","1","0.5857863751051303","44.54827586206896","35","33.13940952013867"
"1306","35","20","color-agents-by-vision","600","1000","0.3987994608890245","1","0.5849453662484824","43.693333333333335","33","33.09695307315717"
"1307","35","20","color-agents-by-vision","620","1000","0.3904671294987673","1","0.5801986392429812","45.28064516129032","34","33.04212731179806"
"1308","35","20","color-agents-by-vision","640","1000","0.3852103863510772","1","0.5870639317263063","42.4140625","32","31.008335328417633"
"1309","35","20","color-agents-by-vision","660","1000","0.396813935716465","1","0.5798636297693313","43.198484848484846","33","32.34114904928853"
"1310","35","20","color-agents-by-vision","680","1000","0.38608885979871715","1","0.5810801320317438","43.21764705882353","33","31.764732257153092"
"1311","35","20","color-agents-by-vision","700","1000","0.39316269134212706","1","0.5872010778039743","40.89","31","30.528312570193005"
"1312","35","20","color-agents-by-vision","720","1000","0.3812934237699316","1","0.5828406254105899","40.202777777777776","31","29.290649261102406"
"1313","35","20","color-agents-by-vision","740","1000","0.3667799204658657","1","0.5880346200012635","40.58513513513513","32","28.52517432632224"
"1314","35","20","color-agents-by-vision","760","1000","0.3880773710510942","1","0.5859370185493313","40.55","31","29.77057862687012"
"1315","35","20","color-agents-by-vision","780","1000","0.38199795373708334","1","0.5910981697171381","40.86923076923077","31","29.727747560440577"
"1316","35","20","color-agents-by-vision","800","1000","0.377287258578103","1","0.5894602880777463","42.00375","32","30.014201660449697"
"1317","35","20","color-agents-by-vision","820","1000","0.36989769649809073","1","0.5857844520973297","39.110975609756096","30","27.45036371182524"
"1318","35","20","color-agents-by-vision","840","1000","0.3815800945863827","1","0.5903153522435372","38.621428571428574","29","28.083555185450578"
"1319","35","20","color-agents-by-vision","860","1000","0.38023645781954424","1","0.5934438383731399","37.4453488372093","29","27.35240701037434"
"1320","35","20","color-agents-by-vision","880","1000","0.3781867699377608","1","0.5912863070539419","38.12613636363636","28","27.311855074375323"
"1321","35","20","color-agents-by-vision","900","1000","0.38069393118173606","1","0.6032056098171801","37.583333333333336","29","27.245898549399765"
"1322","35","20","color-agents-by-vision","920","1000","0.3700162527892114","1","0.5985880968722423","37.46630434782609","28","26.22467077739561"
"1323","35","20","color-agents-by-vision","940","1000","0.372565660393504","1","0.6098365289489801","33.32872340425532","27","23.913881355360502"
"1327","35","25","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1328","35","25","color-agents-by-vision","20","1000","0.4433508311461069","1","0.1935483870967742","57.15","34","58.36299747000843"
"1329","35","25","color-agents-by-vision","40","1000","0.4022655758338578","1","0.20141342756183744","79.45","65","59.77691433303903"
"1324","35","20","color-agents-by-vision","960","1000","0.3916355877115774","1","0.6094191813841375","34.31979166666667","26","25.428359853451735"
"1330","35","25","color-agents-by-vision","60","1000","0.4138975093498846","1","0.21631205673758866","69.81666666666666","51.5","57.034777278508244"
"1331","35","25","color-agents-by-vision","80","1000","0.47575817164831324","1","0.23961937716262977","71.5125","40","64.36368064425736"
"1332","35","25","color-agents-by-vision","100","1000","0.444075932430172","1","0.2963210702341137","59.79","36","51.038962142324735"
"1333","35","25","color-agents-by-vision","120","1000","0.40525082508250837","1","0.31613611416026344","63.125","49","48.236908791379854"
"1325","35","20","color-agents-by-vision","980","1000","0.3777579541984919","1","0.6134590966805732","34.17040816326531","27","24.046527546926633"
"1334","35","25","color-agents-by-vision","140","1000","0.42326543375323855","1","0.3712737127371274","57.107142857142854","42","48.406803795009125"
"1335","35","25","color-agents-by-vision","160","1000","0.4117629913391072","1","0.37385776718315455","56.2875","38.5","43.87795932430549"
"1326","35","20","color-agents-by-vision","1000","1000","0.39465138520392434","1","0.6229076051140108","32.414","25","23.657859123308217"
"1336","35","25","color-agents-by-vision","180","1000","0.4206927708023183","1","0.40311653116531165","65.92777777777778","46","51.059504179938706"
"1337","35","25","color-agents-by-vision","200","1000","0.41486521706754054","1","0.39507327720611163","67.145","51","53.30752702185622"
"1338","35","25","color-agents-by-vision","220","1000","0.394296094259801","1","0.3957234101638434","56.35909090909091","37.5","42.635796042675345"
"1339","35","25","color-agents-by-vision","240","1000","0.4120691593873539","1","0.40558912386706947","58.670833333333334","38.5","47.74018753187718"
"1340","35","25","color-agents-by-vision","260","1000","0.4043012475031092","1","0.399112564222326","62.8","45","47.46734703719006"
"1341","35","25","color-agents-by-vision","280","1000","0.41960017859331494","1","0.3993981083404987","58.27857142857143","37","47.155818556762654"
"1342","35","25","color-agents-by-vision","300","1000","0.41028754365541353","1","0.40969600635803693","57.266666666666666","39","44.085985709847975"
"1343","35","25","color-agents-by-vision","320","1000","0.4194869877157685","1","0.4212165628435324","59.01875","39","46.48301295882624"
"1344","35","25","color-agents-by-vision","340","1000","0.42804804217143816","1","0.43402061855670104","56.582352941176474","38.5","45.36163096460345"
"1345","35","25","color-agents-by-vision","360","1000","0.4128918207510032","1","0.4454923273657289","52.53055555555556","36","41.37341549159076"
"1346","35","25","color-agents-by-vision","380","1000","0.42601055848700364","1","0.4645669291338583","52.52368421052632","34.5","42.766062631949836"
"1347","35","25","color-agents-by-vision","400","1000","0.4091363186541316","1","0.4899875707775169","50.525","34","39.565045900932"
"1349","35","25","color-agents-by-vision","440","1000","0.43325098064462714","1","0.5170749814402376","44.929545454545455","33","37.120711050018656"
"1348","35","25","color-agents-by-vision","420","1000","0.42507951093577645","1","0.48863636363636365","49.23095238095238","36","38.903055497151286"
"1350","35","25","color-agents-by-vision","460","1000","0.4166506278790946","1","0.5281242645328312","47.93043478260869","35.5","36.9225112714521"
"1351","35","25","color-agents-by-vision","480","1000","0.42778446718844026","1","0.5486226352472618","48.44583333333333","35","39.299943735229526"
"1352","35","25","color-agents-by-vision","500","1000","0.3995332165591496","1","0.5632964278253604","46.814","35","35.15837918981062"
"1353","35","25","color-agents-by-vision","520","1000","0.40667504347964867","1","0.5734017363851618","46.35576923076923","34","35.069630233651765"
"1354","35","25","color-agents-by-vision","540","1000","0.3946133166587969","1","0.5718363463368221","48.37222222222222","35","36.130771125728316"
"1355","35","25","color-agents-by-vision","560","1000","0.38969611960539813","1","0.5737555737555737","46.65","35","34.13787157237473"
"1356","35","25","color-agents-by-vision","580","1000","0.4036803700388755","1","0.5774867747810251","43.508620689655174","34","33.36284419647594"
"1357","35","25","color-agents-by-vision","600","1000","0.3773062688821751","1","0.5779062945268628","44.13333333333333","34","32.148116448830535"
"1358","35","25","color-agents-by-vision","620","1000","0.3788357914145834","1","0.581190418969799","44.35806451612903","34","32.15829461027726"
"1359","35","25","color-agents-by-vision","640","1000","0.36741408475783477","1","0.5745179170895464","43.875","34","30.88273545175015"
"1360","35","25","color-agents-by-vision","660","1000","0.3526956784154808","1","0.5810197245999256","44.73030303030303","35","29.646168162280457"
"1361","35","25","color-agents-by-vision","680","1000","0.37030727971558375","1","0.5807451178208547","41.997058823529414","33","30.175139093615883"
"1362","35","25","color-agents-by-vision","700","1000","0.36314044862928524","1","0.5861016714057841","46.77285714285714","35","31.546792556144613"
"1363","35","25","color-agents-by-vision","720","1000","0.37135004922827464","1","0.5900053376034161","42.63333333333333","33","30.55497792404381"
"1364","35","25","color-agents-by-vision","740","1000","0.3729825534173361","1","0.5884600440357467","43.07837837837838","33","30.378787157150466"
"1365","35","25","color-agents-by-vision","760","1000","0.3741009074887728","1","0.5846939418773246","40.002631578947366","32","29.10980517332677"
"1366","35","25","color-agents-by-vision","780","1000","0.35977596007458906","1","0.5858771607208533","43.78974358974359","34","30.000118056009008"
"1367","35","25","color-agents-by-vision","800","1000","0.37457402070344686","1","0.5932383710621195","42.505","32","30.028480015062677"
"1368","35","25","color-agents-by-vision","820","1000","0.36317632378869913","1","0.5910607455131155","41.38170731707317","32","28.37812717724011"
"1369","35","25","color-agents-by-vision","840","1000","0.37335937138992337","1","0.588351153629713","40.48452380952381","31","28.98751938107719"
"1370","35","25","color-agents-by-vision","860","1000","0.36727166834948277","1","0.5976196916418718","39.396511627906975","31","27.486599328550863"
"1371","35","25","color-agents-by-vision","880","1000","0.35556106319465125","1","0.5964671763775375","37.513636363636365","30","25.68652002498387"
"1372","35","25","color-agents-by-vision","900","1000","0.3764850506183407","1","0.5940619665856308","37.64555555555555","29","27.091611814831136"
"1374","35","25","color-agents-by-vision","940","1000","0.37224916136439645","1","0.5969732588892154","37.772340425531915","29","26.32158135843667"
"1373","35","25","color-agents-by-vision","920","1000","0.37329137221345193","1","0.5868957454379098","38.43913043478261","30","27.092165093833746"
"1378","35","30","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1379","35","30","color-agents-by-vision","20","1000","0.4177184466019418","1","0.22377622377622378","61.8","41","51.724574226835045"
"1380","35","30","color-agents-by-vision","40","1000","0.37768292682926835","1","0.22727272727272727","71.75","55","53.46542136793913"
"1381","35","30","color-agents-by-vision","60","1000","0.418742903487429","1","0.2143698468786808","68.5","49.5","56.544417818567005"
"1375","35","25","color-agents-by-vision","960","1000","0.36996649855907743","1","0.6003925698965914","36.145833333333336","28","25.139767452038576"
"1382","35","30","color-agents-by-vision","80","1000","0.4181186491332934","1","0.2530329289428076","83.65","63","66.05159088339846"
"1383","35","30","color-agents-by-vision","100","1000","0.4695902997439373","1","0.3037974683544304","66.39","43.5","60.97025189517932"
"1376","35","25","color-agents-by-vision","980","1000","0.37359361059848667","1","0.6116250172580423","35.78265306122449","28","25.030618739172674"
"1384","35","30","color-agents-by-vision","120","1000","0.40133346248224183","1","0.3281423804226919","64.525","51.5","48.06245280619684"
"1385","35","30","color-agents-by-vision","140","1000","0.42416456225696003","1","0.35724331926863573","65.86428571428571","51","52.10092733323014"
"1386","35","30","color-agents-by-vision","160","1000","0.4490600350569676","1","0.36135812449474536","71.3125","46.5","60.79361803438492"
"1387","35","30","color-agents-by-vision","180","1000","0.41672904550776385","1","0.38124108416547786","64.32222222222222","48","51.23029999416596"
"1377","35","25","color-agents-by-vision","1000","1000","0.3743352399678256","1","0.6146376550980039","33.567","27","23.490621965378438"
"1388","35","30","color-agents-by-vision","200","1000","0.40476880940873217","1","0.37921169739351557","62.07","43","47.27451213378556"
"1389","35","30","color-agents-by-vision","220","1000","0.4185545292497163","1","0.399098083427283","61.2","41.5","49.43900813238628"
"1390","35","30","color-agents-by-vision","240","1000","0.4123474987649545","1","0.3989280245022971","64.6625","43","50.02667332466805"
"1391","35","30","color-agents-by-vision","260","1000","0.4141488512149099","1","0.40331360946745565","58.16538461538462","39","45.305308716760756"
"1392","35","30","color-agents-by-vision","280","1000","0.41039184234647136","1","0.4110416217381928","62.34285714285714","44","48.38018069706432"
"1393","35","30","color-agents-by-vision","300","1000","0.38847197574682","1","0.409826122118884","60.10666666666667","41.5","44.0159816926775"
