maximum-sugar-endowment,minimum-sugar-endowment,initial-population,gini-index,death-ratio,mean-sugar,median-sugar,sd-sugar
50,15,60,0.380127335,0.251136364,85.95,75,58.81237763
50,15,80,0.402130703,0.25704526,81.9125,62,61.31640162
50,15,100,0.427287049,0.301544661,71.73,50.5,56.76281593
50,15,120,0.427595246,0.305415969,74.44166667,49.5,59.6578192
50,15,140,0.420897499,0.34289746,76.66428571,49.5,61.57426477
50,15,160,0.43813519,0.353609084,69,48,56.35020774
50,15,180,0.398283938,0.36836518,68.79444444,54,52.78381092
50,15,200,0.416542866,0.393268931,62.87,48,49.08912109
50,15,220,0.43180184,0.393530239,68.27272727,44,55.89167754
50,15,240,0.405462067,0.389721074,64.625,50,47.9169544
50,15,260,0.409281731,0.39749941,66.41538462,49,50.44899326
50,15,280,0.383225817,0.403124322,59.95,47,43.01867978
50,15,300,0.40223308,0.415150316,58.33,43.5,44.70222287
50,15,320,0.395477543,0.41574508,60.53125,45.5,44.22547272
50,15,340,0.421059837,0.432931034,58.69705882,43,47.22799146
50,15,360,0.415007207,0.430573664,51.81666667,40,41.27743959
50,15,380,0.405958132,0.443849449,53.78947368,42.5,40.36434194
50,15,400,0.422790313,0.471015525,50.635,38,41.15593886
50,15,420,0.418367362,0.478651987,55.19285714,42,42.99201731
50,15,440,0.412822311,0.501507917,48.53409091,39,37.09777418
50,15,460,0.414611439,0.519380761,51.19347826,41,39.60980107
50,15,480,0.395797532,0.532477767,51.8875,41,37.911498
50,15,500,0.395847496,0.550666385,51.828,42.5,38.32984176
50,15,520,0.392235551,0.541301244,49.62307692,40,36.39978517
50,15,540,0.400957143,0.561179408,47.84259259,40,36.26499102
50,15,560,0.381476546,0.571546657,50.48928571,42.5,36.10117803
50,15,580,0.376390045,0.570502575,46.05,39,32.3154131
50,15,600,0.393596852,0.576179624,47.79333333,39,35.14929697
50,15,620,0.381327863,0.57063029,47.24677419,39,33.62501674
50,15,640,0.383965112,0.578706263,46.6078125,39,33.2021494
50,15,660,0.371320421,0.585417454,48.24545455,40,33.3820992
50,15,680,0.394549433,0.58464351,43.98529412,37,32.2711691
50,15,700,0.375042166,0.580890182,41.81714286,34.5,29.28505735
50,15,720,0.369689755,0.589825443,44.91666667,38,30.91135426
50,15,740,0.371586998,0.58634458,46.72972973,40,31.95789572
50,15,760,0.383153413,0.58408224,45.43157895,38,31.76242595
50,15,780,0.364468617,0.589622053,46.53205128,38,31.54323802
50,15,800,0.383271154,0.586957837,42.9875,35,30.46588348
50,15,820,0.377976928,0.589560602,41.97560976,36,29.24962065
50,15,840,0.382427724,0.594086481,43.37261905,36.5,30.7030914
50,15,860,0.368670464,0.585774994,40.71860465,35,27.96509346
50,15,880,0.380851486,0.587818697,42.10340909,36,29.32155861
50,15,900,0.367438048,0.597805544,40.97666667,34,27.8586235
50,15,920,0.37184104,0.593624265,41.36521739,35,27.94147636
50,15,940,0.374819967,0.606771987,40.37340426,35,27.90513244
50,15,960,0.376833761,0.606313655,39.17291667,33,27.30145496
50,15,980,0.38048225,0.612437717,38.07857143,33,26.5383672
50,15,1000,0.380794078,0.616479229,37.014,31,25.78947268
50,20,20,0.465294118,0.200716846,93.5,51,89.33231866
50,20,40,0.405161801,0.234676007,71.075,63.5,51.78277483
50,20,60,0.417008425,0.237149533,69.9,48,57.45261865
50,20,80,0.468840763,0.258369099,74.025,46,67.94654917
50,20,100,0.461658793,0.286394558,74.09,46.5,67.86321581
50,20,120,0.405855906,0.293416572,75.06666667,51,57.0630984
50,20,140,0.408865965,0.335863378,66.62142857,49,52.39768624
50,20,160,0.428104131,0.355609559,65.5125,47.5,53.32197059
50,20,180,0.384116483,0.367207207,68.02222222,53,48.96811818
50,20,200,0.407750992,0.377869898,68.03,50,51.59943418
50,20,220,0.41604656,0.384018396,66.88181818,48,51.7527017
50,20,240,0.431062227,0.393258427,61.34583333,44,50.30760175
50,20,260,0.39094204,0.384373488,60.16153846,45.5,44.40212939
50,20,280,0.395122719,0.40348555,61.61428571,46,46.34421404
50,20,300,0.407167925,0.407249033,59.14,45,46.71296111
50,20,320,0.430943327,0.40755581,59.99375,44,49.11786054
50,20,340,0.39917455,0.427484966,57.28235294,44,42.51860235
50,20,360,0.386434274,0.433575677,58.68888889,46.5,42.1257289
50,20,380,0.400563305,0.445586175,51.52368421,43,38.65703289
50,20,400,0.408675243,0.460870823,53.2975,41,41.0805675
50,20,420,0.394758249,0.476021798,55.20714286,43,40.26851932
50,20,440,0.398041574,0.486307592,50.28863636,41,37.18746278
50,20,460,0.402179527,0.502757691,50.51304348,41,37.84422036
50,20,480,0.396463116,0.51622624,51.81875,43,38.65740621
50,20,500,0.393198496,0.530981257,52.122,42,38.0947968
50,20,520,0.393191418,0.543171115,49.38076923,41,36.76380392
50,20,540,0.396342812,0.548522784,45.78333333,38,33.99808054
50,20,560,0.368689401,0.551217184,50.22678571,44,34.38798408
50,20,580,0.390701434,0.565581226,46.73793103,39.5,34.17465467
50,20,600,0.376972074,0.570717218,47.58666667,41,33.38602802
50,20,620,0.395487439,0.575706736,47.96935484,39.5,35.51678066
50,20,640,0.385485067,0.573865021,48.9109375,39,35.28710599
50,20,660,0.375420616,0.576980217,47.25454545,40,33.20125865
50,20,680,0.382690404,0.57512483,47.19852941,39,33.61841224
50,20,700,0.375086647,0.581723464,46.64714286,39,32.36862617
50,20,720,0.366953566,0.58956631,47.2,39,32.14607653
50,20,740,0.382319273,0.588479325,46.21891892,39,33.12273757
50,20,760,0.363576718,0.585920913,45.52894737,39,31.03080545
50,20,780,0.364200676,0.593226813,45.31666667,39,30.59409156
50,20,800,0.375379176,0.585795878,44.6775,36,31.36663555
50,20,820,0.353764712,0.580308031,45.55121951,38,29.75145001
50,20,840,0.363334423,0.58883219,44.475,38,29.9319346
50,20,860,0.362442466,0.586503417,43.55232558,38,29.3419613
50,20,880,0.365379913,0.595226283,43.75113636,36,29.57200385
50,20,900,0.364207817,0.589155651,42.95444444,36,28.86675176
50,20,920,0.354601126,0.596313943,41.1673913,35,26.95529329
50,20,940,0.352602371,0.592693175,40.40957447,34,26.39188797
50,20,960,0.360856784,0.599721891,39.83854167,33,26.41996539
50,20,980,0.379194486,0.601574268,38.09591837,32,26.54748831
50,20,1000,0.355599413,0.60599754,40.226,33,26.37143106
50,25,20,0.278366949,0.18705036,76.85,75,38.9470288
50,25,40,0.369656602,0.218472469,84.45,68,57.09548907
50,25,60,0.404883904,0.228604924,70.58333333,51,56.77887279
50,25,80,0.391682127,0.256298871,80.85,64.5,57.81224521
50,25,100,0.403026647,0.284059946,75.43,68,55.906895
50,25,120,0.420572971,0.30097645,79.75,60,63.40747908
50,25,140,0.388364742,0.325525813,68.27857143,49,50.94856595
50,25,160,0.417980751,0.337910945,66.31875,47,53.12384627
50,25,180,0.405988855,0.346681498,70.23333333,52,53.70029597
50,25,200,0.408906171,0.378665807,69.595,51,53.67153944
50,25,220,0.405494687,0.38576014,71.13181818,54,53.85687007
50,25,240,0.394576468,0.369670804,65.75,49.5,49.23868092
50,25,260,0.372979813,0.381728395,63.06538462,47.5,44.06050107
50,25,280,0.386698696,0.397257194,66.10714286,49,47.6186609
50,25,300,0.381278625,0.411088296,61.86333333,47.5,43.62194673
50,25,320,0.397717364,0.405117271,60.121875,46.5,45.58337454
50,25,340,0.400377683,0.421645796,61.95588235,47,47.14705352
50,25,360,0.400511517,0.423459916,61.39444444,47.5,46.18468403
50,25,380,0.394914781,0.442504326,58.33947368,44,43.39890469
50,25,400,0.385042086,0.451937297,56.8775,46,40.97841591
50,25,420,0.378940211,0.457351291,57.27619048,45,40.46961682
50,25,440,0.40013963,0.474712795,53.60227273,42.5,40.21546178
50,25,460,0.377025145,0.498002996,51.84347826,45.5,35.79792993
50,25,480,0.398509382,0.505999762,53.08958333,43,39.03414136
50,25,500,0.373544081,0.534610699,51.746,43,36.25131445
50,25,520,0.369595903,0.540163847,52.85,43,36.76185665
50,25,540,0.38714032,0.533799774,51.2,42.5,37.11918326
50,25,560,0.361469488,0.562749101,53.65,45.5,35.76201901
50,25,580,0.374854753,0.56014615,48.80172414,41,34.24235977
50,25,600,0.381094846,0.562331355,49.355,43,34.66600441
50,25,620,0.383505096,0.567009418,47.30483871,40,34.05833126
50,25,640,0.356011825,0.567874436,49.98125,43.5,32.90180237
50,25,660,0.351769155,0.569012945,47.36818182,41.5,31.08380009
50,25,680,0.367807131,0.573867163,47.09705882,40,32.3686332
50,25,700,0.359698888,0.581609879,48.08714286,41,31.92560389
50,25,720,0.352521703,0.583123697,48.17361111,41,31.26870619
50,25,740,0.357770846,0.586075246,48.40675676,41,31.95358962
50,25,760,0.367540276,0.578678126,46.7,39,31.8146725
50,25,780,0.345532201,0.582988506,46.98461538,40,30.12796447
50,25,800,0.348304889,0.586565932,47.00375,40,30.46245537
50,25,820,0.347139655,0.588029251,45.16829268,39,29.27868652
50,25,840,0.357131598,0.588447653,45.06428571,38,29.97330017
50,25,860,0.355895637,0.587672192,44.80813953,39,29.22927996
50,25,880,0.350342058,0.589250354,44.39204545,37,29.35549138
50,25,900,0.356157308,0.587428383,44.88333333,38,29.68208918
50,25,920,0.350181653,0.587415222,41.46956522,35,27.0653734
50,25,940,0.340984883,0.584260773,40.81595745,36,26.02458821
50,25,960,0.355352674,0.592456677,41.34583333,35,27.30053614
50,25,980,0.345430621,0.597000891,41.1244898,36,26.25172424
50,25,1000,0.351767458,0.602028066,40.268,34,26.18763006
50,30,20,0.397845097,0.221428571,80.05,68.5,67.76544299
50,30,40,0.369847682,0.210992908,94.375,78,63.6149021
50,30,60,0.415277778,0.222090261,92.8,61.5,74.34500428
50,30,80,0.382162541,0.247161572,64.6375,55.5,47.20041937
50,30,100,0.403792251,0.269311065,72.78,50.5,55.33690752
50,30,120,0.396259774,0.306947608,80.28333333,67,58.11524097
50,30,140,0.427086212,0.309278351,73.85714286,53.5,58.88649873
50,30,160,0.410169564,0.329103215,72.6125,56,57.16235154
50,30,180,0.414293677,0.34947839,67.55555556,50,54.07342641
50,30,200,0.40433442,0.373311367,67.46,50,52.70176258
50,30,220,0.374540484,0.371787209,71.49090909,56.5,50.15596596
50,30,240,0.414995875,0.387419006,63.96666667,47,51.38393239
50,30,260,0.379056468,0.390625,61.61538462,48,44.2110391
50,30,280,0.382270707,0.381856052,61.05714286,45,44.47870441
50,30,300,0.402107532,0.391600938,65.71666667,47,50.28550316
50,30,320,0.364647388,0.401931796,57.01875,45,39.15405981
50,30,340,0.38692106,0.417980787,60.44411765,45,45.14865444
50,30,360,0.364553949,0.418914305,60.33055556,47,41.60464083
50,30,380,0.374770488,0.436412957,54.29736842,43,38.58039604
50,30,400,0.369356062,0.441091736,61.7975,48,41.75998365
50,30,420,0.38631922,0.466900421,58.31666667,47,42.29504514
50,30,440,0.376838003,0.467881242,55.55909091,46,38.64523721
50,30,460,0.367913057,0.483124521,54.00217391,46,37.56884741
50,30,480,0.377351277,0.495209218,52.25625,42,37.31643957
50,30,500,0.388848189,0.508275058,54.12,44,39.09673528
50,30,520,0.365709157,0.527089274,51.85961538,44,35.26220943
50,30,540,0.362787198,0.537465797,51.80185185,45.5,35.04838421
50,30,560,0.370461041,0.545789369,49.53571429,42,34.20895712
50,30,580,0.369719105,0.55395959,53.48965517,45,36.53958834
50,30,600,0.365844687,0.557975009,51.255,44,35.02829729
50,30,620,0.353138182,0.565819861,53.91451613,45,35.28651409
50,30,640,0.367965132,0.573201836,49.259375,42,34.02656938
50,30,660,0.347777341,0.572072811,51.81212121,44.5,33.80531387
50,30,680,0.358620586,0.571620341,50.44705882,44,33.57115175
50,30,700,0.357092528,0.574035892,50.07857143,43,33.24932214
50,30,720,0.352880139,0.581357679,47.73472222,42,31.65865254
50,30,740,0.355034329,0.581293831,48.23783784,43,31.78688636
50,30,760,0.351244456,0.577921626,47.32763158,42,31.22951333
50,30,780,0.335824488,0.58810602,48.82692308,43,30.73460111
50,30,800,0.334869439,0.576935706,48.1575,42,29.95921623
50,30,820,0.367813456,0.587770829,46.46341463,39,31.88436644
50,30,840,0.347501585,0.586531987,47.47738095,41,30.70117363
50,30,860,0.35201177,0.585445869,46.11046512,40,30.34060634
50,30,880,0.32989469,0.585119359,43.60909091,39,26.91797525
50,30,900,0.344284293,0.584533394,48.88888889,41,30.77054355
50,30,920,0.339816097,0.589424658,43.80326087,38,27.78197782
50,30,940,0.348531575,0.592028136,43.16914894,38,27.83758053
50,30,960,0.343672071,0.592752418,43.19166667,37,27.50187658
50,30,980,0.346001118,0.595818992,43.05816327,36,27.42737992
50,30,1000,0.335708405,0.594411808,41.081,36,25.33527808
