"[all run data]","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)","count turtles / initial-population","mean [sugar] of turtles / (ticks + 1)"
,"0.465","1.158347002004739","0.495","1.0864406779661022","0.44","1.1485169491525422","0.445","1.2136640639878113","0.475","1.2433006244424625","0.4275","0.762181583903261","0.4375","0.781602905569007","0.43","0.7492018131651554"
,"0.465","1.157603686635945","0.495","1.0864103217044394","0.44","1.147927807486631","0.445","1.2140024549145498","0.475","1.2433790358248564","0.4275","0.7612511671335197","0.4375","0.7812725090036012","0.43","0.7488958374047292"
,"0.465","1.157338709677419","0.495","1.0854124579124582","0.44","1.1477272727272727","0.445","1.2145224719101122","0.475","1.2438771929824561","0.4275","0.7606920077972709","0.4375","0.7804142857142856","0.43","0.7486337209302325"
,"0.465","1.157202523771439","0.495","1.0853076216712583","0.44","1.1479808414725774","0.445","1.2153867582876776","0.475","1.2441583297085688","0.4275","0.7599052728239332","0.4375","0.7794994096812279","0.43","0.7483278877570632"
,"0.465","1.1575533227569184","0.495","1.0852955787382021","0.44","1.1482861400894193","0.445","1.2158869036655005","0.475","1.2441501294219157","0.425","0.7637512054001928","0.4375","0.7784309133489461","0.43","0.7482939382386579"
,"0.465","1.157470058571554","0.495","1.0859489200952617","0.44","1.1490853658536586","0.445","1.2162144879875763","0.475","1.2441249465126234","0.4225","0.7675037282917208","0.4375","0.7776585365853658","0.4275","0.752265487567156"
,"0.465","1.157327436697884","0.495","1.086485826001955","0.44","1.1489461143695014","0.445","1.2157575208408844","0.475","1.2443293718166384","0.4225","0.7671549914105746","0.4375","0.776806451612903","0.4275","0.7524759479343516"
,"0.465","1.1577978494623657","0.495","1.0864808080808086","0.44","1.1490363636363634","0.445","1.2154876404494384","0.475","1.2447915789473682","0.4225","0.7671763313609467","0.4375","0.7759817142857139","0.4275","0.7524865497076024"
,"0.465","1.1580645161290328","0.495","1.0866281866281866","0.435","1.162634555738004","0.445","1.215177456750491","0.475","1.2451879699248127","0.4225","0.7665962242885321","0.4375","0.7750929705215422","0.4275","0.7525294718277178"
,"0.465","1.1580391160782322","0.495","1.0866459874333891","0.435","1.1628925694633","0.445","1.2154029903565429","0.475","1.2452548694571073","0.4225","0.7659786609514044","0.4375","0.7743802024746907","0.4275","0.7525256711332137"
,"0.465","1.157610887096774","0.495","1.0864820075757573","0.435","1.1626885775862068","0.445","1.2161955758426968","0.475","1.2448848684210527","0.4225","0.7654493343195264","0.4375","0.7737232142857143","0.4275","0.752092470760234"
,"0.465","1.1569892473118282","0.495","1.0866024586954819","0.435","1.1625322997416025","0.445","1.2171413639926834","0.475","1.2445124439004487","0.4225","0.7650199532131551","0.4375","0.7733643410852714","0.4275","0.7520694501110659"
,"0.465","1.1562117452440035","0.495","1.0864801864801865","0.435","1.1623872679045093","0.445","1.217744165946413","0.475","1.2442105263157894","0.4225","0.7647109695038685","0.4375","0.7729670329670333","0.4275","0.7516869095816465"
,"0.465","1.1556266929327754","0.495","1.0857660575217822","0.435","1.1623497411599548","0.445","1.2178145638562492","0.475","1.2439051828043386","0.4225","0.7643344324495237","0.4375","0.7726586695747001","0.4275","0.7516896567117541"
,"0.465","1.1554659498207889","0.495","1.0851928374655644","0.435","1.1626610936955772","0.445","1.2174497786857335","0.475","1.2440988835725675","0.4225","0.764438766361843","0.4375","0.7723593073593076","0.4275","0.7516524898103848"
,"0.465","1.1559867410461637","0.49","1.0958569894123065","0.435","1.1632961714631413","0.445","1.2171580636985722","0.475","1.244685397704788","0.4225","0.7642345508742272","0.4375","0.7718796992481199","0.4275","0.751167392164622"
,"0.465","1.1567083935162898","0.49","1.0952254035942732","0.435","1.164144793275004","0.445","1.2175498909944662","0.475","1.24528672427337","0.4225","0.7636845359003797","0.4375","0.771407249466951","0.4275","0.7510343021733438"
,"0.465","1.1571963361210669","0.49","1.0951171579743013","0.435","1.1644189016602813","0.445","1.2182521847690386","0.475","1.2454580896686163","0.4225","0.7632434801665566","0.4375","0.7709037037037035","0.4275","0.7505609703270524"
,"0.465","1.1570208728652753","0.49","1.0948304321728695","0.435","1.1646805273833674","0.445","1.2184484467944487","0.475","1.2459287925696594","0.4225","0.7628480682213713","0.4375","0.7703529411764705","0.4275","0.750094599243206"
,"0.465","1.1571933129267715","0.49","1.0948905109489049","0.435","1.1647537545096072","0.445","1.219060116460264","0.475","1.2465847099500573","0.4225","0.7622899840193493","0.4375","0.7695724713242961","0.4275","0.7494173389678577"
,"0.465","1.157339878447873","0.49","1.0948018337769891","0.435","1.165209062135599","0.445","1.2201595831297836","0.475","1.2469031273836764","0.4225","0.7618900608867164","0.435","0.7732758620689658","0.4275","0.7488515975930167"
,"0.465","1.1575152781001008","0.49","1.0949713698429007","0.435","1.1655585876126688","0.445","1.2209603104033626","0.475","1.2466489965922003","0.42","0.7659900650907839","0.435","0.7727073513602908","0.4275","0.7482350961336195"
,"0.465","1.1573195084485413","0.49","1.0951020408163266","0.435","1.1656650246305422","0.445","1.2218780096308188","0.475","1.246616541353383","0.42","0.7656632653061222","0.435","0.7723522167487685","0.4275","0.7480618212197161"
,"0.465","1.1568824830321054","0.49","1.0952959907367201","0.435","1.1656558245699846","0.445","1.2218822216909715","0.475","1.2463008585293018","0.42","0.7650455927051673","0.435","0.7716312056737586","0.4275","0.7477333996930866"
,"0.465","1.1566333484779643","0.49","1.095400977292325","0.435","1.1657438886190716","0.445","1.2223373951574614","0.475","1.2461156412157164","0.42","0.7644533869885984","0.4325","0.7754742326793127","0.4275","0.7476443456057985"
,"0.465","1.1562523498007369","0.49","1.0955259026687594","0.435","1.1659914797845834","0.445","1.2229197768523614","0.475","1.246146485093854","0.42","0.763940226440226","0.4325","0.7748817656332107","0.4275","0.7474134053081427"
,"0.465","1.1557795698924729","0.49","1.0956490929705212","0.435","1.1663793103448281","0.445","1.223267790262172","0.475","1.2464912280701752","0.42","0.7634672619047618","0.4325","0.7743135838150288","0.4275","0.7471734892787525"
,"0.465","1.156121616611049","0.49","1.0955524278676985","0.435","1.1665081252477214","0.445","1.2233862843858967","0.475","1.2465771324863884","0.42","0.7629515599343187","0.4325","0.7735738489136931","0.4275","0.7470175438596494"
,"0.465","1.1558108705258505","0.49","1.0954361196533402","0.435","1.1670524326877658","0.445","1.2230798830229337","0.475","1.246416726748378","0.42","0.7624796151337245","0.4325","0.7732124475413733","0.4275","0.74695185452215"
,"0.465","1.1560968473410869","0.49","1.0955921143967786","0.435","1.1669872546719837","0.445","1.2231751127417252","0.475","1.2459720730397423","0.42","0.7622327502429543","0.4325","0.7727026070543817","0.4275","0.7467120181405891"
,"0.465","1.1557614065678583","0.49","1.095490899062327","0.435","1.167241379310345","0.445","1.2235347707257822","0.475","1.246322901849218","0.42","0.7617841055341057","0.4325","0.772273863458835","0.4275","0.7466295242611034"
,"0.465","1.1555170671862602","0.49","1.095418435830708","0.435","1.1672915220242235","0.445","1.2240479601839984","0.475","1.2462380784175204","0.42","0.761545222115692","0.4325","0.7718314776738954","0.4275","0.7464303936575215"
,"0.465","1.1556200716845875","0.49","1.09512925170068","0.435","1.1676858237547896","0.445","1.2245767790262176","0.475","1.2457684210526314","0.4175","0.7657325349301394","0.4325","0.771456647398844","0.4275","0.7460233918128655"
,"0.465","1.1560563982055112","0.49","1.0942221921881334","0.435","1.168105351297861","0.445","1.2237517672445875","0.475","1.245026141512722","0.4175","0.76548360233176","0.4325","0.771094437851701","0.4275","0.7456605088881143"
,"0.465","1.1562889077532539","0.49","1.0937701396348012","0.435","1.1687462189957658","0.445","1.2233293908929632","0.475","1.2453116343490305","0.4175","0.7650449101796407","0.4325","0.7707217827806512","0.4275","0.74558325638658"
,"0.465","1.1559842575022838","0.49","1.0937374949979988","0.435","1.1688152655698296","0.445","1.2231695674524494","0.475","1.2452837977296183","0.4175","0.764549332707135","0.4325","0.7703766670444668","0.4275","0.7455375912548258"
,"0.465","1.1555509007121914","0.49","1.0934071031009807","0.435","1.1688311688311692","0.445","1.223004523566322","0.475","1.244695830485304","0.4175","0.7643557041760629","0.43","0.7746753246753242","0.4275","0.7452267031214402"
,"0.465","1.1550953867499134","0.49","1.0929493087557607","0.435","1.168950685947349","0.445","1.2230880753896345","0.475","1.2444753820033958","0.4175","0.7640718562874254","0.43","0.7743998499624901","0.4275","0.7448217317487266"
,"0.465","1.1546594982078855","0.49","1.092961800104657","0.435","1.168980253463012","0.44","1.2367861305361307","0.475","1.2442105263157894","0.4175","0.7637724550898205","0.43","0.7741204531902205","0.4275","0.7443769680611785"
,"0.465","1.1542702554619544","0.49","1.0929156375926166","0.435","1.169265685628524","0.44","1.2363129704690217","0.475","1.2437479047938316","0.4175","0.7635264502841448","0.43","0.7740223670567317","0.4275","0.7439117964763291"
,"0.465","1.1541513542942696","0.49","1.092992766726944","0.435","1.1694238323876036","0.44","1.2360327963176063","0.475","1.2440106595602938","0.4175","0.7634199954521335","0.43","0.7736532234324407","0.4275","0.7436227700051815"
,"0.465","1.15413538919321","0.49","1.0930111667308435","0.435","1.1695076989806985","0.44","1.236006289308176","0.475","1.2445283018867928","0.4175","0.7633374759914138","0.43","0.7732960362732191","0.4275","0.743385192541101"
,"0.465","1.1543279569892475","0.49","1.0927168367346933","0.435","1.1697413793103448","0.44","1.2363210227272725","0.475","1.244980263157895","0.4175","0.7631886227544911","0.43","0.773030523255814","0.4275","0.7432309941520469"
,"0.465","1.1548053162358909","0.485","1.103515399884741","0.435","1.1699150424787605","0.44","1.237182382834557","0.475","1.2453677672441976","0.4175","0.7626882880202337","0.43","0.7728008088978767","0.4275","0.7431150339617155"
,"0.465","1.1549648214522763","0.485","1.1030482372406771","0.435","1.1700085142613876","0.44","1.2375841750841754","0.475","1.245269655620533","0.4175","0.7620980261698825","0.43","0.7726457077232266","0.4275","0.7428452819291026"
,"0.465","1.1549442575367768","0.485","1.102194674593637","0.435","1.1702418729285664","0.44","1.2378834355828219","0.475","1.2453471101065547","0.4175","0.7617537930274421","0.43","0.772406905407333","0.4275","0.7426183044523371"
,"0.465","1.154687909782323","0.485","1.1017098315313043","0.435","1.170955985421923","0.44","1.23847699556541","0.475","1.2453209242618744","0.415","0.7660483397002641","0.43","0.7721851956891655","0.4275","0.74246541149622"
,"0.465","1.1542456826327796","0.485","1.1014995313964386","0.435","1.1709369557645422","0.44","1.2390564738292011","0.475","1.2455374800637962","0.415","0.7655713764147497","0.43","0.772033121916843","0.4275","0.7426404394825447"
,"0.465","1.1541002720559654","0.485","1.101571233387157","0.435","1.1716244287494808","0.44","1.2394578313253013","0.475","1.2452948636651873","0.415","0.7652053999129045","0.43","0.771872373213785","0.4275","0.742700627069682"
,"0.465","1.1541883973987501","0.485","1.101567998024569","0.435","1.1721591300158303","0.44","1.2396298312465976","0.475","1.245149700598802","0.415","0.7651540292908158","0.43","0.7716682913243278","0.4275","0.742886157509542"
,"0.465","1.154281874039939","0.485","1.101288659793814","0.435","1.1729064039408865","0.44","1.2397862554112558","0.475","1.2452756892230576","0.415","0.7648737808376362","0.43","0.7714251107419707","0.4275","0.7428989139515457"
,"0.465","1.154590570719603","0.485","1.101244433599707","0.435","1.1732367544038633","0.44","1.2395642818719745","0.475","1.2453628153223297","0.415","0.764846367719398","0.43","0.7712364111737986","0.4275","0.743001487940759"
,"0.465","1.1549209361163817","0.485","1.1011461491813224","0.435","1.1734212305611904","0.44","1.239525401069519","0.475","1.2455108359133125","0.415","0.7644472005669737","0.43","0.7710396716826259","0.4275","0.7428448572411422"
,"0.465","1.15525372571213","0.485","1.1014770603484654","0.435","1.1733279559050889","0.44","1.2400983519404574","0.475","1.2452200677131424","0.415","0.7640527020362149","0.43","0.7706922344621239","0.4275","0.7425977223761159"
,"0.465","1.1554076019004746","0.485","1.1016542795492683","0.435","1.1736768243785083","0.44","1.2408892706131083","0.475","1.2447368421052638","0.415","0.7637783692911181","0.43","0.7703657382368841","0.4275","0.7424452604379166"
,"0.465","1.1557710236807754","0.485","1.101871163816221","0.435","1.1739884393063587","0.44","1.2414411455596428","0.475","1.245056282324309","0.415","0.7633957796503934","0.43","0.7698480978626159","0.4275","0.7422303349896903"
,"0.465","1.1560004943764681","0.485","1.1020440810522574","0.435","1.1736292773153656","0.44","1.2414968652037621","0.475","1.2458076225045378","0.415","0.7632668605456306","0.43","0.769473402833467","0.4275","0.742001075485649"
,"0.465","1.1562764976958526","0.485","1.1023387334315171","0.435","1.1735238095238094","0.44","1.2415909090909096","0.475","1.2462616541353388","0.415","0.7631394148020655","0.43","0.7690631229235875","0.4275","0.741911445279866"
,"0.465","1.156512707722385","0.485","1.102630037488285","0.435","1.1737983281086732","0.44","1.2419615185950421","0.475","1.2466507177033497","0.415","0.7630750273822563","0.43","0.7685749207188156","0.4275","0.7416334396597556"
,"0.465","1.1567583986392083","0.485","1.1025394606558327","0.435","1.1738034937333595","0.44","1.2418977914740637","0.475","1.247088908712459","0.415","0.76309985705534","0.43","0.7682663250558399","0.4275","0.7412958007070409"
,"0.465","1.1568744714268449","0.485","1.1026352368817325","0.435","1.1743897714064315","0.44","1.2418794688457613","0.475","1.2472560615020698","0.415","0.7630804115337755","0.43","0.7679154690357985","0.4275","0.7409652408173993"
,"0.465","1.1570493181954706","0.485","1.102649311754881","0.435","1.175117190008348","0.44","1.2419883189436263","0.475","1.2475507203763598","0.415","0.7629837786901795","0.43","0.7678283746914378","0.4275","0.7405142278414846"
,"0.465","1.1572700119474313","0.485","1.1024684994272622","0.435","1.1761941251596424","0.44","1.2420959595959595","0.475","1.24759649122807","0.415","0.7629518072289158","0.43","0.7676518087855295","0.4275","0.7400454840805716"
,"0.465","1.157500148517792","0.485","1.1024548613088794","0.435","1.1770940496602522","0.44","1.2420140632847818","0.475","1.247723175341669","0.415","0.7626139918791186","0.43","0.7674771938841058","0.4275","0.7397434654776904"
,"0.465","1.1578104691007922","0.485","1.1026736150447491","0.435","1.1776114689907793","0.44","1.242139110889111","0.475","1.2476807403123196","0.415","0.7622534092413608","0.43","0.7672597751086118","0.4275","0.73936122357175"
,"0.465","1.1582055349903049","0.485","1.1026195707284094","0.435","1.1779850511902517","0.44","1.2422565822155993","0.475","1.2471670980730512","0.415","0.7619033511093559","0.43","0.7671336891599947","0.4275","0.7390215064071841"
,"0.465","1.158584618980832","0.485","1.1023980277902288","0.435","1.1782983508245883","0.44","1.2426630434782608","0.475","1.2467448512585815","0.415","0.7617502619172342","0.43","0.7671132457027297","0.4275","0.738726798881261"
,"0.465","1.1588840453356577","0.485","1.1020562830872112","0.435","1.1781919850885367","0.44","1.2429361179361178","0.47","1.259298447383554","0.415","0.7615467274503421","0.43","0.7669547454431169","0.4275","0.7387292555713605"
,"0.465","1.1588218291131922","0.485","1.1018346081365706","0.435","1.17803732542331","0.44","1.2428824535679377","0.47","1.2590597117364448","0.415","0.761306516388133","0.43","0.7669479869967493","0.4275","0.7388417279758537"
,"0.465","1.1589442815249267","0.485","1.1019515960086004","0.435","1.1778658798942778","0.44","1.2425802139037434","0.47","1.2590795312322218","0.415","0.7610108884736807","0.43","0.7669195373709738","0.4275","0.7387153266410235"
,"0.465","1.1590253946465336","0.485","1.1020892739635888","0.435","1.1781609195402303","0.44","1.242293278529981","0.47","1.2589010864644643","0.415","0.7606575237118687","0.43","0.7668944829292429","0.4275","0.7386711459499811"
,"0.465","1.159401490584286","0.485","1.1017836687939782","0.43","1.191860465116279","0.44","1.2422198172198173","0.47","1.2589384217043793","0.415","0.7602696500286857","0.43","0.7667404946474712","0.4275","0.7385748321420835"
,"0.465","1.1600226372382565","0.485","1.1019424850786765","0.43","1.1920195838433298","0.44","1.2419856459330145","0.47","1.2591041433370662","0.415","0.7600634115409006","0.43","0.766361689106487","0.4275","0.7384148968913512"
,"0.465","1.160586612621742","0.485","1.101959302639391","0.43","1.1922683550468776","0.44","1.2419621608757734","0.47","1.2593850952433998","0.415","0.7600075695451965","0.43","0.7660112017533178","0.4275","0.7381555984201345"
,"0.465","1.161290322580645","0.485","1.1019974226804123","0.43","1.1927143895348846","0.44","1.2418678977272724","0.47","1.259380540780142","0.415","0.7598268072289155","0.43","0.7656885901162785","0.4275","0.7378167641325533"
,"0.465","1.1614741768343642","0.485","1.1018855830350942","0.43","1.1928907097240635","0.44","1.2423280734809232","0.47","1.2595965163708516","0.4125","0.7645281833882867","0.43","0.7653693216050128","0.4275","0.7373966003090626"
,"0.465","1.161916638953553","0.485","1.1019183760229567","0.43","1.1928494365859506","0.44","1.24264878163074","0.47","1.2596567229655629","0.4125","0.764517338331771","0.43","0.7651222728362502","0.4275","0.7371345029239766"
,"0.465","1.1620953956437825","0.485","1.102003700766587","0.43","1.192725104353012","0.44","1.2431585081585075","0.47","1.2595144571740322","0.4125","0.7646309246309246","0.43","0.7649344066785927","0.4275","0.7369350727245463"
,"0.465","1.1622778143515464","0.485","1.1020302966547442","0.43","1.1926732320835314","0.44","1.2436804267161405","0.47","1.259639600521059","0.4125","0.7646320346320346","0.43","0.7648671096345513","0.4275","0.7368450889127578"
,"0.465","1.1623710496151956","0.485","1.1022293160290957","0.43","1.1924861291465005","0.44","1.244260498384863","0.47","1.2597472729236414","0.4125","0.7644546992770341","0.43","0.7647178609373159","0.4275","0.7365096327960339"
,"0.465","1.1626479852286296","0.485","1.1024419452254495","0.43","1.1924066243833686","0.44","1.2447199265381081","0.47","1.259880722114765","0.4125","0.7642791551882456","0.43","0.7644056847545216","0.4275","0.7362957055939513"
,"0.465","1.1628897174042259","0.48","1.114415829145728","0.43","1.1924155662031082","0.44","1.2445637277295563","0.47","1.2600502512562815","0.4125","0.7640688289934521","0.43","0.7641141755288066","0.4275","0.7362984513209317"
,"0.465","1.16302688172043","0.48","1.1144895833333335","0.43","1.1923895348837206","0.44","1.244488636363637","0.47","1.2605797872340427","0.4125","0.763812121212121","0.43","0.7639447674418604","0.4275","0.7363216374269008"
,"0.465","1.1632161771786231","0.48","1.114210199004975","0.43","1.192265417100544","0.44","1.2443973315241974","0.47","1.2608182491796331","0.4125","0.7635157545605304","0.43","0.7639245632303596","0.4275","0.7363445928253467"
,"0.465","1.1631959970190568","0.48","1.1140109323432337","0.43","1.1931441399953948","0.44","1.2442675517551753","0.47","1.261006951759006","0.4125","0.763201320132013","0.43","0.7639937830992403","0.4275","0.7360720282554569"
,"0.465","1.1635467980295566","0.48","1.1138803366174055","0.43","1.1934585863214577","0.44","1.244290192566054","0.47","1.2609684519442403","0.4125","0.762964621585311","0.43","0.7641453774773743","0.4275","0.7360902255639097"
,"0.465","1.164126080539743","0.48","1.113848039215686","0.43","1.193348153214775","0.44","1.2444741532976824","0.47","1.2611910721735506","0.4125","0.7628074866310158","0.43","0.7643809849521201","0.4275","0.735919045980965"
,"0.465","1.1642800944138476","0.475","1.1257509627727853","0.43","1.1934883720930236","0.44","1.2451219512195122","0.47","1.2610586403736381","0.4125","0.7625631929046564","0.43","0.7645433919455473","0.4275","0.7358893167879048"
,"0.465","1.1643595364860633","0.475","1.1256412876852326","0.43","1.193632874237977","0.44","1.245658649602824","0.47","1.2610824209873992","0.4125","0.7624183583406885","0.43","0.7646280198690449","0.4275","0.73578322829728"
,"0.465","1.164282374941561","0.475","1.1258988049834728","0.43","1.193742276148747","0.44","1.24622859025033","0.47","1.2611676431287904","0.4125","0.7623949641340946","0.43","0.7646303786091447","0.4275","0.735638613441817"
,"0.465","1.1641490901571545","0.475","1.1262246963562754","0.43","1.1936717352415023","0.44","1.2469132430069931","0.47","1.2613134206219314","0.4125","0.7623951048951051","0.43","0.7645209078711983","0.4275","0.7354279127305443"
,"0.465","1.1642074394196638","0.475","1.1265575421808114","0.43","1.1935907421831533","0.44","1.2476892127011743","0.47","1.2612491092334317","0.4125","0.7624735392199504","0.43","0.7642316679648379","0.4275","0.7352556031226389"
,"0.465","1.164408602150538","0.475","1.1271879699248124","0.43","1.1936323366555923","0.44","1.2480303030303033","0.47","1.2614285714285725","0.4125","0.7625541125541127","0.43","0.7639700996677742","0.4275","0.7350988582567525"
,"0.465","1.1643581511491616","0.475","1.1273334996258413","0.43","1.193326352915243","0.44","1.247727272727273","0.47","1.2616870021175761","0.4125","0.7625362631049838","0.43","0.7637192769756416","0.4275","0.7351209777999503"
,"0.465","1.1643741123960236","0.475","1.1275422045680232","0.43","1.1931932865291792","0.44","1.2475611063464838","0.47","1.2617372541148135","0.4125","0.7624842767295597","0.43","0.763361123299693","0.4275","0.7349387619993377"
,"0.465","1.164511080821849","0.475","1.127674820854954","0.43","1.193634676274703","0.44","1.2473324797268457","0.47","1.2618519628408746","0.4125","0.762313273580879","0.43","0.7632765585762638","0.4275","0.7348351316475854"
,"0.465","1.164531202894182","0.475","1.127884899163797","0.43","1.1943653553575313","0.44","1.247074129141886","0.47","1.2620252535295284","0.4125","0.7619824412347777","0.43","0.7632118017822214","0.4275","0.7347707274416572"
,"0.465","1.1646261565391356","0.475","1.128308445532436","0.43","1.1948458626284482","0.44","1.2469978858350952","0.47","1.2620583869371598","0.4125","0.7617787174066241","0.43","0.7629826933477556","0.4275","0.7347776417788656"
,"0.465","1.1643269613699723","0.475","1.1284697855750485","0.43","1.1954403531438418","0.44","1.2468592171717174","0.47","1.262105988967691","0.4125","0.7617255892255886","0.43","0.7627260981912146","0.4275","0.7347601256226993"
,"0.465","1.1642287299935585","0.475","1.1283676934271158","0.43","1.195654270710535","0.44","1.247182656053624","0.47","1.26211883517992","0.4125","0.7616897081413212","0.43","0.7625174150680525","0.4275","0.7345972458026788"
,"0.465","1.1642103186347044","0.475","1.1282230806373732","0.43","1.1957648815873698","0.44","1.2476959966638868","0.47","1.261858286160453","0.4125","0.7614317486794548","0.43","0.7623959889054834","0.4275","0.7344063522721179"
,"0.465","1.164319732901262","0.475","1.1283874068733482","0.43","1.1958001486673038","0.44","1.2481268161062677","0.47","1.2617847080540172","0.4125","0.7612591670125917","0.43","0.7624482319209936","0.4275","0.734174477289113"
,"0.465","1.1643646138807433","0.475","1.1287511961722487","0.43","1.1960147991543335","0.44","1.2488326446280997","0.47","1.2617553191489368","0.4125","0.7612093663911846","0.43","0.7625819238900636","0.4275","0.7338463583200426"
,"0.465","1.1647107478227021","0.475","1.1292212431531319","0.43","1.19599073976639","0.44","1.2488996297819828","0.47","1.261937999422355","0.4125","0.7612176059234881","0.43","0.762553930337788","0.4275","0.7335185626207298"
,"0.465","1.1648600213116342","0.475","1.1294594594594591","0.43","1.196014037293107","0.44","1.2492628992628996","0.47","1.2620423615104466","0.4125","0.7610046410046412","0.43","0.7624292897548715","0.4275","0.7331647436910594"
,"0.465","1.1650417088577083","0.475","1.1295822515931084","0.43","1.1958859109396187","0.44","1.249592335915206","0.47","1.2622793626562352","0.4125","0.7607038999864104","0.43","0.762277088330379","0.4275","0.7328901476411509"
,"0.465","1.1651641705069125","0.475","1.1294736842105262","0.43","1.1959302325581402","0.44","1.2496144480519484","0.47","1.2623812689969607","0.4125","0.7606249999999998","0.43","0.7620899086378733","0.4275","0.7328216374269004"
,"0.465","1.1653189964157709","0.475","1.1294409356725144","0.43","1.1962428940568475","0.44","1.2493838383838385","0.47","1.2623829787234047","0.4125","0.7605575757575757","0.43","0.762105943152455","0.4275","0.7328317089018844"
,"0.465","1.1652868969454755","0.475","1.1296553330228227","0.43","1.1964035809837417","0.44","1.249110016090105","0.47","1.2625023536057243","0.4125","0.7604451595602036","0.43","0.7620986828565549","0.4275","0.7326476220048647"
,"0.465","1.1651177111458484","0.475","1.129895664270809","0.43","1.1963835672574532","0.44","1.2489337204645576","0.47","1.2623535476614491","0.4125","0.760427179281805","0.43","0.7620479459071812","0.4275","0.7325939665610428"
,"0.46","1.177641113653699","0.475","1.1300877192982457","0.43","1.19671052631579","0.44","1.2490181419457733","0.47","1.2624346771183277","0.4125","0.7605050505050501","0.43","0.7621175030599754","0.4275","0.7323355904380832"
,"0.46","1.177392253654832","0.475","1.1305171225005746","0.43","1.197171727429674","0.44","1.2491861849940453","0.47","1.262491870296386","0.4125","0.7605346036787081","0.43","0.7622169188585354","0.4275","0.7320105212084067"
,"0.46","1.1773487712665407","0.475","1.1306544622425632","0.43","1.1973761375126393","0.44","1.2496788537549404","0.47","1.2625254394079555","0.4125","0.7605849802371536","0.43","0.7620576339737106","0.4275","0.7317416730231374"
,"0.46","1.1774703557312254","0.475","1.1307177033492826","0.43","1.1975435417295885","0.44","1.2500787091696184","0.47","1.2628580639218943","0.4125","0.760514233241506","0.43","0.7619425148494917","0.4275","0.7313840155945419"
,"0.46","1.1778954272863564","0.475","1.1310526315789473","0.43","1.1977245388933446","0.44","1.2505583855799374","0.47","1.26332079970653","0.4125","0.7605799373040752","0.43","0.7617607257417806","0.4275","0.7310748134704577"
,"0.46","1.1783681657025566","0.475","1.1314072735486786","0.43","1.1976095418704462","0.44","1.251185134607882","0.47","1.2637202082001648","0.4125","0.7606736896865647","0.43","0.7616703263798782","0.4275","0.7308761890419897"
,"0.46","1.1783862876254187","0.475","1.1315834457939729","0.43","1.1979179089644205","0.44","1.2519327894327896","0.47","1.263920712856883","0.4125","0.7605102305102303","0.43","0.7617347445835814","0.4275","0.7306692657569849"
,"0.46","1.178126734505088","0.475","1.131614781634939","0.43","1.1977882236516582","0.44","1.2520599613152805","0.47","1.2641919420552288","0.4125","0.7604822695035458","0.43","0.7616476991588321","0.4275","0.7304292646509891"
,"0.46","1.178228629329403","0.475","1.1317216770740408","0.43","1.197777887268428","0.44","1.2516563944530048","0.47","1.264194915254237","0.4125","0.7602182845403184","0.43","0.7616402246748125","0.4275","0.7301392605808301"
,"0.46","1.178228765364153","0.475","1.1318054630246501","0.43","1.1981944853301931","0.44","1.251443229766015","0.47","1.2644582098931678","0.4125","0.7601201892341126","0.43","0.761571484643312","0.4275","0.7299405334715126"
,"0.46","1.1780873218852757","0.475","1.1315391419725782","0.43","1.1985342974399065","0.44","1.2512366310160428","0.47","1.2645449669229398","0.4125","0.7602139037433152","0.43","0.7616230213015436","0.4275","0.7297778760627052"
,"0.46","1.1779561579043114","0.475","1.1314159876679146","0.43","1.1988712659336387","0.44","1.2511553822746289","0.47","1.2645820350752246","0.4125","0.7603321922150377","0.43","0.7615500632480289","0.4275","0.7296557292813621"
,"0.46","1.1779710144927535","0.475","1.1313114035087724","0.43","1.1987936046511622","0.44","1.2511079545454546","0.47","1.2643484042553192","0.4125","0.7603914141414132","0.43","0.7613226744186046","0.4275","0.7295248538011698"
,"0.46","1.1779722172108966","0.475","1.1314697532212277","0.43","1.1990157290359933","0.44","1.2514004149377596","0.47","1.264165268826697","0.4125","0.7602489626556016","0.43","0.7610633986297403","0.4275","0.7295115381815533"
,"0.46","1.1780677326625948","0.475","1.1317137886037407","0.43","1.19905343071305","0.44","1.2516200225394443","0.47","1.2640935466854228","0.4125","0.7600175306786877","0.43","0.7607990582356332","0.4275","0.729404088734232"
,"0.46","1.1779969583109682","0.475","1.1320164609053498","0.43","1.1994449229591346","0.44","1.2517863823419384","0.47","1.2643726468785577","0.4125","0.7598503554059106","0.43","0.7607665805340221","0.4275","0.7293143696002693"
,"0.46","1.1783811475409836","0.475","1.1324331320103533","0.43","1.1995043842927944","0.44","1.251834947839046","0.47","1.2645622602023017","0.4125","0.7596845504222551","0.43","0.760636675562333","0.4275","0.7292277825711815"
,"0.46","1.178633540372671","0.475","1.1327003222341572","0.43","1.1992263882297105","0.44","1.252142857142857","0.47","1.2646374294398612","0.4125","0.7596363636363636","0.43","0.7604769814902708","0.4275","0.7290106217925763"
