maximum-sugar-endowment,minimum-sugar-endowment,initial-population,gini-index,survival-ratio,mean-sugar,median-sugar,sd-sugar
40,0,600,0.331398947,0.478333333,1162.428571,1015,683.4948148
40,0,620,0.339546408,0.487096774,1148.662252,1001.5,691.6807868
40,0,640,0.323448683,0.4515625,1167.038062,993,673.6197168
40,0,660,0.317669428,0.462121212,1147.088525,1019,643.6047655
40,0,680,0.320557227,0.448529412,1169.478689,1002,668.8202401
40,0,700,0.304635688,0.454285714,1156.191824,969,625.9495633
40,0,720,0.313601202,0.444444444,1108.675,961.5,617.172667
40,0,740,0.318676177,0.458108108,1067.486726,910,601.0390822
40,0,760,0.312017084,0.463157895,1099.318182,851,612.3293445
40,0,780,0.333124661,0.447435897,1039.114613,855,612.1705809
40,0,800,0.312196395,0.41875,1098.635821,935,607.7758499
40,0,820,0.316805618,0.451219512,996.6135135,815,556.2781706
40,0,840,0.331724172,0.425,1049.05042,913,609.6712622
40,0,860,0.331514449,0.406976744,1059.52,865,621.9120285
40,0,880,0.359914684,0.425,972.3208556,791.5,618.018683
40,0,900,0.368724468,0.454444444,909.0293399,676,591.8556926
40,0,920,0.374065918,0.460869565,834.9669811,592.5,555.6999665
40,0,940,0.363657661,0.478723404,842.5088889,572.5,543.8424426
40,0,960,0.389968788,0.457291667,824.5671982,628,567.6072501
40,0,980,0.382768247,0.454081633,825.8449438,611,558.8907819
40,0,1000,0.381011064,0.463,812.9049676,545,551.4372049
40,5,20,0.442751533,0.6,925.25,1008.5,790.2057413
40,5,40,0.320737958,0.75,1723,1994,1003.672017
40,5,60,0.322337943,0.733333333,1650.522727,1938.5,955.1243554
40,5,80,0.307262433,0.625,1782.14,1934.5,980.1183396
40,5,100,0.276958435,0.64,1752.265625,1873,864.3935436
40,5,120,0.340022947,0.65,1572.230769,1783,942.3488052
40,5,140,0.314355558,0.635714286,1539.47191,1697,851.3072713
40,5,160,0.376307123,0.60625,1227.216495,1044,819.0212429
40,5,180,0.30341936,0.622222222,1542.276786,1528,816.8317856
40,5,200,0.326697344,0.62,1435.137097,1474,819.1601324
40,5,220,0.348485117,0.595454545,1361.832061,1427,831.325995
40,5,240,0.384551011,0.604166667,1216.841379,1269,823.3801747
40,5,260,0.371981229,0.615384615,1259.7375,1234,820.9685757
40,5,280,0.360539178,0.578571429,1335.91358,1311.5,846.5332842
40,5,300,0.393570804,0.576666667,1214.445087,1207,839.1172643
40,5,320,0.396872497,0.578125,1161.064865,1223,806.8394634
40,5,340,0.390208932,0.608823529,1133.512077,1158,776.8378638
40,5,360,0.405751512,0.583333333,1177.871429,1188.5,846.2844136
40,5,380,0.377563421,0.589473684,1208.46875,1177.5,807.6483656
40,5,400,0.378332158,0.575,1189.665217,1148.5,794.9875702
40,5,420,0.380381884,0.533333333,1129.669643,1063.5,757.0694608
40,5,440,0.370016035,0.570454545,1149.059761,1072,753.500997
40,5,460,0.404418738,0.541304348,1060.13253,1081,756.0656297
40,5,480,0.40065988,0.527083333,1074.664032,1054,764.7960887
40,5,500,0.39319592,0.52,1086.676923,1077.5,756.5180725
40,5,520,0.333942566,0.511538462,1204.657895,1073.5,716.1061897
40,5,540,0.29263039,0.490740741,1247.237736,1092,651.2268376
40,5,560,0.34687795,0.4875,1176.96337,1038,726.0774287
40,5,580,0.319829947,0.463793103,1224.040892,1089,697.8604952
40,5,600,0.300946467,0.465,1236.175627,1025,669.153665
40,5,620,0.303993096,0.469354839,1190.635739,1018,647.2138467
40,5,640,0.332305032,0.4671875,1128.250836,982,666.7145787
40,5,660,0.320343288,0.45,1170.979798,1019,667.2186822
40,5,680,0.290241571,0.441176471,1242.653333,1070,645.0532734
40,5,700,0.31111963,0.441428571,1164.682848,1012,645.0821475
40,5,720,0.307484692,0.440277778,1141.495268,974,620.6102327
40,5,740,0.314740421,0.439189189,1117.483077,924,628.1944811
40,5,760,0.324624698,0.463157895,1063.798295,860,609.9702591
40,5,780,0.321494278,0.442307692,1074.304348,887,611.6539934
40,5,800,0.307289664,0.43125,1074.771014,915,582.6920656
40,5,820,0.314928126,0.429268293,1040.34375,818,581.4016402
40,5,840,0.352075417,0.451190476,967.4036939,808,598.601194
40,5,860,0.332027626,0.41744186,1041.267409,908,606.3419402
40,5,880,0.350515344,0.420454545,998.3918919,886.5,612.7808668
40,5,900,0.340117701,0.436666667,1008.066158,1064,601.759309
40,5,920,0.359814456,0.448913043,927.0169492,747,586.0648571
40,5,940,0.364214184,0.441489362,872.0289157,630,562.6879582
40,5,960,0.390884687,0.461458333,819.1941309,625,564.9233386
40,5,980,0.354246679,0.435714286,883.9508197,653,553.1014687
40,5,1000,0.396123158,0.455,817.3274725,609,572.8101803
40,10,20,0.347537646,0.95,1727.052632,2004,1103.494222
40,10,40,0.41215229,0.8,1514.75,1607.5,1123.739064
40,10,60,0.372473621,0.783333333,1486.744681,1007,1017.5624
40,10,80,0.322000703,0.625,1651.68,1936,946.4392008
40,10,100,0.363839508,0.61,1493,1168,962.6849779
40,10,120,0.313778669,0.525,1616.952381,1894,904.5074123
40,10,140,0.347537463,0.621428571,1402.597701,1507,860.524819
40,10,160,0.343350699,0.65625,1434.104762,1476,859.6463822
40,10,180,0.351799489,0.588888889,1430.688679,1549.5,879.6454736
40,10,200,0.372569919,0.575,1318.043478,1400,859.4503996
40,10,220,0.35418029,0.613636364,1318.074074,1356,818.4092655
40,10,240,0.359310754,0.570833333,1295.883212,1310,812.5244346
40,10,260,0.357885395,0.611538462,1292.836478,1333,811.7501087
40,10,280,0.401153552,0.653571429,1154.120219,1160,811.5607855
40,10,300,0.384993872,0.6,1187.866667,1187,801.2036434
40,10,320,0.373335522,0.584375,1188.101604,1205,780.4098974
40,10,340,0.384368095,0.620588235,1178.767773,1184,800.3338935
40,10,360,0.408910879,0.6,1148.907407,1157,830.674162
40,10,380,0.37954705,0.557894737,1182.117925,1204.5,792.1192645
40,10,400,0.374252177,0.585,1185.41453,1109.5,785.4400663
40,10,420,0.392740332,0.55952381,1090.851064,1046,753.0412634
40,10,440,0.399286606,0.540909091,1068.029412,1102,751.6197497
40,10,460,0.398261953,0.565217391,1071.146154,1059,755.1029091
40,10,480,0.346568267,0.522916667,1153.828685,1077,705.9985599
40,10,500,0.38124923,0.526,1093.296578,1058,738.8709431
40,10,520,0.331813314,0.515384615,1202.369403,1073,710.6432293
40,10,540,0.333586701,0.47962963,1190.158301,1050,708.3736272
40,10,560,0.285849461,0.4875,1287.875458,1103,661.75573
40,10,580,0.32806964,0.493103448,1184.216783,1054.5,690.3793784
40,10,600,0.288674539,0.463333333,1260.539568,1069.5,653.1771092
40,10,620,0.29920703,0.474193548,1198.619048,1041,638.6885383
40,10,640,0.311199291,0.478125,1204.143791,1021.5,667.871529
40,10,660,0.317279559,0.462121212,1166.12459,1015,653.1283103
40,10,680,0.300808084,0.457352941,1179.080386,989,633.6493357
40,10,700,0.295662451,0.455714286,1139.758621,987,595.0777245
40,10,720,0.318727033,0.408333333,1179.765306,1040,667.1853486
40,10,740,0.34072928,0.455405405,1063.884273,990,633.876111
40,10,760,0.357559357,0.471052632,970.8659218,859,609.30487
40,10,780,0.304750823,0.426923077,1179.687688,1213,640.170364
40,10,800,0.323568657,0.44625,1052.170868,858,601.742896
40,10,820,0.318371849,0.443902439,1020.480769,811,575.115475
40,10,840,0.339829212,0.444047619,1003.276139,841,597.7927738
40,10,860,0.337857841,0.445348837,960.5587467,753,573.3647369
40,10,880,0.378873534,0.452272727,907.3969849,745.5,604.9649599
40,10,900,0.36045329,0.435555556,952.8443878,800.5,602.3770465
40,10,920,0.375097109,0.452173913,884.53125,702,583.1091811
40,10,940,0.367054615,0.445744681,851.0501193,625,553.2963679
40,10,960,0.346396288,0.446875,907.1118881,1022,555.6708933
40,10,980,0.374292963,0.429591837,876.4608076,717,575.549271
40,10,1000,0.366711739,0.424,872.115566,625,566.5791366
40,15,20,0.297010601,0.65,1682.384615,1832,944.5777309
40,15,40,0.356952318,0.875,1728.257143,1939,1114.144946
40,15,60,0.371281557,0.666666667,1556.325,1903,1038.995629
40,15,80,0.303989769,0.625,1698.42,1764,923.4162192
40,15,100,0.29907283,0.66,1735.742424,1912,920.3851085
40,15,120,0.284028541,0.65,1740.25641,1741.5,870.7044235
40,15,140,0.312667498,0.65,1549.527473,1574,847.2870869
40,15,160,0.334723545,0.575,1361.978261,1502,801.5252079
40,15,180,0.338904403,0.577777778,1400.884615,1238.5,829.4131427
40,15,200,0.323627731,0.57,1435.780702,1576.5,811.5977987
40,15,220,0.314532037,0.586363636,1387.232558,1445,764.9092625
40,15,240,0.353383846,0.620833333,1356.174497,1399,836.4047072
40,15,260,0.368121724,0.584615385,1253.203947,1305.5,805.7608254
40,15,280,0.394019134,0.632142857,1145.372881,1163,792.0241236
40,15,300,0.361213193,0.593333333,1298.44382,1267,824.3563143
40,15,320,0.356089907,0.584375,1233.834225,1230,773.4648405
40,15,340,0.396983875,0.608823529,1141.700483,1152,798.9453346
40,15,360,0.389397933,0.602777778,1159.184332,1157,793.5113206
40,15,380,0.406249021,0.584210526,1155.72973,1139.5,834.7440873
40,15,400,0.38225368,0.5725,1171.650655,1140,790.4865592
40,15,420,0.378205637,0.55952381,1178.33617,1107,786.7589376
40,15,440,0.362564226,0.552272727,1198.547325,1109,767.8154646
40,15,460,0.360971616,0.558695652,1146.540856,1079,730.9148266
40,15,480,0.35746469,0.55,1174.435606,1078,744.5093337
40,15,500,0.391029095,0.514,1094.268482,1046,753.9698489
40,15,520,0.347554153,0.511538462,1172.033835,1060.5,724.5540221
40,15,540,0.369691796,0.47962963,1114.069498,1055,731.347855
40,15,560,0.345176864,0.478571429,1136,1032,697.5497834
40,15,580,0.315628135,0.456896552,1214.543396,1066,685.3150784
40,15,600,0.334818505,0.473333333,1165.735915,1037.5,695.3034551
40,15,620,0.303056452,0.451612903,1224.496429,1053.5,661.7239189
40,15,640,0.305999285,0.4390625,1207.124555,1047,660.8884514
40,15,660,0.297145344,0.440909091,1228.082474,1054,651.0528821
40,15,680,0.301111049,0.448529412,1184.206557,1023,630.5945189
40,15,700,0.302354186,0.437142857,1216.330065,1016,660.9460226
40,15,720,0.324904609,0.444444444,1132.971875,1004.5,649.4726261
40,15,740,0.332617982,0.447297297,1084.314199,973,635.4677002
40,15,760,0.308647146,0.439473684,1136.404192,935.5,623.4201858
40,15,780,0.311494213,0.442307692,1067.927536,838,590.3077912
40,15,800,0.326977682,0.43125,1091.884058,931,629.4211335
40,15,820,0.336988663,0.447560976,1026.389646,891,605.7578537
40,15,840,0.310450038,0.429761905,1027.041551,807,565.6583391
40,15,860,0.356122064,0.452325581,913.6658098,755,572.369484
40,15,880,0.355136054,0.452272727,913.4246231,757.5,569.4191332
40,15,900,0.353139792,0.465555556,912.1336516,687,567.1727383
40,15,920,0.354819865,0.434782609,960.4575,800.5,599.7727249
40,15,940,0.382740748,0.460638298,818.1639723,638,551.771829
40,15,960,0.364558712,0.428125,866.5985401,705,555.4835001
40,15,980,0.380010074,0.43877551,861.0976744,663.5,577.5753554
40,15,1000,0.38804688,0.44,805.4659091,568,556.2738413
40,20,20,0.192820867,0.85,2088.941176,2015,755.4694294
40,20,40,0.332047116,0.75,1786.5,1999,1085.384526
40,20,60,0.315517197,0.75,1742.288889,1985,990.348805
40,20,80,0.291889713,0.6625,1732.679245,1922,901.1367559
40,20,100,0.344235417,0.64,1679.578125,1809,1024.777154
40,20,120,0.302460864,0.733333333,1623.102273,1631.5,860.8526786
40,20,140,0.302220675,0.65,1633,1770,863.1782615
40,20,160,0.307555493,0.64375,1538.271845,1516,828.1687831
40,20,180,0.327454644,0.638888889,1457.730435,1567,834.2533727
40,20,200,0.374443169,0.645,1345.100775,1363,880.504577
40,20,220,0.351123167,0.540909091,1407.579832,1496,862.6489996
40,20,240,0.409888347,0.633333333,1236.335526,1197.5,888.6642401
40,20,260,0.399776433,0.611538462,1231.566038,1147,862.4354353
40,20,280,0.357262561,0.610714286,1260.409357,1247,788.2958289
40,20,300,0.34866291,0.63,1270.169312,1189,782.8037055
40,20,320,0.385847658,0.60625,1135.231959,1159.5,769.0580692
40,20,340,0.386582376,0.6,1136.897059,1169.5,773.3866692
40,20,360,0.399426455,0.561111111,1152.331683,1192,809.8337732
40,20,380,0.417337189,0.576315789,1080.347032,1121,798.8948204
40,20,400,0.405499286,0.5825,1061.463519,1102,761.1874796
40,20,420,0.368948818,0.557142857,1210.790598,1112,791.4129342
40,20,440,0.397158926,0.55,1111.280992,1084,779.685448
40,20,460,0.397188692,0.57173913,1118.638783,1085,788.4209087
40,20,480,0.364725465,0.545833333,1137.889313,1062.5,737.0942583
40,20,500,0.35370059,0.532,1169.06391,1072.5,734.6410699
40,20,520,0.366606147,0.505769231,1111.69962,1079,724.1522268
40,20,540,0.329903737,0.485185185,1193.034351,1053,701.4180729
40,20,560,0.338920913,0.471428571,1159.284091,1059,696.7672929
40,20,580,0.386308719,0.477586207,1132.433213,1052,777.5296164
40,20,600,0.357828331,0.495,1103.478114,985,695.6312079
40,20,620,0.332538477,0.448387097,1174.557554,1034.5,695.3770776
40,20,640,0.30622595,0.453125,1208.67931,1031,661.4351367
40,20,660,0.295776427,0.457575758,1196.586093,1003.5,629.5759509
40,20,680,0.301372845,0.475,1156.266254,952,617.9152767
40,20,700,0.290306061,0.452857143,1134.227129,911,591.121391
40,20,720,0.31753444,0.480555556,1077.924855,889.5,604.9834159
40,20,740,0.302709432,0.444594595,1128.148936,1006,601.1778878
40,20,760,0.291110657,0.427631579,1147.187692,1093,587.6205092
40,20,780,0.312638716,0.456410256,1090.983146,1080.5,597.5873132
40,20,800,0.302445477,0.43,1116.328488,931,596.5795162
40,20,820,0.331472464,0.454878049,992.6112601,824,578.2191111
40,20,840,0.311169443,0.401190476,1101.504451,911,607.2374218
40,20,860,0.35020578,0.455813953,947.4719388,756.5,585.0746115
40,20,880,0.359780808,0.444318182,905.3401535,700,578.1771882
40,20,900,0.358220017,0.434444444,942.0460358,734,595.1056471
40,20,920,0.341114918,0.415217391,992.7931937,820,595.5311678
40,20,940,0.337096386,0.39893617,1010.653333,835,600.4870326
40,20,960,0.379349009,0.445833333,845.3995327,604,569.3388842
40,20,980,0.367197479,0.435714286,863.5971897,697,556.4127912
40,20,1000,0.364585552,0.414,887.1062802,652,572.4744966
40,25,20,0.289088176,0.8,1789.4375,1970.5,964.2418762
40,25,40,0.413902487,0.65,1312.192308,1249,992.4821417
40,25,60,0.373566561,0.616666667,1649.648649,1667,1107.337001
40,25,80,0.262698676,0.65,1902.057692,1901.5,898.5483808
40,25,100,0.347172478,0.61,1442.52459,1424,891.551169
40,25,120,0.258649627,0.55,1795.833333,1901.5,828.2187854
40,25,140,0.36514398,0.65,1482.230769,1503,951.7313005
40,25,160,0.350980207,0.4875,1487.205128,1630,916.6321949
40,25,180,0.326616129,0.638888889,1476.434783,1499,840.8598057
40,25,200,0.375560031,0.65,1295.115385,1356.5,848.3874593
40,25,220,0.38320989,0.572727273,1325.428571,1233,888.1758333
40,25,240,0.412913072,0.604166667,1202.344828,1208,871.4236466
40,25,260,0.338452012,0.634615385,1328.818182,1264,785.9828264
40,25,280,0.381115468,0.560714286,1319.509554,1373,885.1611444
40,25,300,0.416710773,0.623333333,1149.513369,1165,841.0538535
40,25,320,0.38908033,0.5875,1172.946809,1229,801.9798211
40,25,340,0.392261487,0.594117647,1196.316832,1189.5,826.6312193
40,25,360,0.423715273,0.580555556,1094.440191,1126,819.1927942
40,25,380,0.411726651,0.578947368,1057.9,1088.5,768.7369936
40,25,400,0.335903749,0.5425,1306.419355,1201,779.3440227
40,25,420,0.42771675,0.552380952,1068.24569,1092.5,809.3562858
40,25,440,0.363823831,0.543181818,1140.07113,1103,731.0254562
40,25,460,0.366192822,0.567391304,1173.007663,1088,763.5453087
40,25,480,0.386416965,0.522916667,1135.545817,1120,775.0570823
40,25,500,0.33808981,0.532,1156.263158,1053.5,695.6028079
40,25,520,0.362053301,0.501923077,1153.367816,1072,740.3707145
40,25,540,0.358553036,0.503703704,1119.117647,1054.5,712.4015054
40,25,560,0.33884421,0.4625,1177.830116,1079,710.0901857
40,25,580,0.339293476,0.475862069,1183.434783,1054,713.1473285
40,25,600,0.316701506,0.483333333,1195.486207,1026,676.6279573
40,25,620,0.356636932,0.472580645,1132.491468,1015,716.0483579
40,25,640,0.296562934,0.4765625,1209.114754,1033,640.2828707
40,25,660,0.336446686,0.421212121,1180.989209,1050,708.5916448
40,25,680,0.282033443,0.458823529,1215.192308,1016.5,613.1134305
40,25,700,0.317387415,0.46,1106.173913,994,617.5553307
40,25,720,0.331315673,0.451388889,1113.110769,1008,647.715687
40,25,740,0.30506691,0.425675676,1165.203175,977,631.2053957
40,25,760,0.30611028,0.428947368,1108.515337,949,597.5384414
40,25,780,0.320577829,0.462820513,1067.770083,1053,600.9900487
40,25,800,0.30908664,0.42375,1128.710914,967,615.6606777
40,25,820,0.340955598,0.42804878,1054.592593,952,629.0242756
40,25,840,0.322972131,0.436904762,1016.651226,798,581.0615153
40,25,860,0.340770927,0.444186047,1002.227749,857,599.0679795
40,25,880,0.363994978,0.463636364,900.0392157,760,574.1682359
40,25,900,0.36454635,0.446666667,946.9378109,781,605.9781225
40,25,920,0.375580787,0.45326087,861.1702638,645,570.7599247
40,25,940,0.380703909,0.463829787,865.3784404,679,579.7436781
40,25,960,0.372287849,0.445833333,863.5443925,631.5,568.3991863
40,25,980,0.359677095,0.442857143,857.8248848,588.5,547.3333226
40,25,1000,0.378012679,0.444,820.8738739,554,553.3882479
40,30,20,0.581745691,0.6,1164.666667,521,1326.794519
40,30,40,0.428466149,0.7,1455.321429,1017,1128.159171
40,30,60,0.430891994,0.566666667,1356.294118,1629.5,1055.761581
40,30,80,0.34965622,0.6125,1609.204082,1927,1001.074173
40,30,100,0.265755751,0.72,1663.763889,1778,788.352293
40,30,120,0.278086888,0.558333333,1724.507463,1842,853.6177978
40,30,140,0.295487289,0.585714286,1640.670732,1638.5,851.6710235
40,30,160,0.352509136,0.55625,1480.123596,1583,916.9333502
40,30,180,0.317090374,0.616666667,1439.990991,1556,798.5242467
40,30,200,0.356302524,0.615,1253.853659,1237,784.66224
40,30,220,0.352714623,0.572727273,1423.333333,1499,880.5194739
40,30,240,0.391518778,0.595833333,1262.902098,1289,866.475208
40,30,260,0.354540486,0.630769231,1304.987805,1269,809.3565117
40,30,280,0.379214864,0.642857143,1272.888889,1274,848.7550521
40,30,300,0.334537036,0.606666667,1348.318681,1296.5,793.0309
40,30,320,0.375755141,0.5875,1207.558511,1147,795.4063246
40,30,340,0.369069932,0.582352941,1194.348485,1154.5,774.0835779
40,30,360,0.377174648,0.55,1174.212121,1147.5,782.8369633
40,30,380,0.352824016,0.573684211,1202.224771,1108,751.5434011
40,30,400,0.39723951,0.5925,1103.063291,1095,772.4714576
40,30,420,0.392853079,0.55952381,1128.982979,1093,785.7149826
40,30,440,0.41124466,0.55,1098.991736,1066,799.0500272
40,30,460,0.371594398,0.545652174,1160.083665,1092,764.2002597
40,30,480,0.371813366,0.535416667,1191.178988,1082,790.0978622
40,30,500,0.382094545,0.546,1074.772894,1043,725.8913028
40,30,520,0.344058241,0.5,1217.857692,1085,749.3458814
40,30,540,0.344392587,0.509259259,1175.258182,1045,719.88183
40,30,560,0.361608298,0.492857143,1168.384058,1071,747.7771795
40,30,580,0.3766175,0.467241379,1103.084871,1030,736.1066374
40,30,600,0.353410457,0.435,1191.950192,1089,749.2147693
40,30,620,0.346966909,0.461290323,1119.321678,1027,688.8449687
40,30,640,0.291315204,0.4515625,1248.041522,1039,650.0919366
40,30,660,0.295594874,0.45,1232.252525,1037,652.5990089
40,30,680,0.30003735,0.442647059,1189.571429,989,637.2787138
40,30,700,0.333133469,0.435714286,1144.84918,1035,673.9893532
40,30,720,0.299633864,0.456944444,1167.43769,1113,622.777196
40,30,740,0.306195856,0.462162162,1112.587719,921.5,601.9011349
40,30,760,0.302022917,0.435526316,1124.821752,959,598.5987741
40,30,780,0.338517784,0.473076923,1030.704607,910,610.2371394
40,30,800,0.299535121,0.4175,1101.080838,882,587.6448766
40,30,820,0.317204949,0.443902439,1052.851648,875.5,587.8401565
40,30,840,0.342473133,0.442857143,962.5698925,827.5,577.3096148
40,30,860,0.353877978,0.479069767,878.6432039,647,549.9581505
40,30,880,0.335413177,0.443181818,950.6128205,769,561.4941473
40,30,900,0.33731657,0.426666667,1003.710938,880,591.8788223
40,30,920,0.342124238,0.438043478,940.9627792,687,570.0681255
40,30,940,0.327103685,0.412765957,996.4046392,1050.5,573.0666575
40,30,960,0.363888102,0.442708333,853.8117647,629,549.4588954
40,30,980,0.39167191,0.454081633,832.0674157,678,571.7323879
40,30,1000,0.354462264,0.46,843.7826087,1030.5,530.8401494
45,0,20,0.398641431,0.8,1346.9375,1011.5,1003.707558
45,0,40,0.529149213,0.8,1221,1005.5,1187.123686
45,0,60,0.328675687,0.716666667,1814.674419,1989,1077.446777
45,0,80,0.271393022,0.65,1829.153846,1950,887.1122657
45,0,100,0.300510644,0.64,1743.65625,1897.5,926.726415
45,0,120,0.315469807,0.566666667,1711.867647,1853.5,956.5685861
45,0,140,0.288142818,0.571428571,1709.5375,1835,866.7114326
45,0,160,0.342367831,0.6,1540.84375,1629.5,925.4311237
45,0,180,0.365512449,0.627777778,1329.345133,1368,850.6031974
45,0,200,0.316194377,0.59,1444.576271,1474.5,798.1742458
45,0,220,0.39664167,0.613636364,1193.42963,1271,827.4640141
45,0,240,0.348790508,0.616666667,1270.175676,1288.5,776.2239378
45,0,260,0.383398301,0.561538462,1276.760274,1318,856.296672
45,0,280,0.393618327,0.567857143,1184.767296,1153,818.7149718
45,0,300,0.396372519,0.646666667,1122.592784,1152.5,781.687065
45,0,320,0.342787887,0.6,1266.479167,1240.5,763.1578097
45,0,340,0.36342813,0.602941176,1214.287805,1169,778.3871397
45,0,360,0.363022446,0.577777778,1203.245192,1171.5,769.7360564
45,0,380,0.373713619,0.555263158,1226.203791,1186,810.9990495
45,0,400,0.390506891,0.5725,1140.995633,1127,785.7377051
45,0,420,0.377993646,0.530952381,1198.331839,1182,797.6414372
45,0,440,0.386777113,0.556818182,1144.632653,1071,780.934195
45,0,460,0.412904638,0.556521739,1063.503906,1050.5,780.016405
45,0,480,0.381526855,0.533333333,1119.960938,1049,756.0285595
45,0,500,0.389362358,0.528,1094.575758,1034.5,751.5928548
45,0,520,0.364589936,0.513461538,1149.382022,1043,740.7216432
45,0,540,0.324524013,0.498148148,1202.360595,1053,694.5879484
45,0,560,0.347178336,0.478571429,1144.708955,1063,709.3471844
45,0,580,0.345366486,0.487931034,1179.169611,1041,722.5506629
45,0,600,0.285041609,0.463333333,1271.208633,1086.5,646.5669347
45,0,620,0.338384301,0.479032258,1140.949495,1014,682.7135995
45,0,640,0.258671414,0.45625,1249.726027,1037.5,575.637367
45,0,660,0.294130617,0.446969697,1221.566102,1033,642.521395
45,0,680,0.289634356,0.436764706,1245.569024,1163,643.4514116
45,0,700,0.319081353,0.462857143,1158.234568,1132.5,648.9192734
45,0,720,0.285489992,0.445833333,1169.277259,936,597.134994
45,0,740,0.305618217,0.421621622,1184.746795,999,643.7796876
45,0,760,0.330828532,0.453947368,1067.014493,950,619.2894816
45,0,780,0.29801148,0.412820513,1174.596273,986.5,621.6143627
45,0,800,0.335433356,0.43875,1052.321937,903,624.8152381
45,0,820,0.305773737,0.429268293,1098.119318,1032.5,590.4342093
45,0,840,0.328334448,0.416666667,1055.731429,923.5,606.7250496
45,0,860,0.323719074,0.427906977,1015.902174,818.5,580.3228559
45,0,880,0.337280951,0.4375,976.012987,759,581.412981
45,0,900,0.351382978,0.418888889,939.137931,745,582.8851864
45,0,920,0.356153425,0.469565217,919.5833333,1039,575.8321911
45,0,940,0.363783706,0.44787234,901.9833729,741,575.1269319
45,0,960,0.345190318,0.444791667,917.9156909,1041,558.1261005
45,0,980,0.372255794,0.448979592,848.7681818,646.5,556.6467461
45,0,1000,0.381223538,0.447,837.3176734,577,566.9808265
45,5,20,0.292990575,0.9,2034.944444,2377.5,1161.105633
45,5,40,0.345570228,0.725,1711.689655,1681,1073.991291
45,5,60,0.346678237,0.733333333,1601.545455,1249.5,1000.222265
45,5,80,0.296424344,0.6875,1790.6,1924,949.184574
45,5,100,0.289737908,0.64,1688.296875,1872,866.8983148
45,5,120,0.32984613,0.583333333,1556.157143,1554,914.0817303
45,5,140,0.304617887,0.592857143,1666.409639,1763,893.4664343
45,5,160,0.347242959,0.56875,1427.571429,1298,871.3736428
45,5,180,0.345025865,0.6,1378.722222,1513,830.8791069
45,5,200,0.376926072,0.655,1292.030534,1317,848.3600826
45,5,220,0.345320162,0.613636364,1311.140741,1300,791.5063021
45,5,240,0.345868548,0.604166667,1406.317241,1445,850.6079909
45,5,260,0.366563921,0.657692308,1306.631579,1328,843.1950015
45,5,280,0.372613527,0.603571429,1266.798817,1234,828.2563769
45,5,300,0.361254186,0.603333333,1209.298343,1222,764.3228662
45,5,320,0.410425581,0.575,1100.543478,1098.5,794.8030091
45,5,340,0.358571428,0.608823529,1214.536232,1187,770.1604784
45,5,360,0.412619398,0.558333333,1107.014925,1116,803.807511
45,5,380,0.387707477,0.536842105,1160.745098,1140,792.6428039
45,5,400,0.372503349,0.58,1132.280172,1119.5,745.5863923
45,5,420,0.401283716,0.552380952,1092.534483,1100,775.0323767
45,5,440,0.365213672,0.540909091,1183.357143,1107.5,768.9388728
45,5,460,0.361147382,0.526086957,1225.92562,1143.5,788.6632123
45,5,480,0.39077206,0.525,1098.126984,1071,760.2307731
45,5,500,0.371384714,0.524,1140.328244,1061.5,751.4717814
45,5,520,0.353057973,0.496153846,1208.496124,1133.5,754.5435307
45,5,540,0.316903561,0.514814815,1239.44964,1085,702.7053364
45,5,560,0.300325684,0.451785714,1252.023715,1084,674.5864514
45,5,580,0.302396964,0.505172414,1216.583618,1039,654.516153
45,5,600,0.336829636,0.516666667,1136.419355,1066,673.7802199
45,5,620,0.319397985,0.461290323,1162.377622,1006,663.4841349
45,5,640,0.328581448,0.4625,1158.381757,1019.5,672.8857305
45,5,660,0.329633951,0.460606061,1111.713816,963,653.7836061
45,5,680,0.31387057,0.452941176,1148.711039,988,642.1558795
45,5,700,0.27161414,0.448571429,1243.541401,1216,604.2891527
45,5,720,0.277087914,0.4125,1254.191919,1037,623.6394057
45,5,740,0.304956697,0.440540541,1141.607362,974,615.1815886
45,5,760,0.315936561,0.456578947,1076.040346,926,597.4389935
45,5,780,0.334314563,0.438461538,1070.55848,930,630.8738025
45,5,800,0.324799526,0.43375,1079.550432,954,615.8099039
45,5,820,0.33225711,0.440243902,1008.274238,883,587.8141615
45,5,840,0.32108862,0.454761905,1001.099476,769.5,565.8834317
45,5,860,0.345023043,0.447674419,939.5376623,707,574.9201614
45,5,880,0.325375486,0.418181818,1043.309783,825,601.0645204
45,5,900,0.356283753,0.45,901.4691358,662,569.8819855
45,5,920,0.384292722,0.466304348,815.5128205,631,553.3463686
45,5,940,0.358387774,0.44787234,885.0023753,642,560.8153694
45,5,960,0.375917294,0.452083333,855.0668203,613,568.9314791
45,5,980,0.376976897,0.441836735,851.7413395,613,568.4642303
45,5,1000,0.384747461,0.438,832.6255708,629.5,565.3935925
45,10,20,0.188755691,0.85,2260.352941,2023,856.1661595
45,10,40,0.46006368,0.65,1389.576923,1015.5,1164.341399
45,10,60,0.315167279,0.716666667,1698.488372,1708,958.5451121
45,10,80,0.286900622,0.575,1812.695652,1923,929.9745724
45,10,100,0.338666713,0.72,1673.833333,1837,998.1265126
45,10,120,0.249500946,0.6,1734.180556,1738,759.8008695
45,10,140,0.340641426,0.55,1580.324675,1725,947.5829563
45,10,160,0.378273534,0.6,1419.125,1551.5,940.5285664
