"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"exp3-2"
"03/07/2024 02:43:25:207 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar"
"35","10","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"35","10","color-agents-by-vision","20","1000","0.30853703233809804","N/A","0.9","N/A","1753.3333333333333","N/A","1898","N/A","997.8095421236166","N/A"
"35","10","color-agents-by-vision","40","1000","0.3317028220387791","N/A","0.75","N/A","1738.1","N/A","2000","N/A","1061.480142585554","N/A"
"35","10","color-agents-by-vision","60","1000","0.261883675979617","N/A","0.7","N/A","1937.6666666666667","N/A","2002.5","N/A","925.1396642529082","N/A"
"35","10","color-agents-by-vision","80","1000","0.27461551557800334","N/A","0.75","N/A","1763.8666666666666","N/A","1938","N/A","865.074670367093","N/A"
"35","10","color-agents-by-vision","100","1000","0.31575133896662133","N/A","0.67","N/A","1525.9253731343283","N/A","1511","N/A","860.1277268334405","N/A"
"35","10","color-agents-by-vision","120","1000","0.3667232174843815","N/A","0.6083333333333333","N/A","1463.4109589041095","N/A","1531","N/A","946.0279951756248","N/A"
"35","10","color-agents-by-vision","140","1000","0.3591962727364514","N/A","0.65","N/A","1525.2087912087911","N/A","1638","N/A","962.1313668272993","N/A"
"35","10","color-agents-by-vision","160","1000","0.34208530453474767","N/A","0.675","N/A","1473.4907407407406","N/A","1476","N/A","881.3799025526649","N/A"
"35","10","color-agents-by-vision","180","1000","0.3401172520160894","N/A","0.6222222222222222","N/A","1489.705357142857","N/A","1531.5","N/A","884.752132422917","N/A"
"35","10","color-agents-by-vision","200","1000","0.33997280923637346","N/A","0.65","N/A","1340.0615384615385","N/A","1369","N/A","794.7904092484221","N/A"
"35","10","color-agents-by-vision","220","1000","0.3451677686597582","N/A","0.6318181818181818","N/A","1290.1510791366907","N/A","1323","N/A","780.555347763847","N/A"
"35","10","color-agents-by-vision","240","1000","0.377434558048747","N/A","0.625","N/A","1287.6933333333334","N/A","1408.5","N/A","852.3043060765325","N/A"
"35","10","color-agents-by-vision","260","1000","0.38197667166785443","N/A","0.5538461538461539","N/A","1294.1527777777778","N/A","1228","N/A","862.597202950302","N/A"
"35","10","color-agents-by-vision","280","1000","0.36111989786926235","N/A","0.6428571428571429","N/A","1209.5166666666667","N/A","1225","N/A","765.8618942482074","N/A"
"35","10","color-agents-by-vision","300","1000","0.3999517076196508","N/A","0.5933333333333334","N/A","1168.4157303370787","N/A","1157.5","N/A","820.9749035710722","N/A"
"35","10","color-agents-by-vision","320","1000","0.36303496100251853","N/A","0.609375","N/A","1204.7128205128206","N/A","1192","N/A","766.7262509572449","N/A"
"35","10","color-agents-by-vision","340","1000","0.39258966795210964","N/A","0.6088235294117647","N/A","1141.1739130434783","N/A","1191","N/A","791.0654721689694","N/A"
"35","10","color-agents-by-vision","360","1000","0.3891473457280035","N/A","0.5666666666666667","N/A","1162.313725490196","N/A","1122","N/A","794.3982508127939","N/A"
"35","10","color-agents-by-vision","380","1000","0.4183485822072872","N/A","0.5947368421052631","N/A","1132.8849557522124","N/A","1129.5","N/A","837.6337916585146","N/A"
"35","10","color-agents-by-vision","400","1000","0.40443983056713784","N/A","0.5475","N/A","1136.0639269406392","N/A","1146","N/A","810.708425920135","N/A"
"35","10","color-agents-by-vision","420","1000","0.3666986963109281","N/A","0.5476190476190477","N/A","1146.1130434782608","N/A","1132.5","N/A","743.8004646880592","N/A"
"35","10","color-agents-by-vision","440","1000","0.3809939062924691","N/A","0.55","N/A","1118.0785123966941","N/A","1076.5","N/A","755.512509152942","N/A"
"35","10","color-agents-by-vision","460","1000","0.38065392755822697","N/A","0.5521739130434783","N/A","1139.1535433070867","N/A","1079.5","N/A","767.3106801606382","N/A"
"35","10","color-agents-by-vision","480","1000","0.39900332961772284","N/A","0.5229166666666667","N/A","1076.7410358565737","N/A","1043","N/A","760.6973752217914","N/A"
"35","10","color-agents-by-vision","500","1000","0.33524864753710726","N/A","0.518","N/A","1192.142857142857","N/A","1064","N/A","711.6336966954458","N/A"
"35","10","color-agents-by-vision","520","1000","0.3341961191852732","N/A","0.5192307692307693","N/A","1184.4259259259259","N/A","1022.5","N/A","701.7114182959996","N/A"
"35","10","color-agents-by-vision","540","1000","0.32767381084700675","N/A","0.4962962962962963","N/A","1220.141791044776","N/A","1058","N/A","713.1213989446223","N/A"
"35","10","color-agents-by-vision","560","1000","0.3159263844118578","N/A","0.4857142857142857","N/A","1208.327205882353","N/A","1074.5","N/A","681.0128225642753","N/A"
"35","10","color-agents-by-vision","580","1000","0.32643051288084163","N/A","0.4896551724137931","N/A","1177.5845070422536","N/A","1023","N/A","682.835604518386","N/A"
"35","10","color-agents-by-vision","600","1000","0.332941244672049","N/A","0.47833333333333333","N/A","1161.794425087108","N/A","1032","N/A","687.1186695053466","N/A"
"35","10","color-agents-by-vision","620","1000","0.31207534445653917","N/A","0.4467741935483871","N/A","1191.4548736462093","N/A","1048","N/A","661.9409281350503","N/A"
"35","10","color-agents-by-vision","640","1000","0.32672285240830445","N/A","0.4546875","N/A","1211.6975945017182","N/A","1039","N/A","705.8343494937237","N/A"
"35","10","color-agents-by-vision","660","1000","0.28377197130551246","N/A","0.43333333333333335","N/A","1232.6503496503497","N/A","1035.5","N/A","627.0157977666913","N/A"
"35","10","color-agents-by-vision","680","1000","0.29523384026416655","N/A","0.4441176470588235","N/A","1175.294701986755","N/A","986","N/A","617.9096655035171","N/A"
"35","10","color-agents-by-vision","700","1000","0.3218352818377045","N/A","0.4257142857142857","N/A","1134.0268456375838","N/A","986","N/A","649.1474175002588","N/A"
"35","10","color-agents-by-vision","720","1000","0.32414325657782733","N/A","0.49166666666666664","N/A","1062.5790960451977","N/A","908.5","N/A","605.2106984156848","N/A"
"35","10","color-agents-by-vision","740","1000","0.3351986645118731","N/A","0.44054054054054054","N/A","1131.7269938650306","N/A","1033.5","N/A","669.8859896164971","N/A"
"35","10","color-agents-by-vision","760","1000","0.29488768716918806","N/A","0.42894736842105263","N/A","1173.4662576687117","N/A","950.5","N/A","615.4641153791911","N/A"
"35","10","color-agents-by-vision","780","1000","0.3379647360334073","N/A","0.45256410256410257","N/A","1052.9348441926345","N/A","915","N/A","624.5991839804338","N/A"
"35","10","color-agents-by-vision","800","1000","0.31187368580909275","N/A","0.425","N/A","1081.0911764705882","N/A","866","N/A","598.055310071081","N/A"
"35","10","color-agents-by-vision","820","1000","0.324947110472041","N/A","0.4317073170731707","N/A","1023.5706214689266","N/A","863","N/A","586.400308828318","N/A"
"35","10","color-agents-by-vision","840","1000","0.32972681757723893","N/A","0.4392857142857143","N/A","1011.1544715447154","N/A","766","N/A","591.6598983477177","N/A"
"35","10","color-agents-by-vision","860","1000","0.3456801415939638","N/A","0.4511627906976744","N/A","967.1082474226804","N/A","722","N/A","593.081013882093","N/A"
"35","10","color-agents-by-vision","880","1000","0.3540659729248267","N/A","0.4375","N/A","951.8207792207792","N/A","743","N/A","595.4583332613904","N/A"
"35","10","color-agents-by-vision","900","1000","0.3505387658522036","N/A","0.44","N/A","965.4166666666666","N/A","763","N/A","595.9891432406796","N/A"
"35","10","color-agents-by-vision","920","1000","0.3340711056106119","N/A","0.42282608695652174","N/A","994.6632390745501","N/A","877","N/A","582.2938307864473","N/A"
"35","10","color-agents-by-vision","940","1000","0.34975954996395897","N/A","0.42872340425531913","N/A","931.8287841191067","N/A","756","N/A","571.5186742271062","N/A"
"35","10","color-agents-by-vision","960","1000","0.37286187328054987","N/A","0.4427083333333333","N/A","854.7647058823529","N/A","658","N/A","562.4201378749132","N/A"
"35","10","color-agents-by-vision","980","1000","0.349856153413415","N/A","0.4316326530612245","N/A","931.0992907801418","N/A","1042","N/A","573.715436815373","N/A"
"35","10","color-agents-by-vision","1000","1000","0.36643266764711574","N/A","0.426","N/A","879.9765258215963","N/A","715.5","N/A","566.7076552390041","N/A"
"35","15","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"35","15","color-agents-by-vision","20","1000","0.2985295556860443","N/A","0.8","N/A","1598.1875","N/A","1960.5","N/A","935.0869634246146","N/A"
"35","15","color-agents-by-vision","40","1000","0.41464076872644917","N/A","0.725","N/A","1437.8275862068965","N/A","1011","N/A","1078.5190596688433","N/A"
"35","15","color-agents-by-vision","60","1000","0.31482941640285744","N/A","0.7","N/A","1735.9285714285713","N/A","1898.5","N/A","979.7481357000204","N/A"
"35","15","color-agents-by-vision","80","1000","0.38224734133322413","N/A","0.5625","N/A","1448.3777777777777","N/A","1003","N/A","997.1846115413884","N/A"
"35","15","color-agents-by-vision","100","1000","0.3052909317673781","N/A","0.54","N/A","1600.7962962962963","N/A","1774","N/A","869.9445087405926","N/A"
"35","15","color-agents-by-vision","120","1000","0.30466474754259054","N/A","0.6","N/A","1676.638888888889","N/A","1901.5","N/A","905.3241471561995","N/A"
"35","15","color-agents-by-vision","140","1000","0.3866740861706409","N/A","0.5714285714285714","N/A","1398.3","N/A","1170.5","N/A","951.8689863046321","N/A"
"35","15","color-agents-by-vision","160","1000","0.40547214454721425","N/A","0.625","N/A","1303.02","N/A","1186","N/A","926.1222073950626","N/A"
"35","15","color-agents-by-vision","180","1000","0.36459372849509336","N/A","0.6666666666666666","N/A","1288.8416666666667","N/A","1274.5","N/A","821.0370056433843","N/A"
"35","15","color-agents-by-vision","200","1000","0.34270702164334327","N/A","0.65","N/A","1372.1384615384616","N/A","1392","N/A","821.2148096725498","N/A"
"35","15","color-agents-by-vision","220","1000","0.32216749535451805","N/A","0.6","N/A","1446.378787878788","N/A","1456","N/A","816.3726746860726","N/A"
"35","15","color-agents-by-vision","240","1000","0.36140912758450616","N/A","0.6208333333333333","N/A","1251.503355704698","N/A","1338","N/A","790.2556259720994","N/A"
"35","15","color-agents-by-vision","260","1000","0.3768081009627616","N/A","0.6269230769230769","N/A","1240.717791411043","N/A","1230","N/A","817.3596191562137","N/A"
"35","15","color-agents-by-vision","280","1000","0.3878938986875769","N/A","0.5678571428571428","N/A","1176.622641509434","N/A","1236","N/A","801.3978979736114","N/A"
"35","15","color-agents-by-vision","300","1000","0.383159837131712","N/A","0.5566666666666666","N/A","1271.1736526946108","N/A","1223","N/A","854.7093283263869","N/A"
"35","15","color-agents-by-vision","320","1000","0.3721180289806879","N/A","0.590625","N/A","1205.4656084656085","N/A","1202","N/A","784.3936709279225","N/A"
"35","15","color-agents-by-vision","340","1000","0.3608710105712952","N/A","0.6088235294117647","N/A","1217.0193236714977","N/A","1168","N/A","777.0407266591109","N/A"
"35","15","color-agents-by-vision","360","1000","0.40080478249841583","N/A","0.5833333333333334","N/A","1141.895238095238","N/A","1137","N/A","804.8790205839999","N/A"
"35","15","color-agents-by-vision","380","1000","0.37744575990340823","N/A","0.5789473684210527","N/A","1167.540909090909","N/A","1170.5","N/A","778.4816994057549","N/A"
"35","15","color-agents-by-vision","400","1000","0.4012493847289014","N/A","0.5775","N/A","1107.2164502164503","N/A","1084","N/A","780.6045794557855","N/A"
"35","15","color-agents-by-vision","420","1000","0.40725303036171817","N/A","0.5785714285714286","N/A","1062.201646090535","N/A","1042","N/A","761.4650926142356","N/A"
"35","15","color-agents-by-vision","440","1000","0.40558623862799753","N/A","0.5772727272727273","N/A","1051.9370078740158","N/A","1060","N/A","755.3165213337436","N/A"
"35","15","color-agents-by-vision","460","1000","0.34531084401979634","N/A","0.5521739130434783","N/A","1221.2716535433071","N/A","1110","N/A","751.3034635166515","N/A"
"35","15","color-agents-by-vision","480","1000","0.3839547514137539","N/A","0.5291666666666667","N/A","1115.236220472441","N/A","1069.5","N/A","761.3696204341529","N/A"
"35","15","color-agents-by-vision","500","1000","0.34274989145745655","N/A","0.534","N/A","1168.9288389513108","N/A","1045","N/A","714.1323923926406","N/A"
"35","15","color-agents-by-vision","520","1000","0.32673356794021896","N/A","0.5288461538461539","N/A","1177.5963636363635","N/A","1063","N/A","681.7628989257864","N/A"
"35","15","color-agents-by-vision","540","1000","0.3487900900707544","N/A","0.5","N/A","1151.5666666666666","N/A","1046.5","N/A","712.7146550716515","N/A"
"35","15","color-agents-by-vision","560","1000","0.34304437349436306","N/A","0.46964285714285714","N/A","1180.9049429657794","N/A","1058","N/A","722.4590181556359","N/A"
"35","15","color-agents-by-vision","580","1000","0.3300111443754552","N/A","0.5086206896551724","N/A","1172.5661016949152","N/A","1007","N/A","688.7684179322349","N/A"
"35","15","color-agents-by-vision","600","1000","0.36215650040552405","N/A","0.47833333333333333","N/A","1117.1951219512196","N/A","1025","N/A","712.1599153357948","N/A"
"35","15","color-agents-by-vision","620","1000","0.3217335834074761","N/A","0.47419354838709676","N/A","1158.7380952380952","N/A","995","N/A","663.1186912978538","N/A"
"35","15","color-agents-by-vision","640","1000","0.2922964956445472","N/A","0.478125","N/A","1183.5098039215686","N/A","1007.5","N/A","613.4576995065719","N/A"
"35","15","color-agents-by-vision","660","1000","0.32102665570141065","N/A","0.4636363636363636","N/A","1098.0653594771243","N/A","942.5","N/A","626.7638787043801","N/A"
"35","15","color-agents-by-vision","680","1000","0.3456805578654306","N/A","0.4661764705882353","N/A","1075.4889589905363","N/A","977","N/A","654.4751332449064","N/A"
"35","15","color-agents-by-vision","700","1000","0.3216234552319697","N/A","0.44","N/A","1159.775974025974","N/A","981.5","N/A","662.3517707499999","N/A"
"35","15","color-agents-by-vision","720","1000","0.29430161755507084","N/A","0.46111111111111114","N/A","1160.9066265060242","N/A","1146.5","N/A","599.9725726496067","N/A"
"35","15","color-agents-by-vision","740","1000","0.32343402520891323","N/A","0.4783783783783784","N/A","1024.2457627118645","N/A","817.5","N/A","586.2824339890211","N/A"
"35","15","color-agents-by-vision","760","1000","0.32285608985384207","N/A","0.4394736842105263","N/A","1106.8083832335328","N/A","990.5","N/A","628.5876292269822","N/A"
"35","15","color-agents-by-vision","780","1000","0.3072339549562661","N/A","0.4269230769230769","N/A","1156.6186186186187","N/A","938","N/A","633.1399152658955","N/A"
"35","15","color-agents-by-vision","800","1000","0.3223416504544669","N/A","0.44","N/A","1050.3352272727273","N/A","896","N/A","595.5859439637921","N/A"
"35","15","color-agents-by-vision","820","1000","0.3234778703768933","N/A","0.40853658536585363","N/A","1098.3910447761193","N/A","904","N/A","630.8450557392852","N/A"
"35","15","color-agents-by-vision","840","1000","0.3115086287697946","N/A","0.4083333333333333","N/A","1066.402332361516","N/A","849","N/A","590.8057697233534","N/A"
"35","15","color-agents-by-vision","860","1000","0.33973689135211227","N/A","0.4744186046511628","N/A","927.4705882352941","N/A","697.5","N/A","556.173151160138","N/A"
"35","15","color-agents-by-vision","880","1000","0.34380704866184253","N/A","0.4340909090909091","N/A","988.8664921465969","N/A","844","N/A","595.6787967084526","N/A"
"35","15","color-agents-by-vision","900","1000","0.34638660072976996","N/A","0.4288888888888889","N/A","1003.6373056994819","N/A","842","N/A","612.4260999103675","N/A"
"35","15","color-agents-by-vision","920","1000","0.3667030274407226","N/A","0.4652173913043478","N/A","869.5257009345794","N/A","627","N/A","564.8201154384967","N/A"
"35","15","color-agents-by-vision","940","1000","0.3413139776103752","N/A","0.44361702127659575","N/A","929.0191846522782","N/A","1051","N/A","560.7536134664492","N/A"
"35","15","color-agents-by-vision","960","1000","0.3476547842401504","N/A","0.4270833333333333","N/A","890.6512195121951","N/A","651.5","N/A","548.0596025365254","N/A"
"35","15","color-agents-by-vision","980","1000","0.38423875038929073","N/A","0.4448979591836735","N/A","815.5711009174312","N/A","612.5","N/A","554.0127862665545","N/A"
"35","15","color-agents-by-vision","1000","1000","0.3704548674957616","N/A","0.436","N/A","868.993119266055","N/A","693","N/A","565.7491889345782","N/A"
"35","20","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"35","20","color-agents-by-vision","20","1000","0.35945761534358056","N/A","0.75","N/A","1793.0666666666666","N/A","1991","N/A","1210.4928433532864","N/A"
"35","20","color-agents-by-vision","40","1000","0.2733771484610222","N/A","0.65","N/A","1893.5","N/A","1999.5","N/A","954.8668284111665","N/A"
"35","20","color-agents-by-vision","60","1000","0.4269337000939543","N/A","0.7333333333333333","N/A","1278.9772727272727","N/A","1011","N/A","979.8024359149895","N/A"
"35","20","color-agents-by-vision","80","1000","0.2767851493541749","N/A","0.725","N/A","1796.5172413793102","N/A","1956.5","N/A","888.545573698741","N/A"
"35","20","color-agents-by-vision","100","1000","0.2754491974870908","N/A","0.55","N/A","1822.2545454545455","N/A","1894","N/A","889.9779693108057","N/A"
"35","20","color-agents-by-vision","120","1000","0.242124161192499","N/A","0.6333333333333333","N/A","1881.8552631578948","N/A","1920","N/A","812.3908862765899","N/A"
"35","20","color-agents-by-vision","140","1000","0.30959839059928884","N/A","0.6071428571428571","N/A","1664.5647058823529","N/A","1797","N/A","913.703224287202","N/A"
"35","20","color-agents-by-vision","160","1000","0.36976021794283287","N/A","0.65","N/A","1383.875","N/A","1447","N/A","895.8003817978234","N/A"
"35","20","color-agents-by-vision","180","1000","0.3839228979658529","N/A","0.5277777777777778","N/A","1282.9263157894736","N/A","1092","N/A","866.7013061530172","N/A"
"35","20","color-agents-by-vision","200","1000","0.39801268195517814","N/A","0.66","N/A","1268.1363636363637","N/A","1267.5","N/A","882.306906606889","N/A"
"35","20","color-agents-by-vision","220","1000","0.3730055489253297","N/A","0.6772727272727272","N/A","1300.6711409395973","N/A","1375","N/A","848.1881599235516","N/A"
"35","20","color-agents-by-vision","240","1000","0.3667584760569142","N/A","0.6125","N/A","1268.0340136054422","N/A","1293","N/A","811.0493576096255","N/A"
"35","20","color-agents-by-vision","260","1000","0.34589034255467904","N/A","0.5769230769230769","N/A","1336.3666666666666","N/A","1273.5","N/A","806.8013187947508","N/A"
"35","20","color-agents-by-vision","280","1000","0.3483018963808875","N/A","0.5928571428571429","N/A","1292.3975903614457","N/A","1291.5","N/A","789.4235094849225","N/A"
"35","20","color-agents-by-vision","300","1000","0.4204867192050891","N/A","0.66","N/A","1138.3989898989898","N/A","1168.5","N/A","846.1684603843541","N/A"
"35","20","color-agents-by-vision","320","1000","0.3487190562558463","N/A","0.571875","N/A","1283.0109289617487","N/A","1294","N/A","785.5288831440433","N/A"
"35","20","color-agents-by-vision","340","1000","0.3572837669513697","N/A","0.6058823529411764","N/A","1216.9174757281553","N/A","1165.5","N/A","766.2216122050999","N/A"
"35","20","color-agents-by-vision","360","1000","0.42750500654808454","N/A","0.6","N/A","1089.7407407407406","N/A","1049","N/A","821.2684785545806","N/A"
"35","20","color-agents-by-vision","380","1000","0.4197599099326114","N/A","0.6026315789473684","N/A","1043.467248908297","N/A","1049","N/A","774.0560776989361","N/A"
"35","20","color-agents-by-vision","400","1000","0.40730785545821924","N/A","0.5525","N/A","1107.3257918552035","N/A","1132","N/A","798.0570910968324","N/A"
"35","20","color-agents-by-vision","420","1000","0.3728057531461605","N/A","0.5833333333333334","N/A","1141.330612244898","N/A","1095","N/A","758.158219733331","N/A"
"35","20","color-agents-by-vision","440","1000","0.3841644014670794","N/A","0.5340909090909091","N/A","1139.276595744681","N/A","1130","N/A","772.5547169548681","N/A"
"35","20","color-agents-by-vision","460","1000","0.38951827774557096","N/A","0.5739130434782609","N/A","1093.4431818181818","N/A","1057.5","N/A","752.9720205157502","N/A"
"35","20","color-agents-by-vision","480","1000","0.3350464716733488","N/A","0.5354166666666667","N/A","1179.669260700389","N/A","1062","N/A","704.1643398582229","N/A"
"35","20","color-agents-by-vision","500","1000","0.3846008608848926","N/A","0.534","N/A","1070.4868913857679","N/A","1037","N/A","730.2540465974009","N/A"
"35","20","color-agents-by-vision","520","1000","0.3674966842165409","N/A","0.5076923076923077","N/A","1115.0265151515152","N/A","1028","N/A","722.5797594729436","N/A"
"35","20","color-agents-by-vision","540","1000","0.38086090170346465","N/A","0.5","N/A","1101.2703703703703","N/A","1037","N/A","740.2241428423571","N/A"
"35","20","color-agents-by-vision","560","1000","0.32777504514466704","N/A","0.5071428571428571","N/A","1199.4330985915492","N/A","1042.5","N/A","700.1418779209207","N/A"
"35","20","color-agents-by-vision","580","1000","0.3284969062407944","N/A","0.4844827586206897","N/A","1217.7758007117438","N/A","1076","N/A","713.5186474574059","N/A"
"35","20","color-agents-by-vision","600","1000","0.34928526746716176","N/A","0.4683333333333333","N/A","1135.2740213523132","N/A","1017","N/A","704.3217149964614","N/A"
"35","20","color-agents-by-vision","620","1000","0.3115605967880909","N/A","0.4435483870967742","N/A","1219.3163636363636","N/A","1057","N/A","677.8743813724154","N/A"
"35","20","color-agents-by-vision","640","1000","0.2958290426717582","N/A","0.45","N/A","1250.5416666666667","N/A","1037.5","N/A","662.8022642262275","N/A"
"35","20","color-agents-by-vision","660","1000","0.30854935872849254","N/A","0.4666666666666667","N/A","1166.6136363636363","N/A","1011","N/A","639.3991148625869","N/A"
"35","20","color-agents-by-vision","680","1000","0.31597374494421615","N/A","0.4308823529411765","N/A","1176.1501706484642","N/A","1040","N/A","659.3419025777399","N/A"
"35","20","color-agents-by-vision","700","1000","0.2961190926209523","N/A","0.43857142857142856","N/A","1168.9250814332247","N/A","960","N/A","618.9151305415874","N/A"
"35","20","color-agents-by-vision","720","1000","0.30042803647653665","N/A","0.45","N/A","1146.5771604938273","N/A","955.5","N/A","610.1805474852287","N/A"
"35","20","color-agents-by-vision","740","1000","0.30874880541174415","N/A","0.4527027027027027","N/A","1118.1402985074626","N/A","917","N/A","612.2012173761145","N/A"
"35","20","color-agents-by-vision","760","1000","0.3260532908324004","N/A","0.4486842105263158","N/A","1107.8211143695014","N/A","1036","N/A","632.8828766469135","N/A"
"35","20","color-agents-by-vision","780","1000","0.33157949580222845","N/A","0.46025641025641023","N/A","1055.9637883008356","N/A","873","N/A","617.1336574835443","N/A"
"35","20","color-agents-by-vision","800","1000","0.3240656812919723","N/A","0.43375","N/A","1102.6340057636887","N/A","964","N/A","628.2041900444465","N/A"
"35","20","color-agents-by-vision","820","1000","0.32883400531489093","N/A","0.44634146341463415","N/A","1019.8688524590164","N/A","815.5","N/A","592.1878767615368","N/A"
"35","20","color-agents-by-vision","840","1000","0.3325707508952345","N/A","0.444047619047619","N/A","1038.0187667560322","N/A","1043","N/A","603.4772244248745","N/A"
"35","20","color-agents-by-vision","860","1000","0.30851387853215445","N/A","0.40813953488372096","N/A","1056.4757834757834","N/A","844","N/A","576.7321922302772","N/A"
"35","20","color-agents-by-vision","880","1000","0.3547993294149643","N/A","0.44886363636363635","N/A","937.9949367088608","N/A","751","N/A","586.4343645572696","N/A"
"35","20","color-agents-by-vision","900","1000","0.3554725629848937","N/A","0.45666666666666667","N/A","925.7761557177615","N/A","754","N/A","577.4546110477493","N/A"
"35","20","color-agents-by-vision","920","1000","0.36095854619588963","N/A","0.4597826086956522","N/A","875.6524822695036","N/A","631","N/A","559.3931374827376","N/A"
"35","20","color-agents-by-vision","940","1000","0.3407248539415516","N/A","0.44468085106382976","N/A","884.6363636363636","N/A","659","N/A","532.4373185145243","N/A"
"35","20","color-agents-by-vision","960","1000","0.3851453207536863","N/A","0.44479166666666664","N/A","857.7213114754098","N/A","762","N/A","577.3920398570583","N/A"
"35","20","color-agents-by-vision","980","1000","0.35933707896161843","N/A","0.4387755102040816","N/A","871.3953488372093","N/A","625.5","N/A","555.007656115314","N/A"
"35","20","color-agents-by-vision","1000","1000","0.3690358741510168","N/A","0.458","N/A","857.6069868995634","N/A","1025.5","N/A","558.2414308283722","N/A"
"35","25","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"35","25","color-agents-by-vision","20","1000","0.4914178063075634","N/A","0.8","N/A","1344.9375","N/A","1361","N/A","1226.3724539605955","N/A"
"35","25","color-agents-by-vision","40","1000","0.33724572937738806","N/A","0.8","N/A","1670","N/A","1965.5","N/A","1020.697421279417","N/A"
"35","25","color-agents-by-vision","60","1000","0.3336759908717992","N/A","0.6666666666666666","N/A","1787.375","N/A","1985.5","N/A","1077.0127653815769","N/A"
"35","25","color-agents-by-vision","80","1000","0.26925627734104174","N/A","0.6625","N/A","1846.2264150943397","N/A","1950","N/A","889.6283502657258","N/A"
"35","25","color-agents-by-vision","100","1000","0.2785733015293004","N/A","0.64","N/A","1733.5625","N/A","1873.5","N/A","854.6211798868029","N/A"
"35","25","color-agents-by-vision","120","1000","0.30117235799834463","N/A","0.6","N/A","1700.3472222222222","N/A","1781.5","N/A","902.1831917861645","N/A"
"35","25","color-agents-by-vision","140","1000","0.32402907091091204","N/A","0.6142857142857143","N/A","1597.9186046511627","N/A","1637.5","N/A","910.3702183580722","N/A"
"35","25","color-agents-by-vision","160","1000","0.304653018536691","N/A","0.65625","N/A","1604.247619047619","N/A","1683","N/A","857.737786955991","N/A"
"35","25","color-agents-by-vision","180","1000","0.3627267717968831","N/A","0.5777777777777777","N/A","1435.7211538461538","N/A","1463","N/A","910.3733199540135","N/A"
"35","25","color-agents-by-vision","200","1000","0.32508924518256943","N/A","0.63","N/A","1505.0714285714287","N/A","1485.5","N/A","857.4917765536546","N/A"
"35","25","color-agents-by-vision","220","1000","0.36273809597950624","N/A","0.6136363636363636","N/A","1322.8222222222223","N/A","1378","N/A","839.3316892487227","N/A"
"35","25","color-agents-by-vision","240","1000","0.4149957667431853","N/A","0.5833333333333334","N/A","1170.2714285714285","N/A","1133.5","N/A","849.6966436488733","N/A"
"35","25","color-agents-by-vision","260","1000","0.3690761044540361","N/A","0.6153846153846154","N/A","1243.64375","N/A","1261","N/A","800.7196475975484","N/A"
"35","25","color-agents-by-vision","280","1000","0.33797264216480866","N/A","0.6142857142857143","N/A","1309.2267441860465","N/A","1218","N/A","776.7005419800764","N/A"
"35","25","color-agents-by-vision","300","1000","0.3954720668006415","N/A","0.59","N/A","1166.9774011299435","N/A","1223","N/A","811.0806971033537","N/A"
"35","25","color-agents-by-vision","320","1000","0.3777908359371474","N/A","0.58125","N/A","1172","N/A","1144.5","N/A","777.4437947877994","N/A"
"35","25","color-agents-by-vision","340","1000","0.36826085702562006","N/A","0.6","N/A","1247.6617647058824","N/A","1205","N/A","811.4674466995135","N/A"
"35","25","color-agents-by-vision","360","1000","0.36487873598179404","N/A","0.6","N/A","1196.0324074074074","N/A","1173","N/A","767.142298352541","N/A"
"35","25","color-agents-by-vision","380","1000","0.38292663311346214","N/A","0.6157894736842106","N/A","1162.017094017094","N/A","1123","N/A","784.9776190232974","N/A"
"35","25","color-agents-by-vision","400","1000","0.39258167173180636","N/A","0.5725","N/A","1115.2882096069868","N/A","1134","N/A","772.281454290519","N/A"
"35","25","color-agents-by-vision","420","1000","0.36855750865464926","N/A","0.5428571428571428","N/A","1176.9122807017543","N/A","1119","N/A","765.4558580908008","N/A"
"35","25","color-agents-by-vision","440","1000","0.38306260868882247","N/A","0.5659090909090909","N/A","1085.3333333333333","N/A","1066","N/A","734.6907988347699","N/A"
"35","25","color-agents-by-vision","460","1000","0.40147432471478234","N/A","0.5347826086956522","N/A","1089.321138211382","N/A","1062.5","N/A","771.8594765573278","N/A"
"35","25","color-agents-by-vision","480","1000","0.3800691073146092","N/A","0.5520833333333334","N/A","1099.9698113207546","N/A","1066","N/A","738.7933337505712","N/A"
"35","25","color-agents-by-vision","500","1000","0.391565255674726","N/A","0.514","N/A","1097.046692607004","N/A","1068","N/A","761.5432302642339","N/A"
"35","25","color-agents-by-vision","520","1000","0.34273103123184645","N/A","0.5269230769230769","N/A","1136.6204379562043","N/A","1053.5","N/A","692.327910741013","N/A"
