"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment1"
"03/06/2024 23:21:32:982 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","(mean) count turtles","(std) count turtles","(mean) gini-index-reserve","(std) gini-index-reserve","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) mean-lowviz","(std) mean-lowviz","(mean) mean-hiviz","(std) mean-hiviz","(mean) median-lowviz","(std) median-lowviz","(mean) median-hiviz","(std) median-hiviz","(mean) sd-lowviz","(std) sd-lowviz","(mean) sd-hiviz","(std) sd-hiviz","(mean) mean-lowmtb","(std) mean-lowmtb","(mean) mean-himtb","(std) mean-himtb","(mean) median-lowmtb","(std) median-lowmtb","(mean) median-himtb","(std) median-himtb","(mean) sd-lowmtb","(std) sd-lowmtb","(mean) sd-himtb","(std) sd-himtb","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"35","15","260","color-agents-by-vision","500","150","N/A","26.653988961364785","N/A","664.3333333333334","N/A","649.5","N/A","578.1176470588235","N/A","698.6666666666666","N/A","554.5","N/A","714","N/A","381.51355388813715","N/A","416.81874843583876","N/A","1025.551724137931","N/A","0","N/A","1142","N/A","0","N/A","358.72200898999387","N/A","0","N/A","0","N/A","0","N/A"
"35","15","280","color-agents-by-vision","500","166","N/A","34.33257723277723","N/A","572.3192771084338","N/A","599.5","N/A","481.1463414634146","N/A","666.2985074626865","N/A","412","N/A","689","N/A","416.1960812511099","N/A","399.8615296281033","N/A","939.2982456140351","N/A","0","N/A","1081","N/A","0","N/A","411.45265154225575","N/A","0","N/A","0","N/A","0","N/A"
"35","15","300","color-agents-by-vision","500","174","N/A","34.39753385929053","N/A","601.7126436781609","N/A","598.5","N/A","596.7173913043479","N/A","684.6875","N/A","533.5","N/A","642.5","N/A","401.05858053924567","N/A","431.2165468966379","N/A","974.1846153846154","N/A","0","N/A","1078","N/A","0","N/A","373.44690437144527","N/A","0","N/A","0","N/A","0","N/A"
"35","15","320","color-agents-by-vision","500","201","N/A","42.53426101436699","N/A","561.681592039801","N/A","568","N/A","414.4255319148936","N/A","654.3855421686746","N/A","408","N/A","621","N/A","365.1758804764852","N/A","453.1171396310742","N/A","862.280487804878","N/A","0","N/A","1072.5","N/A","0","N/A","446.7567978270698","N/A","0","N/A","0","N/A","0","N/A"
"35","15","340","color-agents-by-vision","500","219","N/A","46.78706817231286","N/A","545.8904109589041","N/A","562","N/A","419.37254901960785","N/A","566.8965517241379","N/A","390","N/A","623","N/A","349.56601441125895","N/A","426.2210376024955","N/A","876.2298850574713","N/A","0","N/A","1070","N/A","0","N/A","403.16424897879745","N/A","0","N/A","0","N/A","0","N/A"
"35","15","360","color-agents-by-vision","500","222","N/A","46.50615059221661","N/A","532.4324324324324","N/A","546.5","N/A","498.9074074074074","N/A","565.7341772151899","N/A","501.5","N/A","605","N/A","351.1107049263898","N/A","413.6063627461769","N/A","858.6962025316456","N/A","0","N/A","1050","N/A","0","N/A","415.5038138746366","N/A","0","N/A","0","N/A","0","N/A"
"35","15","380","color-agents-by-vision","500","215","N/A","41.85932174373182","N/A","597.7023255813954","N/A","577","N/A","606.9333333333333","N/A","571.4565217391304","N/A","532","N/A","577.5","N/A","357.74911218999165","N/A","441.8803083189796","N/A","944.4065934065934","N/A","0","N/A","1065","N/A","0","N/A","336.7983893476259","N/A","0","N/A","0","N/A","0","N/A"
"35","15","400","color-agents-by-vision","500","240","N/A","48.0366112486735","N/A","565.4","N/A","560","N/A","577.0188679245283","N/A","554.5108695652174","N/A","644","N/A","564.5","N/A","359.5668061691649","N/A","395.1647172087964","N/A","865.6037735849056","N/A","0","N/A","1011.5","N/A","0","N/A","358.9084159409522","N/A","0","N/A","0","N/A","0","N/A"
"35","15","420","color-agents-by-vision","500","253","N/A","46.815758523448665","N/A","591.4861660079051","N/A","563","N/A","597.7868852459017","N/A","620.5471698113207","N/A","700","N/A","585.5","N/A","331.2634457524755","N/A","412.049907566119","N/A","860.0840336134454","N/A","0","N/A","1019","N/A","0","N/A","355.0840334971555","N/A","0","N/A","0","N/A","0","N/A"
"35","15","440","color-agents-by-vision","500","249","N/A","50.06937588152328","N/A","546.6987951807229","N/A","541","N/A","490.3","N/A","543.7669902912621","N/A","431.5","N/A","563","N/A","327.2479088971403","N/A","408.02473021656886","N/A","885.2673267326733","N/A","0","N/A","1032","N/A","0","N/A","319.01692403661315","N/A","0","N/A","0","N/A","0","N/A"
"35","15","460","color-agents-by-vision","500","255","N/A","46.05764334813716","N/A","554.5254901960784","N/A","534","N/A","495.06349206349205","N/A","579.5714285714286","N/A","439","N/A","559","N/A","298.4977912608548","N/A","395.2498100836153","N/A","877.5578947368421","N/A","0","N/A","1001","N/A","0","N/A","308.12406715717316","N/A","0","N/A","0","N/A","0","N/A"
"35","15","480","color-agents-by-vision","500","260","N/A","45.41917332873223","N/A","601.8576923076923","N/A","567.5","N/A","544.972972972973","N/A","664.3535353535353","N/A","626.5","N/A","608","N/A","341.4904468457804","N/A","399.1370107233986","N/A","860.0077519379845","N/A","0","N/A","984","N/A","0","N/A","312.73689761033637","N/A","0","N/A","0","N/A","0","N/A"
"35","15","500","color-agents-by-vision","500","272","N/A","51.52677748809126","N/A","562.6433823529412","N/A","527","N/A","481.75","N/A","550.290909090909","N/A","408","N/A","532.5","N/A","325.1464136331623","N/A","409.9852390597402","N/A","841.503937007874","N/A","0","N/A","979","N/A","0","N/A","325.82968269823743","N/A","0","N/A","0","N/A","0","N/A"
"35","15","520","color-agents-by-vision","500","265","N/A","52.643804360411636","N/A","554.0415094339622","N/A","524","N/A","522.6417910447761","N/A","511.2894736842105","N/A","414","N/A","536.5","N/A","350.2737328490623","N/A","406.0929908695161","N/A","824.910569105691","N/A","0","N/A","989","N/A","0","N/A","370.01532994671334","N/A","0","N/A","0","N/A","0","N/A"
"35","15","540","color-agents-by-vision","500","265","N/A","51.52222434793703","N/A","532.5622641509434","N/A","510","N/A","481.2463768115942","N/A","487.7704918032787","N/A","425","N/A","524","N/A","288.9777319833964","N/A","415.31324008094543","N/A","847.675925925926","N/A","0","N/A","979.5","N/A","0","N/A","310.4191266358722","N/A","0","N/A","0","N/A","0","N/A"
"35","15","560","color-agents-by-vision","500","273","N/A","51.93212317751577","N/A","555.7362637362637","N/A","517","N/A","470.68831168831167","N/A","623.6666666666666","N/A","402","N/A","576","N/A","305.22891580876853","N/A","397.9393605737909","N/A","789.9090909090909","N/A","0","N/A","973.5","N/A","0","N/A","370.4268932940792","N/A","0","N/A","0","N/A","0","N/A"
"35","15","580","color-agents-by-vision","500","278","N/A","45.93695904882941","N/A","597.2194244604317","N/A","539.5","N/A","496.3333333333333","N/A","631.925","N/A","460","N/A","541","N/A","305.043972240069","N/A","381.11596776093353","N/A","838.3146853146853","N/A","0","N/A","952","N/A","0","N/A","285.8817449694303","N/A","0","N/A","0","N/A","0","N/A"
"35","15","600","color-agents-by-vision","500","277","N/A","42.012235429862585","N/A","600.7292418772563","N/A","523","N/A","566.5731707317074","N/A","589.175925925926","N/A","669.5","N/A","522.5","N/A","311.71203989341467","N/A","360.3738668397082","N/A","830.2074074074075","N/A","0","N/A","946","N/A","0","N/A","284.18180790599683","N/A","0","N/A","0","N/A","0","N/A"
"35","15","620","color-agents-by-vision","500","309","N/A","51.987888123893875","N/A","550.4239482200647","N/A","495","N/A","417.01176470588234","N/A","586.4920634920635","N/A","388","N/A","524","N/A","296.02644243690247","N/A","343.61070404821197","N/A","763.5228758169935","N/A","0","N/A","881","N/A","0","N/A","312.283653215085","N/A","0","N/A","0","N/A","0","N/A"
"35","15","640","color-agents-by-vision","500","319","N/A","52.49465111185404","N/A","543.8683385579938","N/A","484","N/A","380.8255813953488","N/A","597.1071428571429","N/A","268.5","N/A","517","N/A","281.85524828349764","N/A","321.0110816515756","N/A","796.5496688741722","N/A","0","N/A","865","N/A","0","N/A","247.91406276481436","N/A","0","N/A","0","N/A","0","N/A"
"35","15","660","color-agents-by-vision","500","322","N/A","56.53181229735023","N/A","522.9627329192547","N/A","502","N/A","413.85840707964604","N/A","562.4117647058823","N/A","381","N/A","523","N/A","303.8558124710468","N/A","323.4784306791661","N/A","742.0066225165563","N/A","0","N/A","867","N/A","0","N/A","316.3425674104734","N/A","0","N/A","0","N/A","0","N/A"
"35","15","680","color-agents-by-vision","500","329","N/A","52.3410432073076","N/A","569.6717325227963","N/A","487","N/A","390.64772727272725","N/A","657","N/A","306.5","N/A","502.5","N/A","295.50949728101995","N/A","303.8813418403624","N/A","749.909604519774","N/A","0","N/A","897","N/A","0","N/A","325.73100092568296","N/A","0","N/A","0","N/A","0","N/A"
"35","15","700","color-agents-by-vision","500","322","N/A","51.443109848045516","N/A","535.4658385093168","N/A","468","N/A","397.82474226804123","N/A","628.9074074074074","N/A","322","N/A","502.5","N/A","283.12526711942064","N/A","303.93843255787675","N/A","718.1059602649007","N/A","0","N/A","876","N/A","0","N/A","337.69438160004734","N/A","0","N/A","0","N/A","0","N/A"
"35","15","720","color-agents-by-vision","500","321","N/A","48.66925954515765","N/A","577.1059190031152","N/A","484","N/A","437.95098039215685","N/A","683.7768595041322","N/A","377","N/A","498","N/A","293.552207560062","N/A","290.41953812841473","N/A","748.0520231213873","N/A","0","N/A","895","N/A","0","N/A","320.43934712334675","N/A","0","N/A","0","N/A","0","N/A"
"35","15","740","color-agents-by-vision","500","322","N/A","50.33337828475935","N/A","587.2453416149068","N/A","550","N/A","413.5833333333333","N/A","659.192","N/A","370","N/A","889","N/A","294.86952214109755","N/A","325.9624878477138","N/A","765.5322580645161","N/A","0","N/A","885","N/A","0","N/A","301.084151893387","N/A","0","N/A","0","N/A","0","N/A"
"35","15","760","color-agents-by-vision","500","330","N/A","46.97825044753737","N/A","594.160606060606","N/A","574.5","N/A","416.38461538461536","N/A","674.6865671641791","N/A","336","N/A","688.5","N/A","284.54750703649427","N/A","276.27899209374857","N/A","777.8829787234042","N/A","0","N/A","890.5","N/A","0","N/A","267.1783980661963","N/A","0","N/A","0","N/A","0","N/A"
"35","15","780","color-agents-by-vision","500","341","N/A","51.032483069272935","N/A","563.7947214076246","N/A","532","N/A","443.05737704918033","N/A","663.4833333333333","N/A","545.5","N/A","504.5","N/A","286.06357437026656","N/A","270.33984162899253","N/A","751.3457446808511","N/A","0","N/A","846","N/A","0","N/A","258.5620099249846","N/A","0","N/A","0","N/A","0","N/A"
"35","15","800","color-agents-by-vision","500","369","N/A","57.37925929760091","N/A","523.5636856368563","N/A","399","N/A","383.09708737864077","N/A","633.0234375","N/A","253","N/A","846.5","N/A","271.5947281594075","N/A","264.28299866500333","N/A","709.4803921568628","N/A","0","N/A","822.5","N/A","0","N/A","257.81886299513","N/A","0","N/A","0","N/A","0","N/A"
"35","15","820","color-agents-by-vision","500","348","N/A","53.149530706560604","N/A","542.8189655172414","N/A","448.5","N/A","405.6969696969697","N/A","633.2413793103449","N/A","321","N/A","469","N/A","291.4306181491663","N/A","272.602969227075","N/A","725.252688172043","N/A","0","N/A","835.5","N/A","0","N/A","282.2329028997525","N/A","0","N/A","0","N/A","0","N/A"
"35","15","840","color-agents-by-vision","500","367","N/A","61.44138969560081","N/A","506.64850136239784","N/A","407","N/A","344.1636363636364","N/A","624.5725190839695","N/A","248","N/A","818","N/A","274.16192654762796","N/A","280.1921052677513","N/A","700.936507936508","N/A","0","N/A","834","N/A","0","N/A","290.8252128993519","N/A","0","N/A","0","N/A","0","N/A"
"35","15","860","color-agents-by-vision","500","367","N/A","62.15643898647925","N/A","529.408719346049","N/A","475","N/A","377.6","N/A","628.5833333333334","N/A","286.5","N/A","488.5","N/A","286.0225177713616","N/A","298.35728351667734","N/A","689.8666666666667","N/A","0","N/A","832","N/A","0","N/A","317.49260072504296","N/A","0","N/A","0","N/A","0","N/A"
"35","15","880","color-agents-by-vision","500","369","N/A","61.158245004626124","N/A","500.869918699187","N/A","415","N/A","359.92792792792795","N/A","577.4413793103448","N/A","260","N/A","427","N/A","271.62600329770646","N/A","276.11028080234706","N/A","702.429347826087","N/A","0","N/A","819","N/A","0","N/A","276.43646768118936","N/A","0","N/A","0","N/A","0","N/A"
"35","15","900","color-agents-by-vision","500","392","N/A","67.04337719164974","N/A","503.7091836734694","N/A","444","N/A","344.104","N/A","590.3475177304964","N/A","212","N/A","787","N/A","283.34260078455344","N/A","293.2616088511028","N/A","687.5656108597285","N/A","0","N/A","787","N/A","0","N/A","269.3344684642511","N/A","0","N/A","0","N/A","0","N/A"
"35","15","920","color-agents-by-vision","500","403","N/A","69.747651438059","N/A","463.30024813895784","N/A","392","N/A","368.2950819672131","N/A","504.5","N/A","289","N/A","396.5","N/A","274.5015223286331","N/A","269.1307040786365","N/A","654.5480769230769","N/A","0","N/A","742","N/A","0","N/A","257.544063292763","N/A","0","N/A","0","N/A","0","N/A"
"35","15","940","color-agents-by-vision","500","396","N/A","66.17024023621003","N/A","470.39141414141415","N/A","349","N/A","339.91150442477874","N/A","563.1946308724832","N/A","202","N/A","365","N/A","263.3203018840811","N/A","262.5301186801638","N/A","677.78","N/A","0","N/A","779","N/A","0","N/A","239.46792275824913","N/A","0","N/A","0","N/A","0","N/A"
"35","15","960","color-agents-by-vision","500","438","N/A","79.93269308217299","N/A","425.18036529680364","N/A","306","N/A","296.23880597014926","N/A","506.83116883116884","N/A","165.5","N/A","328","N/A","255.56883860269227","N/A","264.30285176956926","N/A","631.1674208144797","N/A","0","N/A","723","N/A","0","N/A","238.2978160109536","N/A","0","N/A","0","N/A","0","N/A"
"35","15","980","color-agents-by-vision","500","444","N/A","81.53371609815592","N/A","439.5472972972973","N/A","350","N/A","301.9671052631579","N/A","538.2925170068028","N/A","175","N/A","362","N/A","258.7470425403024","N/A","262.7811530450312","N/A","623.8987341772151","N/A","0","N/A","730","N/A","0","N/A","261.78136149696456","N/A","0","N/A","0","N/A","0","N/A"
"35","15","1000","color-agents-by-vision","500","456","N/A","82.93222134582973","N/A","425.3881578947368","N/A","304.5","N/A","298.464","N/A","497.3257142857143","N/A","148","N/A","318","N/A","264.1864427182611","N/A","266.50639329725044","N/A","645.6861924686192","N/A","0","N/A","701","N/A","0","N/A","189.22992399798216","N/A","0","N/A","0","N/A","0","N/A"
"35","20","100","color-agents-by-vision","500","68","N/A","11.203798564265359","N/A","815.3235294117648","N/A","868","N/A","697.1666666666666","N/A","901.3333333333334","N/A","724","N/A","977.5","N/A","480.2655209238274","N/A","429.9415194476192","N/A","1069.9310344827586","N/A","0","N/A","1341","N/A","0","N/A","557.6359495376431","N/A","0","N/A","0","N/A","0","N/A"
"35","20","120","color-agents-by-vision","500","74","N/A","12.528920081822669","N/A","766.3243243243244","N/A","771.5","N/A","578.2962962962963","N/A","857.36","N/A","634","N/A","929","N/A","418.18580842774946","N/A","429.12963076441133","N/A","1208.04","N/A","0","N/A","1288","N/A","0","N/A","376.4032057957707","N/A","0","N/A","0","N/A","0","N/A"
"35","20","140","color-agents-by-vision","500","80","N/A","12.36071774339115","N/A","761.7625","N/A","798","N/A","657.0952380952381","N/A","857.5","N/A","659","N/A","930.5","N/A","404.34414856182906","N/A","408.8741269928166","N/A","1179.4583333333333","N/A","0","N/A","1317","N/A","0","N/A","386.10721412206414","N/A","0","N/A","0","N/A","0","N/A"
"35","20","160","color-agents-by-vision","500","98","N/A","15.997199937486975","N/A","783.5102040816327","N/A","798.5","N/A","668.7407407407408","N/A","855.6590909090909","N/A","673","N/A","894","N/A","421.0291961914091","N/A","456.12329744661463","N/A","1175.4634146341464","N/A","0","N/A","1257","N/A","0","N/A","313.6780274071628","N/A","0","N/A","0","N/A","0","N/A"
"35","20","180","color-agents-by-vision","500","121","N/A","23.26682353517897","N/A","674.3553719008264","N/A","658","N/A","500.7741935483871","N/A","775.4285714285714","N/A","545","N/A","808.5","N/A","379.9168075318086","N/A","451.50497082087395","N/A","1004.0208333333334","N/A","0","N/A","1189.5","N/A","0","N/A","483.60782817447364","N/A","0","N/A","0","N/A","0","N/A"
"35","20","200","color-agents-by-vision","500","130","N/A","26.37520200438459","N/A","614.0384615384615","N/A","555","N/A","452.8048780487805","N/A","797.65","N/A","517","N/A","822","N/A","354.952124906458","N/A","454.4023152478035","N/A","960.8444444444444","N/A","0","N/A","1152","N/A","0","N/A","488.5048597299703","N/A","0","N/A","0","N/A","0","N/A"
"35","20","220","color-agents-by-vision","500","153","N/A","28.09406634016478","N/A","657.9281045751634","N/A","671","N/A","598.2325581395348","N/A","751.2549019607843","N/A","536","N/A","697","N/A","371.7603450515183","N/A","440.60448672873287","N/A","1029","N/A","0","N/A","1118","N/A","0","N/A","355.1607418372319","N/A","0","N/A","0","N/A","0","N/A"
"35","20","240","color-agents-by-vision","500","132","N/A","25.03139486358151","N/A","671.6742424242424","N/A","681","N/A","491.89285714285717","N/A","733.8305084745763","N/A","500.5","N/A","754","N/A","409.14140807175926","N/A","448.7658614060678","N/A","1100.6538461538462","N/A","0","N/A","1210","N/A","0","N/A","325.10148548917766","N/A","0","N/A","0","N/A","0","N/A"
"35","20","260","color-agents-by-vision","500","160","N/A","32.12469371381486","N/A","576.4625","N/A","560.5","N/A","517.2702702702703","N/A","604.4492753623189","N/A","532","N/A","674","N/A","374.6650836746399","N/A","400.34435678153386","N/A","925.8214285714286","N/A","0","N/A","1111","N/A","0","N/A","431.5961120029972","N/A","0","N/A","0","N/A","0","N/A"
"35","20","280","color-agents-by-vision","500","170","N/A","32.39053157427767","N/A","609.9529411764706","N/A","624.5","N/A","475.7","N/A","611.625","N/A","441","N/A","659.5","N/A","344.98860627785734","N/A","440.0096925585328","N/A","951.4354838709677","N/A","0","N/A","1085.5","N/A","0","N/A","399.91755793723706","N/A","0","N/A","0","N/A","0","N/A"
"35","20","300","color-agents-by-vision","500","180","N/A","30.781898188093177","N/A","643.8888888888889","N/A","635","N/A","611.2765957446809","N/A","658.1012658227849","N/A","543","N/A","666","N/A","360.1694469652993","N/A","412.0126521251473","N/A","1031.5","N/A","0","N/A","1095.5","N/A","0","N/A","272.2014101585583","N/A","0","N/A","0","N/A","0","N/A"
"35","20","320","color-agents-by-vision","500","202","N/A","39.63486726257362","N/A","590.3861386138614","N/A","608.5","N/A","581.1632653061224","N/A","592.9113924050633","N/A","466","N/A","634","N/A","387.60683188309383","N/A","409.2288617372993","N/A","962.0632911392405","N/A","0","N/A","1065","N/A","0","N/A","325.6678086392656","N/A","0","N/A","0","N/A","0","N/A"
"35","20","340","color-agents-by-vision","500","202","N/A","39.77284156510582","N/A","578.8366336633663","N/A","600.5","N/A","559.811320754717","N/A","593.0568181818181","N/A","546","N/A","615.5","N/A","414.9148224266951","N/A","394.03099119478355","N/A","896.7848101265823","N/A","0","N/A","1046","N/A","0","N/A","385.0919860436303","N/A","0","N/A","0","N/A","0","N/A"
"35","20","360","color-agents-by-vision","500","194","N/A","36.99854186226209","N/A","620.4072164948453","N/A","610","N/A","586.8928571428571","N/A","705.25","N/A","512","N/A","633","N/A","385.45876697639267","N/A","427.42216983634063","N/A","967.710843373494","N/A","0","N/A","1085","N/A","0","N/A","345.5328698536219","N/A","0","N/A","0","N/A","0","N/A"
"35","20","380","color-agents-by-vision","500","226","N/A","41.13335419087633","N/A","594","N/A","591.5","N/A","549.3709677419355","N/A","646.1463414634146","N/A","514","N/A","622","N/A","310.60666359751406","N/A","390.01690757751305","N/A","904.2857142857143","N/A","0","N/A","1057","N/A","0","N/A","345.64269559166587","N/A","0","N/A","0","N/A","0","N/A"
"35","20","400","color-agents-by-vision","500","237","N/A","44.6163884105173","N/A","585.5738396624473","N/A","584","N/A","532.0869565217391","N/A","649.978947368421","N/A","493","N/A","609","N/A","330.7293072594367","N/A","388.5215013340706","N/A","906.7474747474747","N/A","0","N/A","1040","N/A","0","N/A","329.79521609611714","N/A","0","N/A","0","N/A","0","N/A"
"35","20","420","color-agents-by-vision","500","229","N/A","46.44446848294728","N/A","565.1615720524018","N/A","559","N/A","645.622641509434","N/A","485.5408163265306","N/A","854","N/A","543.5","N/A","352.51793333624533","N/A","417.1845043718505","N/A","936.6631578947369","N/A","0","N/A","1020","N/A","0","N/A","275.01553575173756","N/A","0","N/A","0","N/A","0","N/A"
"35","20","440","color-agents-by-vision","500","252","N/A","47.99511151096838","N/A","564.5753968253969","N/A","551.5","N/A","584.6349206349206","N/A","549.9629629629629","N/A","491","N/A","567","N/A","300.38965563496623","N/A","400.571199802371","N/A","889.0096153846154","N/A","0","N/A","1016.5","N/A","0","N/A","314.209301809383","N/A","0","N/A","0","N/A","0","N/A"
"35","20","460","color-agents-by-vision","500","253","N/A","50.16498703462936","N/A","550.2648221343874","N/A","516","N/A","508.1320754716981","N/A","520.675","N/A","464","N/A","514.5","N/A","314.97704664454085","N/A","413.5893136653209","N/A","889.4245283018868","N/A","0","N/A","998","N/A","0","N/A","297.87657872772957","N/A","0","N/A","0","N/A","0","N/A"
"35","20","480","color-agents-by-vision","500","254","N/A","50.02495146407612","N/A","541.4448818897638","N/A","533.5","N/A","567.046875","N/A","505.27027027027026","N/A","549","N/A","549","N/A","289.4928477164302","N/A","407.15065217024215","N/A","879.2352941176471","N/A","0","N/A","996","N/A","0","N/A","291.0284997262002","N/A","0","N/A","0","N/A","0","N/A"
"35","20","500","color-agents-by-vision","500","258","N/A","46.79476618188464","N/A","593.7829457364342","N/A","536.5","N/A","536.6027397260274","N/A","627.1428571428571","N/A","480","N/A","595.5","N/A","323.87976763187686","N/A","416.8307033602914","N/A","880.8174603174604","N/A","0","N/A","985.5","N/A","0","N/A","298.05042260110696","N/A","0","N/A","0","N/A","0","N/A"
"35","20","520","color-agents-by-vision","500","273","N/A","47.775293869312186","N/A","555.3040293040293","N/A","526","N/A","526.4057971014493","N/A","519.3669724770642","N/A","626","N/A","529","N/A","298.7490742708069","N/A","375.39792863707765","N/A","834.7017543859649","N/A","0","N/A","972.5","N/A","0","N/A","302.2174078206205","N/A","0","N/A","0","N/A","0","N/A"
"35","20","540","color-agents-by-vision","500","269","N/A","44.382339367888044","N/A","563.8736059479554","N/A","510","N/A","543.8630136986301","N/A","550.4247787610619","N/A","464","N/A","519","N/A","299.47098334064634","N/A","369.1146213119242","N/A","822.8938053097345","N/A","0","N/A","946","N/A","0","N/A","316.40568903003134","N/A","0","N/A","0","N/A","0","N/A"
"35","20","560","color-agents-by-vision","500","275","N/A","49.995317480096006","N/A","554.48","N/A","517","N/A","449.87654320987656","N/A","596.8141592920354","N/A","416","N/A","537","N/A","314.8432301446249","N/A","386.57155012901944","N/A","803.8347107438017","N/A","0","N/A","983","N/A","0","N/A","360.4346530488672","N/A","0","N/A","0","N/A","0","N/A"
"35","20","580","color-agents-by-vision","500","290","N/A","46.2584525098285","N/A","605.2068965517242","N/A","539","N/A","511.90909090909093","N/A","633.7567567567568","N/A","559","N/A","539","N/A","309.42175194087866","N/A","371.1349231801437","N/A","827.5064102564103","N/A","0","N/A","939.5","N/A","0","N/A","289.5863901808894","N/A","0","N/A","0","N/A","0","N/A"
"35","20","600","color-agents-by-vision","500","291","N/A","47.91008083574695","N/A","567.0996563573883","N/A","501","N/A","474.6818181818182","N/A","621.4561403508771","N/A","406","N/A","520.5","N/A","298.92649100061965","N/A","364.83860270523644","N/A","806.9389312977099","N/A","0","N/A","952","N/A","0","N/A","321.485033883627","N/A","0","N/A","0","N/A","0","N/A"
"35","20","620","color-agents-by-vision","500","277","N/A","41.25418591735689","N/A","611.0397111913358","N/A","514","N/A","506.280487804878","N/A","652.2037037037037","N/A","408.5","N/A","532.5","N/A","305.8899291418016","N/A","342.5797610724176","N/A","838.2279411764706","N/A","0","N/A","958","N/A","0","N/A","299.34387427398514","N/A","0","N/A","0","N/A","0","N/A"
"35","20","640","color-agents-by-vision","500","290","N/A","43.70275785552954","N/A","609.1689655172414","N/A","523","N/A","476.2560975609756","N/A","681.2307692307693","N/A","406","N/A","915","N/A","293.0473694896951","N/A","337.99983127458","N/A","833.0065359477125","N/A","0","N/A","932","N/A","0","N/A","269.13798790945077","N/A","0","N/A","0","N/A","0","N/A"
"35","20","660","color-agents-by-vision","500","314","N/A","45.880596770674224","N/A","583.8216560509554","N/A","485","N/A","450.96078431372547","N/A","665.9739130434782","N/A","376","N/A","497","N/A","296.0016029381479","N/A","268.5682787786613","N/A","785.1337579617834","N/A","0","N/A","909","N/A","0","N/A","294.91941740643546","N/A","0","N/A","0","N/A","0","N/A"
"35","20","680","color-agents-by-vision","500","310","N/A","41.72711719418306","N/A","603.3548387096774","N/A","486","N/A","452.8235294117647","N/A","679.4296875","N/A","541","N/A","486.5","N/A","272.54410636806364","N/A","273.12368296858983","N/A","801.858024691358","N/A","0","N/A","916","N/A","0","N/A","258.5350239325431","N/A","0","N/A","0","N/A","0","N/A"
"35","20","700","color-agents-by-vision","500","321","N/A","52.727519734584114","N/A","544.6105919003115","N/A","455","N/A","385.741935483871","N/A","625.6470588235294","N/A","322","N/A","494","N/A","298.78772831538","N/A","301.63392866062384","N/A","743.422077922078","N/A","0","N/A","891","N/A","0","N/A","339.18515934491745","N/A","0","N/A","0","N/A","0","N/A"
"35","20","720","color-agents-by-vision","500","325","N/A","52.201831920196696","N/A","546.8830769230769","N/A","482","N/A","457.0625","N/A","635.6935483870968","N/A","491.5","N/A","517","N/A","300.63153921107653","N/A","315.82621488220195","N/A","747.710843373494","N/A","0","N/A","863","N/A","0","N/A","295.10885634597594","N/A","0","N/A","0","N/A","0","N/A"
"35","20","740","color-agents-by-vision","500","332","N/A","49.568326379130994","N/A","561.6204819277109","N/A","490.5","N/A","428.06382978723406","N/A","640.5658914728682","N/A","367","N/A","504","N/A","296.9912133854902","N/A","278.7071672517938","N/A","770.6023391812865","N/A","0","N/A","859","N/A","0","N/A","256.55662096153736","N/A","0","N/A","0","N/A","0","N/A"
"35","20","760","color-agents-by-vision","500","317","N/A","50.02647436422738","N/A","577.429022082019","N/A","480","N/A","379.1546391752577","N/A","711.694214876033","N/A","281","N/A","918","N/A","305.4800641410645","N/A","272.5762230696583","N/A","773.9272727272727","N/A","0","N/A","919","N/A","0","N/A","321.5622415121171","N/A","0","N/A","0","N/A","0","N/A"
"35","20","780","color-agents-by-vision","500","329","N/A","50.18281675113359","N/A","569.7568389057751","N/A","504","N/A","470.2647058823529","N/A","620.6638655462185","N/A","552.5","N/A","500","N/A","274.49460044358773","N/A","315.37734399757505","N/A","730.7049180327868","N/A","0","N/A","859","N/A","0","N/A","311.9121994095699","N/A","0","N/A","0","N/A","0","N/A"
"35","20","800","color-agents-by-vision","500","351","N/A","57.83465600134369","N/A","542.8034188034188","N/A","459","N/A","412.38524590163934","N/A","644.525","N/A","327.5","N/A","469","N/A","301.30074612457946","N/A","287.01081765986015","N/A","713.0366492146596","N/A","0","N/A","856","N/A","0","N/A","326.83231450953633","N/A","0","N/A","0","N/A","0","N/A"
"35","20","820","color-agents-by-vision","500","355","N/A","56.967265806260485","N/A","513.569014084507","N/A","438","N/A","379.5769230769231","N/A","615.2374100719425","N/A","327.5","N/A","459","N/A","273.6832089839656","N/A","265.59265374023414","N/A","701.3757225433526","N/A","0","N/A","840","N/A","0","N/A","301.49922459342105","N/A","0","N/A","0","N/A","0","N/A"
"35","20","840","color-agents-by-vision","500","382","N/A","64.49276310603076","N/A","498.1020942408377","N/A","424.5","N/A","376.9495798319328","N/A","615.4920634920635","N/A","286","N/A","795","N/A","274.59763626630564","N/A","264.6925384979862","N/A","694.3","N/A","0","N/A","808","N/A","0","N/A","269.7108632382902","N/A","0","N/A","0","N/A","0","N/A"
