"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment1"
"03/06/2024 23:13:54:628 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","count turtles","gini-index-reserve","mean-sugar","median-sugar","mean-lowviz","mean-hiviz","median-lowviz","median-hiviz","sd-lowviz","sd-hiviz","mean-lowmtb","mean-himtb","median-lowmtb","median-himtb","sd-lowmtb","sd-himtb","starve-count","age-death-count"
"381","30","10","340","color-agents-by-vision","500","212","39.981738766980136","564.2688679245283","559.5","541.4509803921569","564.4597701149426","465","568","337.738734155589","376.6081118010673","836.6538461538462","0","1007","0","411.260205397333","0","0","0"
"382","30","10","360","color-agents-by-vision","500","210","42.427517895788206","572.0952380952381","585.5","533.9215686274509","633.7368421052631","480","615.5","353.8956254681459","424.7468067267386","872.9186046511628","0","1036","0","406.51772886934333","0","0","0"
"383","30","10","380","color-agents-by-vision","500","231","45.780691517860404","589.8311688311688","584","605.1071428571429","629.625","717.5","627.5","355.4234186059023","441.7635292659113","881.6636363636363","0","1035","0","367.96475392820514","0","0","0"
"384","30","10","400","color-agents-by-vision","500","229","44.59130254137527","567.5502183406113","558","472.078125","623.0795454545455","449.5","586","342.16510934572426","391.288065140799","852.8172043010753","0","1030","0","397.6675186043847","0","0","0"
"385","30","10","420","color-agents-by-vision","500","234","42.920903225806434","596.1538461538462","565.5","556.0181818181818","593.531914893617","514","575.5","319.42625016258336","427.17410270784296","916.6893203883495","0","1032","0","300.52764151771515","0","0","0"
"386","30","10","440","color-agents-by-vision","500","243","48.52508691296918","558.716049382716","552","468.1730769230769","575.0666666666667","462","560","371.83101375537103","412.99786427708784","847.3173076923077","0","1017.5","0","381.7422824144221","0","0","0"
"387","30","10","460","color-agents-by-vision","500","259","48.66945940139841","557.1544401544402","539","462.6515151515151","578.4242424242424","431.5","553","321.14839572165397","394.80307906986064","841.425925925926","0","1003","0","358.8647782120596","0","0","0"
"388","30","10","480","color-agents-by-vision","500","253","47.152502148205684","579.5810276679842","550","549","515.4583333333334","479","545","330.3102038527281","406.02664980377494","849.436974789916","0","999","0","344.16939164705326","0","0","0"
"389","30","10","500","color-agents-by-vision","500","262","49.775094673854674","547.2786259541984","525.5","508.15384615384613","534.4504504504505","453","538","335.02822785780074","375.1693857140638","814.2142857142857","0","975","0","361.482842690833","0","0","0"
"390","30","10","520","color-agents-by-vision","500","266","51.88332507312034","538.5601503759399","515","444.078431372549","488.3931623931624","445","507","311.0039770251985","368.9442990681832","803.8869565217391","0","978","0","365.7569599826416","0","0","0"
"391","30","10","540","color-agents-by-vision","500","275","46.16130497548347","584.3927272727273","526","504.29411764705884","550.2203389830509","437.5","526","306.4792880354759","382.7437636887362","849.1015625","0","964.5","0","289.9117932605625","0","0","0"
"392","30","10","560","color-agents-by-vision","500","293","44.107959564784686","610.4232081911263","530","464.11538461538464","687.5636363636364","415.5","543.5","306.9425675272815","335.28182113408093","814.1153846153846","0","935.5","0","301.79264322332665","0","0","0"
"393","30","10","580","color-agents-by-vision","500","270","43.554577476188356","572.0037037037036","520","487.67123287671234","584.2843137254902","436","536","305.32100843004025","352.78786090370164","828.2068965517242","0","954","0","299.12697659344764","0","0","0"
"394","30","10","600","color-agents-by-vision","500","279","47.07624440264237","565.9032258064516","508","473.9866666666667","590.2611940298508","414","520.5","295.3536814009893","369.81458327325475","815.2822580645161","0","968","0","324.2256205422359","0","0","0"
"395","30","10","620","color-agents-by-vision","500","286","43.35937400135958","601.7797202797203","507.5","441.6","631.9765625","396.5","515.5","313.5768588030877","325.83608904888547","817.3028169014085","0","952.5","0","311.3834376459925","0","0","0"
"396","30","10","640","color-agents-by-vision","500","292","45.937496742359805","591.3390410958904","505","404.3421052631579","650.9736842105264","329.5","521.5","313.327413531238","342.9238275677853","811.5138888888889","0","948","0","317.6242884556196","0","0","0"
"397","30","10","660","color-agents-by-vision","500","288","44.31426083693446","592.1909722222222","524","506.58947368421053","648.6037735849056","590","540.5","316.354517494348","344.27817322196455","827.3571428571429","0","924","0","274.3458687569547","0","0","0"
"398","30","10","680","color-agents-by-vision","500","316","47.968244965063704","577.4525316455696","501.5","439.3703703703704","658.223076923077","369.5","513","294.79784274285805","298.4809413204543","766.0301204819277","0","891","0","301.7050621746402","0","0","0"
"399","30","10","700","color-agents-by-vision","500","335","55.989815533927114","541.9432835820895","465","368.40776699029124","681.7190082644628","304","511","284.7370798560749","282.56465994943807","707.2159090909091","0","882.5","0","353.6192124342191","0","0","0"
"400","30","10","720","color-agents-by-vision","500","322","49.220326684706684","569.2422360248447","478","405.8488372093023","675.2870370370371","342","860","295.56846593886763","294.1690673817063","768.5329341317365","0","886","0","295.8455878674146","0","0","0"
"401","30","10","740","color-agents-by-vision","500","317","43.08579875507889","607.1356466876972","582","479.94565217391306","671.9104477611941","580","509.5","281.9285765731828","265.6383278885166","785.1284916201117","0","886","0","258.10338975233276","0","0","0"
"402","30","10","760","color-agents-by-vision","500","333","50.29311269033377","565.8228228228228","494","445.61682242990656","629.9636363636364","526","492","304.62651567773736","282.3293322992916","748.3055555555555","0","861","0","288.1370347715687","0","0","0"
"403","30","10","780","color-agents-by-vision","500","333","51.43948095240636","562.1291291291292","498","411.3020833333333","663.5929203539823","361","509","301.52943889764697","272.2180598202262","751.022346368715","0","856","0","287.6888330581737","0","0","0"
"404","30","10","800","color-agents-by-vision","500","363","61.060542786172185","507.93939393939394","428","337.96363636363634","600.192","228.5","452","275.83231601004064","287.7003284109038","711.2912087912088","0","825","0","286.3129644706035","0","0","0"
"405","30","10","820","color-agents-by-vision","500","377","63.06326959236155","506.44297082228115","400","377.2083333333333","615.8357142857143","288.5","632.5","273.87184543011756","277.30453899712325","655.4719626168225","0","799","0","315.7748003915563","0","0","0"
"406","30","10","840","color-agents-by-vision","500","353","57.774978423040274","515.3172804532578","411","360.7659574468085","593.4758620689655","265","421","266.56486331758924","282.9995603343321","718.0914285714285","0","857","0","294.6777368656636","0","0","0"
"407","30","10","860","color-agents-by-vision","500","366","55.21295155231549","552.0573770491803","557","378.7471264367816","625.4172661870504","310","816","269.93100834269194","273.7185929116171","724.9212962962963","0","826","0","255.44283174233792","0","0","0"
"408","30","10","880","color-agents-by-vision","500","402","71.85577844080638","451.88557213930346","343.5","306.35087719298247","558.8815789473684","183.5","367","263.0781028232194","275.792006622193","643.9059405940594","0","768.5","0","282.1128281826799","0","0","0"
"409","30","10","900","color-agents-by-vision","500","413","71.93939203716195","462.864406779661","342","319.26","539.2670807453416","198.5","363","269.9906702465884","277.16188315143495","646.0398230088496","0","757.5","0","260.5965518795751","0","0","0"
"410","30","10","920","color-agents-by-vision","500","375","62.883499926940495","492.7493333333333","426","358.27777777777777","576.1007194244604","290","446","266.86850811411404","275.03318100122493","708.5","0","778.5","0","246.56555354005428","0","0","0"
"411","30","10","940","color-agents-by-vision","500","409","70.65053574149881","465.27383863080684","349","336.5169491525424","559.2066666666667","219.5","379","263.6569816708352","269.88437237435875","647.1801801801802","0","754","0","261.32343989562327","0","0","0"
"412","30","10","960","color-agents-by-vision","500","405","68.41721426263067","481.3407407407407","385","355.49612403100775","601.3194444444445","247","784.5","264.2313771829237","263.94626632589734","666.1946902654868","0","771","0","248.49428729072602","0","0","0"
"415","30","15","100","color-agents-by-vision","500","63","8.92323967057754","907.7936507936508","983","767.8571428571429","1006.7916666666666","676","991.5","397.2261237715785","443.23857342408104","1173.962962962963","0","1406","0","505.57069668319315","0","0","0"
"416","30","15","120","color-agents-by-vision","500","80","12.944380457283385","803.1125","901","621.5416666666666","905.030303030303","580","920","495.73353459176093","432.0372151829403","1211.6333333333334","0","1309.5","0","351.34033832358807","0","0","0"
"413","30","10","980","color-agents-by-vision","500","453","81.86297010951193","433.5916114790287","338","320.0243902439024","509.3404255319149","185","337","263.94631242581175","261.5736670283818","620.988","0","697.5","0","230.7128551731972","0","0","0"
"417","30","15","140","color-agents-by-vision","500","93","15.701931042362943","752.8387096774194","796","606","943.9090909090909","572","946.5","445.2516844437537","459.6656040345716","1024.6756756756756","0","1240","0","509.26368710423776","0","0","0"
"414","30","10","1000","color-agents-by-vision","500","458","85.7495307519927","419.93231441048033","294.5","292.50359712230215","496.1904761904762","147","311.5","259.7433341293827","267.48665985833213","598.7738095238095","0","692.5","0","253.00704765661322","0","0","0"
"418","30","15","160","color-agents-by-vision","500","105","17.445131277083867","747.2380952380952","772","539.3928571428571","938.1428571428571","515","898.5","418.6287437960695","408.41147181927795","1174.6052631578948","0","1265","0","308.9972919914299","0","0","0"
"419","30","15","180","color-agents-by-vision","500","117","22.58354649413183","681.6410256410256","623","543.0714285714286","875.5128205128206","534.5","872","418.5593988710267","476.8052604683135","1053.2083333333333","0","1230.5","0","450.6599868624518","0","0","0"
"420","30","15","200","color-agents-by-vision","500","136","26.666319339878324","610.4044117647059","605","443.4146341463415","668","499","750","409.92352796648277","414.42280447577355","946.0851063829788","0","1144","0","465.9358432131501","0","0","0"
"421","30","15","220","color-agents-by-vision","500","134","26.330593649122005","651.9253731343283","652.5","549.4772727272727","801.8409090909091","525.5","798","440.0426241847098","447.2565957854316","970.9821428571429","0","1123.5","0","459.3049884364391","0","0","0"
"422","30","15","240","color-agents-by-vision","500","149","27.973588746246403","666.0268456375838","695","521.1860465116279","834.0384615384615","491","817.5","384.45349311990003","423.68189887329487","1054.225806451613","0","1145.5","0","328.48177429565396","0","0","0"
"423","30","15","260","color-agents-by-vision","500","173","31.64645151908973","636.028901734104","616","625.7454545454545","674.5087719298245","563","664","388.9194060176277","448.0143142964701","971.8428571428572","0","1072.5","0","357.2704344807127","0","0","0"
"424","30","15","280","color-agents-by-vision","500","162","31.34844453850107","612.5370370370371","606","503","698.5192307692307","503","707","408.45908427823196","389.3451259151789","965.6610169491526","0","1110","0","390.45413921923114","0","0","0"
"425","30","15","300","color-agents-by-vision","500","186","36.25952744250642","588.4247311827957","584","556.6481481481482","586.5975609756098","508.5","596","337.57907011752314","430.97397188046307","952.6857142857143","0","1046.5","0","342.35563096556507","0","0","0"
"426","30","15","320","color-agents-by-vision","500","194","36.42185783112166","609.8453608247422","620","535.9512195121952","678.5125","533","644","378.94841015760386","402.0140432634319","949.8026315789474","0","1073","0","354.3879237873601","0","0","0"
"427","30","15","340","color-agents-by-vision","500","194","39.79156771700987","581.7113402061856","571","630.6304347826087","635.0416666666666","678","613.5","366.72304770740374","427.80680243687993","987.0266666666666","0","1070","0","304.55275020537516","0","0","0"
"428","30","15","360","color-agents-by-vision","500","203","37.961381204880816","616.8669950738916","603","538.2368421052631","668.9770114942529","505.5","635","378.6397013928139","429.34238456774085","1008.0487804878048","0","1090","0","265.4305099565202","0","0","0"
"429","30","15","380","color-agents-by-vision","500","222","42.20688388708049","582.572072072072","585.5","540.3432835820895","746.1728395061729","503","672","340.5608365640065","385.26198197212045","912.7882352941176","0","1050","0","359.81255351845044","0","0","0"
"430","30","15","400","color-agents-by-vision","500","237","47.78271442242824","537.8987341772151","550","526.8387096774194","578.2268041237113","500","594","357.79278706675507","387.3591815409246","829.9888888888889","0","1011.5","0","401.0548029027154","0","0","0"
"431","30","15","420","color-agents-by-vision","500","242","46.863998465759856","560.2148760330579","557","584.4032258064516","542.4285714285714","497.5","580","335.500138510021","401.3809301634808","885.875","0","1025","0","339.76921734117053","0","0","0"
"432","30","15","440","color-agents-by-vision","500","240","49.22299932244222","553.4583333333334","550.5","476.3448275862069","555.0784313725491","448.5","552","369.16099999884227","410.61098368921876","852.0096153846154","0","1007","0","372.1185085059143","0","0","0"
"433","30","15","460","color-agents-by-vision","500","256","49.41068122373409","531.671875","510","485.9428571428571","550.5339805825242","403.5","517","309.97965738370385","375.35183013143705","826.3823529411765","0","980.5","0","341.91632477968125","0","0","0"
"434","30","15","480","color-agents-by-vision","500","250","45.73448220954806","552.656","504.5","481.63793103448273","616.6831683168317","408","581","336.10100289947104","379.5299442914372","843.4795918367347","0","988.5","0","354.2237405116994","0","0","0"
"435","30","15","500","color-agents-by-vision","500","268","49.079606532413656","578.2873134328358","526","458.7118644067797","608.5217391304348","415","545","311.5253933772941","406.0028378568629","843.8582677165355","0","1002","0","338.04237370364916","0","0","0"
"436","30","15","520","color-agents-by-vision","500","266","48.634983111881276","555.4022556390977","524","462.25373134328356","538.7","429","539.5","270.80129936148035","396.3223923215317","821.5701754385965","0","988","0","347.62012552353093","0","0","0"
"437","30","15","540","color-agents-by-vision","500","268","42.64968332332875","609.1716417910447","552","597.7391304347826","546.9549549549549","642","523","282.199171017142","379.8517746171139","853.7368421052631","0","959","0","280.11774836764306","0","0","0"
"438","30","15","560","color-agents-by-vision","500","274","48.167279604593304","591.4635036496351","532","486.17241379310343","582.0857142857143","422","539","309.43520217717867","407.74457300274","841.9202898550725","0","990","0","319.36970457207667","0","0","0"
"439","30","15","580","color-agents-by-vision","500","280","44.53794862615233","598.5535714285714","529.5","445.44594594594594","630.5169491525423","367.5","542","302.93731626539375","354.97132984146236","831.4962962962964","0","969","0","315.53839026725234","0","0","0"
"440","30","15","600","color-agents-by-vision","500","294","46.88849855968524","580.9387755102041","495","450.87951807228916","643.588785046729","345","527","310.674576726444","350.11073593965676","801.2587412587412","0","949","0","320.5444249338162","0","0","0"
"441","30","15","620","color-agents-by-vision","500","289","41.620044805905934","622.446366782007","548","532.8555555555556","689.1578947368421","637","955.5","297.08295520302033","348.42407735471505","820.1132075471698","0","937","0","282.24441740018625","0","0","0"
"442","30","15","640","color-agents-by-vision","500","286","45.2338548017726","587.8146853146853","507","461.42857142857144","637.1304347826087","400","524","270.9297067784144","370.5133594139289","815.5882352941177","0","963.5","0","321.88842029471283","0","0","0"
"443","30","15","660","color-agents-by-vision","500","288","45.3221394053567","593.4930555555555","511.5","478.5394736842105","629.8620689655172","418","522.5","295.02232416274194","348.2818173374201","796.1712328767123","0","949.5","0","330.48904952569995","0","0","0"
"444","30","15","680","color-agents-by-vision","500","315","43.300265581856074","602.4507936507937","502","468.8095238095238","687.4655172413793","595","497","300.0540303229129","255.90604359496047","775.1818181818181","0","894","0","281.5962680537832","0","0","0"
"446","30","15","720","color-agents-by-vision","500","324","51.5602002011693","573.8055555555555","501.5","437.39285714285717","692.7676767676768","355","908","303.60650081298866","301.14356289842846","769.2857142857143","0","897","0","303.0487016955248","0","0","0"
"445","30","15","700","color-agents-by-vision","500","317","44.82258858004553","589.9242902208202","494","433.3157894736842","691.130081300813","374","499","284.8195869115497","269.11725640370156","794.4578313253012","0","893","0","258.38668702007027","0","0","0"
"447","30","15","740","color-agents-by-vision","500","328","52.59768404433495","571.5914634146342","512.5","452.3960396039604","653.7068965517242","549","515.5","303.48080925185104","321.97623507337306","752.0054347826087","0","889","0","308.2096457975503","0","0","0"
"448","30","15","760","color-agents-by-vision","500","334","51.46086169045","545.5089820359282","478","429.43809523809523","643.8333333333334","394","488","283.14324058441633","277.30482145105225","719.6764705882352","0","860","0","313.36580138648475","0","0","0"
"449","30","15","780","color-agents-by-vision","500","362","59.45109923755134","509.7707182320442","433","368.8151260504202","608","271","453","282.9428871634384","261.84722917871676","697.4","0","830.5","0","302.24729229279137","0","0","0"
"450","30","15","800","color-agents-by-vision","500","340","51.46188477166923","546.4852941176471","456","402.4315789473684","627.0746268656717","363","473","275.32165531570206","278.6104788055102","733.6781609195402","0","860.5","0","290.031251824262","0","0","0"
"451","30","15","820","color-agents-by-vision","500","359","55.8422397732938","530.7938718662953","420","396.3070175438597","649.3145161290323","282","846","277.67658424333143","256.7003367294241","721.5906735751296","0","836","0","266.05398362781835","0","0","0"
"452","30","15","840","color-agents-by-vision","500","373","62.152755263130025","506.0750670241287","404","357.6528925619835","615.790909090909","234","422","283.86850567189856","267.0211858225205","700.2562814070352","0","816","0","272.33005014200086","0","0","0"
"453","30","15","860","color-agents-by-vision","500","392","65.41484728377294","501.3801020408163","406.5","358.6","595.3263888888889","242","616","275.0487931194959","272.17792488602066","672.4753363228699","0","792","0","278.0220648313855","0","0","0"
"454","30","15","880","color-agents-by-vision","500","387","68.00007909306618","490.0516795865633","411","354.08","603.7089552238806","247","449","282.4313676264639","289.52709236345066","655.8632075471698","0","785.5","0","310.39907833982477","0","0","0"
"455","30","15","900","color-agents-by-vision","500","395","68.88692026827566","488.82278481012656","377","316.46666666666664","616.9415584415584","201","815","271.75186881625706","271.4886879289308","664.0493273542601","0","801","0","289.64646404268154","0","0","0"
"456","30","15","920","color-agents-by-vision","500","404","68.344214375853","480.5569306930693","359","351.1848739495798","570.6774193548387","228","372","275.11322681011507","268.82307065795584","662.9776785714286","0","774","0","258.9764856648615","0","0","0"
"457","30","15","940","color-agents-by-vision","500","409","72.92397344095819","469.49877750611245","377","305.8095238095238","604.75","177","785.5","264.57654360991904","267.2082486528965","650.2805429864253","0","767","0","282.10050277367174","0","0","0"
"458","30","15","960","color-agents-by-vision","500","419","76.52105703642516","436.30787589498806","358","324.53982300884957","495.6503067484663","223","374","264.137005690169","274.3566556339505","626.0616113744076","0","727","0","271.6007591602769","0","0","0"
"461","30","20","100","color-agents-by-vision","500","63","9.254354073612411","916.8571428571429","986","786.9375","794.68","1083","916","501.44105253426017","451.6200209615749","1358.7857142857142","12.666666666666666","1406","11","137.01753257450022","10.598742063723098","0","0"
"462","30","20","120","color-agents-by-vision","500","75","11.510054276746008","815.5733333333334","877","762.6428571428571","836.3333333333334","775","974","430.57069917044635","422.68550168338317","1122.5","0","1246","0","462.65357189392466","0","0","0"
"459","30","15","980","color-agents-by-vision","500","435","79.72801046563568","432.2850574712644","314","328.9015151515151","522.4013157894736","214","336.5","268.5715069564004","272.96874769247904","609.2875536480686","0","722","0","269.8455795155366","0","0","0"
"463","30","20","140","color-agents-by-vision","500","98","15.01725764704382","800.295918367347","881.5","618.8333333333334","846.0243902439024","572","890","417.2861486858359","414.8568721743005","1093.4761904761904","0","1272","0","426.82413343518255","0","0","0"
"464","30","20","160","color-agents-by-vision","500","99","17.755197972586313","741.3535353535353","824","565.4166666666666","885.8378378378378","521.5","897","458.4505963300324","423.00968688103967","1045.139534883721","0","1239","0","473.475929965739","0","0","0"
"460","30","15","1000","color-agents-by-vision","500","447","85.95828901541218","429.0738255033557","364","299.1014492753623","538.4716981132076","157","716","266.85273802886996","265.54550520235523","613.8429752066115","0","715","0","266.6898989685553","0","0","0"
"465","30","20","180","color-agents-by-vision","500","110","18.82023682055804","721.6818181818181","768.5","481.9","900.560975609756","333","839","462.36120750653004","402.8604006836914","1039.357142857143","0","1186","0","440.7391696677781","0","0","0"
"466","30","20","200","color-agents-by-vision","500","117","19.544088294000247","727.9487179487179","795","621.5","878.695652173913","570.5","842","434.55004400038985","375.8193933595242","1006.4468085106383","0","1173","0","462.38628724357443","0","0","0"
"467","30","20","220","color-agents-by-vision","500","147","29.825618739612807","605.795918367347","566","528.4047619047619","741.0363636363636","521.5","721","401.027221235533","459.25809590381596","951.1636363636363","0","1102","0","454.4663848399516","0","0","0"
"468","30","20","240","color-agents-by-vision","500","156","29.06336781654407","651.8717948717949","642.5","584.0526315789474","744.6142857142858","561.5","732.5","411.7510365183902","443.2292007874051","1023.8225806451613","0","1119","0","351.50120789819033","0","0","0"
"469","30","20","260","color-agents-by-vision","500","165","30.007970588831032","598.4121212121212","598","631.3958333333334","647.65625","553.5","712.5","351.05062613521864","392.4764362050166","917.8518518518518","0","1042.5","0","416.45812978549293","0","0","0"
"470","30","20","280","color-agents-by-vision","500","179","32.66294585236027","627.6033519553073","623","588.5744680851063","699.75","526","686.5","359.4499871289377","403.6946826815989","981.927536231884","0","1081","0","338.7805692237181","0","0","0"
"471","30","20","300","color-agents-by-vision","500","182","33.544918003243865","609.7802197802198","608","637.3636363636364","611.2833333333333","538","677.5","324.8674580807769","420.49341846425057","967.6470588235294","0","1085","0","341.1946861717184","0","0","0"
"472","30","20","320","color-agents-by-vision","500","180","34.01844403531133","588.4166666666666","597","500.9268292682927","609.2","529","648","353.9385815536293","435.8241958975312","928.3770491803278","0","1082","0","414.61553130317515","0","0","0"
"473","30","20","340","color-agents-by-vision","500","214","45.47648731408573","555.4766355140187","549.5","552.88","587.7954545454545","509.5","576.5","367.1059814721807","443.54326096438143","913.8117647058823","0","1044","0","376.3503779761635","0","0","0"
"474","30","20","360","color-agents-by-vision","500","206","40.38692471807376","589.3058252427185","590.5","533.15","553.6588235294117","519","611","375.7514425922667","414.8030098429735","925.6547619047619","0","1052.5","0","364.02344999426305","0","0","0"
"475","30","20","380","color-agents-by-vision","500","232","46.703449389475004","560.5689655172414","572","558.276923076923","586.763440860215","521","589","348.46904039725626","404.4221158385581","892.3684210526316","0","1037","0","347.1852792690056","0","0","0"
"476","30","20","400","color-agents-by-vision","500","231","44.661490404734835","579.2900432900433","573","521.5862068965517","665.2235294117647","487","618","353.76050152326434","404.5350763669382","911.3655913978495","0","1051","0","351.3263930526042","0","0","0"
"477","30","20","420","color-agents-by-vision","500","243","50.620683250003886","531.7119341563786","549","496.59722222222223","587.6741573033707","475.5","597","365.12728476064655","392.86511030218475","850.2947368421053","0","1012","0","371.9385637235946","0","0","0"
"478","30","20","440","color-agents-by-vision","500","238","49.69144298006582","547.390756302521","558.5","563.25","555.6530612244898","509","589","341.9740686607153","423.5983825899249","869.7623762376238","0","1027","0","357.6034716977689","0","0","0"
"479","30","20","460","color-agents-by-vision","500","250","49.67815028901732","553.6","541.5","523.3220338983051","582.6761904761905","500","549","351.38207128904304","415.76261013389353","813.3333333333334","0","989","0","392.8595940104565","0","0","0"
"480","30","20","480","color-agents-by-vision","500","262","51.24753368498918","552.0954198473282","527.5","460.6470588235294","610.5370370370371","433.5","564.5","299.7801564981017","416.19207072808723","837.3362831858407","0","1009","0","368.5177261345072","0","0","0"
"481","30","20","500","color-agents-by-vision","500","260","47.903559713195875","561.626923076923","523.5","505.57142857142856","542.3333333333334","470","543","290.1713510790012","408.91585157519614","825.7739130434783","0","997","0","351.21228800160986","0","0","0"
"482","30","20","520","color-agents-by-vision","500","273","55.76888831351892","509.3076923076923","509","448.46666666666664","523.0892857142857","412","536","296.35466942515023","408.9434541755115","795.3394495412844","0","968","0","363.73691194943234","0","0","0"
"483","30","20","540","color-agents-by-vision","500","280","46.11169678871338","572.8678571428571","502","450.4512195121951","612.4485981308411","390","541","283.1466117825296","342.4242440291862","816.2380952380952","0","959.5","0","321.86810785963684","0","0","0"
"484","30","20","560","color-agents-by-vision","500","275","48.43607042188436","550.8618181818182","510","487.6849315068493","502.625","419","516.5","321.69662540593214","369.8153696882509","798.7058823529412","0","961","0","343.3196453211056","0","0","0"
"485","30","20","580","color-agents-by-vision","500","267","45.0593154560705","598.3370786516854","542","503.3333333333333","609.7068965517242","443","544.5","311.17971801100475","388.97452732607803","834.8296296296296","0","974","0","317.480697279983","0","0","0"
"486","30","20","600","color-agents-by-vision","500","288","52.04222353044328","554.4236111111111","508","398.0853658536585","604.25","331.5","544.5","302.6615761204931","377.64286459242163","769.9044117647059","0","948.5","0","371.4545957733367","0","0","0"
"487","30","20","620","color-agents-by-vision","500","297","51.21064558150809","555.7070707070707","481","369.9166666666667","598.483606557377","303","515","289.33565234569664","360.79371257661785","787.4452554744526","0","947","0","340.8071932000303","0","0","0"
"488","30","20","640","color-agents-by-vision","500","299","47.778936033724364","583.9197324414715","499","443.2608695652174","634.7363636363636","375","506","313.48119348975786","343.7425342581497","769.7741935483871","0","939","0","348.7356671799843","0","0","0"
"489","30","20","660","color-agents-by-vision","500","287","53.29862022397476","546.9756097560976","501","396.4404761904762","559.2252252252252","369.5","515","300.7120606197566","401.6212074417813","780.2335766423357","0","953","0","356.0149795008987","0","0","0"
"490","30","20","680","color-agents-by-vision","500","326","53.593407635495495","549.9018404907976","509","440.68888888888887","593.448275862069","407","516","300.3317882296568","331.24931750092344","747.8757396449704","0","859","0","301.2458495123344","0","0","0"
"491","30","20","700","color-agents-by-vision","500","309","45.17853324780846","605.4368932038835","523","461.74468085106383","694.2519685039371","380","912","304.8541317385564","301.7716725559332","798.1294117647059","0","922","0","287.5672409450365","0","0","0"
"492","30","20","720","color-agents-by-vision","500","323","47.698480207161325","575.0743034055728","472","398.92233009708735","710.2545454545455","317","914.5","281.552477932288","272.0696226452069","804.1242236024844","0","900","0","248.32286840331417","0","0","0"
"493","30","20","740","color-agents-by-vision","500","332","50.69072624326935","564.4246987951807","472","392.1530612244898","673.695652173913","301.5","874","283.4769159874376","276.2920439636305","765.1436781609195","0","877","0","281.3301128860021","0","0","0"
"494","30","20","760","color-agents-by-vision","500","342","51.88347757343758","562.1988304093567","491.5","445.1551724137931","602.1504424778761","536.5","477","292.58478082944345","271.16946537303073","741.5079365079365","0","841","0","277.5482633714478","0","0","0"
"495","30","20","780","color-agents-by-vision","500","360","55.81393461506242","530.5333333333333","443","387.2894736842105","587.5737704918033","300.5","443","271.9212445746892","278.7963775460028","711.0052356020942","0","824","0","278.2668824477341","0","0","0"
"496","30","20","800","color-agents-by-vision","500","360","55.87153524096699","545.3722222222223","549","398.6990291262136","647.7045454545455","346","809.5","289.45655080334546","270.8481092785988","723.4154589371981","0","810","0","264.295328620721","0","0","0"
"497","30","20","820","color-agents-by-vision","500","380","62.98123378186776","491.85526315789474","382.5","309.82608695652175","598.6083916083916","194","412","261.58331204047124","261.6348125543553","705.4791666666666","0","798.5","0","246.24705506694877","0","0","0"
"498","30","20","840","color-agents-by-vision","500","394","65.24020350177014","501.1243654822335","479","378.8205128205128","566.744966442953","298","416","277.9080601933387","282.4071996431801","680.4708520179372","0","771","0","257.5081347489501","0","0","0"
"499","30","20","860","color-agents-by-vision","500","411","72.49374645899933","455.21654501216545","346","313.1503759398496","532.3586206896551","203","358","259.2420916137106","268.4124281943654","636.6682242990654","0","764.5","0","277.27885866837687","0","0","0"
"500","30","20","880","color-agents-by-vision","500","383","64.3263615819807","493.34986945169715","379","358.7950819672131","605.3722627737226","245","405","280.68266657286847","259.08881645726154","685.4875621890548","0","799","0","272.58862979685586","0","0","0"
"501","30","20","900","color-agents-by-vision","500","405","69.08067345348944","465.92345679012345","340","334.7027027027027","555.3581081081081","215","360","265.0777105472896","262.31929990734454","669.2132701421801","0","767","0","242.0820935417178","0","0","0"
"502","30","20","920","color-agents-by-vision","500","402","68.25269910894976","469.56716417910445","400.5","345.78761061946904","538.5490196078431","268","408","272.80367912682686","265.62082049161313","682.0196078431372","0","740","0","223.09135641754446","0","0","0"
"503","30","20","940","color-agents-by-vision","500","400","69.92713022465063","467.615","364","311.23214285714283","550.4905660377359","177.5","377","273.44202350551416","261.9700405115573","655.0869565217391","0","781","0","280.79490524157364","0","0","0"
"504","30","20","960","color-agents-by-vision","500","411","69.45557160683681","469.9051094890511","397","370.2837837837838","579.312","408","758","268.2079364042224","261.52164580739105","676.7638888888889","0","732","0","215.69809821517535","0","0","0"
"507","30","25","100","color-agents-by-vision","500","63","9.036086169169243","841.4603174603175","922","670.1052631578947","944.12","730","975","424.1543082334334","429.6644349567074","1279.1904761904761","0","1429","0","333.4751293646378","0","0","0"
"508","30","25","120","color-agents-by-vision","500","78","12.927178861252226","777.2820512820513","830.5","458.7391304347826","918.90625","544","916.5","425.6389013099019","402.2563265105248","1028.7037037037037","0","1368","0","613.0203795592653","0","0","0"
"505","30","20","980","color-agents-by-vision","500","448","88.41062870501794","401.015625","291","270.71140939597313","512.75625","124","342.5","258.07392863134476","262.5716253734548","632.976076555024","0","726","0","239.91054903922375","0","0","0"
"506","30","20","1000","color-agents-by-vision","500","412","72.14181458725237","455.4781553398058","351","306.06666666666666","537.8039215686274","167","360","266.1204230265327","259.05057062746437","647.8644859813085","0","748.5","0","258.6606444118914","0","0","0"
