"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 2-change.nlogo"
"exp3-2"
"03/07/2024 02:05:54:520 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","mean-sugar","median-sugar","sd-sugar"
"624","25","25","color-agents-by-vision","220","1000","0.36238764678306035","0.6181818181818182","1334.5441176470588","1385","843.8939977987148"
"625","25","25","color-agents-by-vision","240","1000","0.3582326761926263","0.6041666666666666","1295.9379310344827","1203","813.8624066474769"
"627","25","25","color-agents-by-vision","280","1000","0.39884366036817953","0.5785714285714286","1173.8950617283951","1148.5","820.393161374545"
"626","25","25","color-agents-by-vision","260","1000","0.39580734735685286","0.5923076923076923","1213.7857142857142","1193.5","840.4174341274899"
"628","25","25","color-agents-by-vision","300","1000","0.3775414149413102","0.59","1200.7005649717514","1161","796.3632933884493"
"629","25","25","color-agents-by-vision","320","1000","0.35508213470136807","0.55","1242.778409090909","1226.5","774.3621757216138"
"630","25","25","color-agents-by-vision","340","1000","0.38366666393925025","0.5617647058823529","1190.4659685863874","1201","805.3041580630652"
"631","25","25","color-agents-by-vision","360","1000","0.43619643293562416","0.5722222222222222","1096.0582524271845","1103.5","848.2193667625593"
"632","25","25","color-agents-by-vision","380","1000","0.38823660439595026","0.6026315789473684","1123.6026200873362","1099","767.839435308032"
"633","25","25","color-agents-by-vision","400","1000","0.36353780645652567","0.575","1182.8304347826088","1098.5","756.5154269474069"
"634","25","25","color-agents-by-vision","420","1000","0.35691807681370086","0.55","1215.5974025974026","1048","754.9122999984014"
"635","25","25","color-agents-by-vision","440","1000","0.3714461621867202","0.5295454545454545","1127.5236051502145","1106","745.5756458076065"
"636","25","25","color-agents-by-vision","460","1000","0.3842788916101268","0.5565217391304348","1099.02734375","1065.5","751.0604289115745"
"637","25","25","color-agents-by-vision","480","1000","0.4013555556361766","0.5208333333333334","1103.608","1076.5","787.9914876917762"
"638","25","25","color-agents-by-vision","500","1000","0.35381118562371444","0.508","1191.0511811023623","1066","749.1998955793765"
"639","25","25","color-agents-by-vision","520","1000","0.33906522358421315","0.5019230769230769","1148.191570881226","1078","694.67069791669"
"640","25","25","color-agents-by-vision","540","1000","0.3476939610087295","0.5018518518518519","1196.6309963099632","1066","735.7010491377166"
"641","25","25","color-agents-by-vision","560","1000","0.35274889309026025","0.48928571428571427","1150.1788321167883","1038.5","723.1842545786142"
"642","25","25","color-agents-by-vision","580","1000","0.35830147128070944","0.47758620689655173","1161.28880866426","1073","738.4890098956239"
"643","25","25","color-agents-by-vision","600","1000","0.36745312350716985","0.4633333333333333","1124.4388489208634","1038","730.5340671884222"
"644","25","25","color-agents-by-vision","620","1000","0.27400275839233673","0.5016129032258064","1220.7234726688102","968","602.1059606100035"
"645","25","25","color-agents-by-vision","640","1000","0.2973607081956124","0.465625","1193.020134228188","1039.5","629.8388920162666"
"646","25","25","color-agents-by-vision","660","1000","0.31087028137134176","0.4863636363636364","1123.454828660436","974","616.9794607476196"
"647","25","25","color-agents-by-vision","680","1000","0.2768539661114918","0.4294117647058823","1245.359589041096","1045.5","616.535746973402"
"648","25","25","color-agents-by-vision","700","1000","0.29387970261310226","0.4442857142857143","1212.5819935691318","1023","633.9712511523103"
"649","25","25","color-agents-by-vision","720","1000","0.30235917264356454","0.45416666666666666","1137.0886850152906","972","609.307830237018"
"650","25","25","color-agents-by-vision","740","1000","0.30577739942451215","0.43108108108108106","1109.974921630094","964","600.6804731432832"
"651","25","25","color-agents-by-vision","760","1000","0.32650915514376433","0.4473684210526316","1049.4352941176471","959.5","601.6944793981919"
"652","25","25","color-agents-by-vision","780","1000","0.3170969543339974","0.43846153846153846","1046.578947368421","875.5","585.8488724694014"
"653","25","25","color-agents-by-vision","800","1000","0.3396559049584717","0.455","1021.2252747252747","824.5","613.2593983033298"
"654","25","25","color-agents-by-vision","820","1000","0.3300948594131506","0.41341463414634144","1084.5811209439528","957","628.0879138874755"
"655","25","25","color-agents-by-vision","840","1000","0.34341147898938623","0.4166666666666667","1000.3628571428571","862.5","605.4508488899926"
"656","25","25","color-agents-by-vision","860","1000","0.34206210671890463","0.41511627906976745","1068.6022408963586","1019","638.8251319480535"
"657","25","25","color-agents-by-vision","880","1000","0.32874609209717887","0.43863636363636366","984.4300518134716","782","570.371199732379"
"658","25","25","color-agents-by-vision","900","1000","0.3566092989501328","0.44666666666666666","955.8706467661691","767.5","599.7295218975723"
"659","25","25","color-agents-by-vision","920","1000","0.3445508868255843","0.45108695652173914","910.6289156626506","652","556.9061770021241"
"660","25","25","color-agents-by-vision","940","1000","0.3667675696037223","0.4595744680851064","876.9143518518518","672.5","566.800741720076"
"664","25","30","color-agents-by-vision","0","0","0","1","0","0","0"
"665","25","30","color-agents-by-vision","20","1000","0.388273034060587","0.8","1195.75","1496","905.7711631532547"
"661","25","25","color-agents-by-vision","960","1000","0.3599139649830385","0.4427083333333333","875.0258823529412","639","556.3179123590598"
"666","25","30","color-agents-by-vision","40","1000","0.34273088701445237","0.7","1806.0714285714287","2000","1154.2738595572296"
"662","25","25","color-agents-by-vision","980","1000","0.3684735880616645","0.4418367346938776","872.0923787528868","642","568.0560180075199"
"667","25","30","color-agents-by-vision","60","1000","0.3228357203032855","0.6666666666666666","1485.2","1495","864.3770900747854"
"668","25","30","color-agents-by-vision","80","1000","0.3199081982472678","0.6625","1690.5849056603774","1857","960.9865410480378"
"669","25","30","color-agents-by-vision","100","1000","0.35662001870416493","0.58","1587.7413793103449","1118.5","1015.1556541325879"
"670","25","30","color-agents-by-vision","120","1000","0.3107460768437811","0.6","1585.4166666666667","1665","866.8278863229093"
"663","25","25","color-agents-by-vision","1000","1000","0.37334881698562655","0.468","832.9722222222222","605","551.0969412246554"
"671","25","30","color-agents-by-vision","140","1000","0.3168853317998886","0.6428571428571429","1573.088888888889","1577.5","872.4261360118142"
"672","25","30","color-agents-by-vision","160","1000","0.3847252426419245","0.6375","1386.6470588235295","1453.5","933.3709761663258"
"673","25","30","color-agents-by-vision","180","1000","0.37833175147694587","0.6166666666666667","1362.5855855855855","1547","900.3340740420998"
"674","25","30","color-agents-by-vision","200","1000","0.33214961834308343","0.565","1416.5398230088495","1516","823.5136506306186"
"675","25","30","color-agents-by-vision","220","1000","0.34286514217030495","0.55","1388.0661157024792","1343","831.2831821501142"
"676","25","30","color-agents-by-vision","240","1000","0.3656322762518026","0.5791666666666667","1291.2589928057555","1279","824.4168104570622"
"677","25","30","color-agents-by-vision","260","1000","0.3946277679065985","0.6423076923076924","1201.1676646706587","1243","830.9069631178729"
"678","25","30","color-agents-by-vision","280","1000","0.3501388441846815","0.5928571428571429","1327.6265060240964","1332.5","812.8973204508692"
"679","25","30","color-agents-by-vision","300","1000","0.4056015426356455","0.61","1174.72131147541","1184","836.5839053538932"
"680","25","30","color-agents-by-vision","320","1000","0.3893607507773991","0.6","1169.09375","1165","800.197149504993"
"681","25","30","color-agents-by-vision","340","1000","0.42889670686319287","0.5911764705882353","1100.129353233831","1110","834.5522710915595"
"682","25","30","color-agents-by-vision","360","1000","0.39823394658564515","0.5722222222222222","1189.7961165048544","1177.5","833.0288064497461"
"683","25","30","color-agents-by-vision","380","1000","0.40211768116737356","0.5894736842105263","1105.1160714285713","1091","781.9680328531517"
"684","25","30","color-agents-by-vision","400","1000","0.40895010434153173","0.5875","1102.340425531915","1080","792.7451352276901"
"685","25","30","color-agents-by-vision","420","1000","0.353862707648581","0.5571428571428572","1216.7435897435898","1131","761.784967956893"
"686","25","30","color-agents-by-vision","440","1000","0.40641423658285325","0.5568181818181818","1061.3673469387754","1078","761.6622969972408"
"687","25","30","color-agents-by-vision","460","1000","0.3772926517459983","0.5391304347826087","1115.217741935484","1078","742.4394364316656"
"688","25","30","color-agents-by-vision","480","1000","0.37152237903043756","0.5625","1094.9518518518519","1028.5","718.3410730992557"
"689","25","30","color-agents-by-vision","500","1000","0.359039819737062","0.516","1139.015503875969","1074","727.4408046517004"
"690","25","30","color-agents-by-vision","520","1000","0.34783458361133546","0.4846153846153846","1218.202380952381","1117","751.1737447058065"
"691","25","30","color-agents-by-vision","540","1000","0.4141046462826523","0.4981481481481482","1022.3420074349442","1009","750.7802173960554"
"692","25","30","color-agents-by-vision","560","1000","0.3585822966446626","0.4857142857142857","1128.9705882352941","1021.5","718.5712858573556"
"693","25","30","color-agents-by-vision","580","1000","0.36423340190348813","0.4517241379310345","1174.679389312977","1066.5","762.9460521060103"
"694","25","30","color-agents-by-vision","600","1000","0.33669497827953465","0.51","1138.764705882353","1060.5","675.5481782792923"
"695","25","30","color-agents-by-vision","620","1000","0.2957959545756017","0.4661290322580645","1245.930795847751","1069","657.3098864773166"
"696","25","30","color-agents-by-vision","640","1000","0.3345560322209017","0.4828125","1142.177993527508","1027","675.5779132836865"
"697","25","30","color-agents-by-vision","660","1000","0.29591367522211165","0.44545454545454544","1239.0374149659865","1035.5","656.3871136486023"
"698","25","30","color-agents-by-vision","680","1000","0.31141917196357993","0.4411764705882353","1165.3933333333334","999","646.4937011611369"
"699","25","30","color-agents-by-vision","700","1000","0.32705409111802725","0.45714285714285713","1129.684375","1007.5","652.6329243337128"
"700","25","30","color-agents-by-vision","720","1000","0.2992323258716229","0.4527777777777778","1127.8957055214723","972","597.5452308698873"
"701","25","30","color-agents-by-vision","740","1000","0.3081398060682054","0.44594594594594594","1122.5181818181818","951","611.5093598930484"
"702","25","30","color-agents-by-vision","760","1000","0.3205605469029102","0.45394736842105265","1085.8115942028985","875","616.8467563304649"
"703","25","30","color-agents-by-vision","780","1000","0.33378629601722365","0.4717948717948718","998.875","834","587.38002833253"
"704","25","30","color-agents-by-vision","800","1000","0.3146600443727972","0.43125","1089.2260869565218","960","600.386281578943"
"705","25","30","color-agents-by-vision","820","1000","0.3202812926372237","0.44146341463414634","1052.6629834254143","819.5","597.4299872841252"
"706","25","30","color-agents-by-vision","840","1000","0.33851810614397","0.44166666666666665","986.4878706199461","794","589.4124071168603"
"707","25","30","color-agents-by-vision","860","1000","0.33245017391964965","0.4290697674418605","1026.1924119241191","817","602.1471259141013"
"708","25","30","color-agents-by-vision","880","1000","0.35023686978620633","0.4590909090909091","893.3292079207921","660.5","553.5849714665441"
"709","25","30","color-agents-by-vision","900","1000","0.3438570885824707","0.4077777777777778","1000.7765667574932","843","605.6498692717075"
"711","25","30","color-agents-by-vision","940","1000","0.34967473539146077","0.44361702127659575","916.9976019184652","675","567.5072199591597"
"710","25","30","color-agents-by-vision","920","1000","0.3562471628929037","0.44782608695652176","903.0121359223301","721","566.4349410403955"
"715","30","0","color-agents-by-vision","0","0","0","1","0","0","0"
"712","25","30","color-agents-by-vision","960","1000","0.37978905962292575","0.43645833333333334","785.9522673031026","634","529.2467678284004"
"716","30","0","color-agents-by-vision","20","1000","0.41723051570376124","0.8","1613.4375","1016","1282.3915142550395"
"717","30","0","color-agents-by-vision","40","1000","0.38026378407777545","0.75","1308.7333333333333","1019.5","904.7698481718538"
"718","30","0","color-agents-by-vision","60","1000","0.3795670930958435","0.6833333333333333","1561.560975609756","1625","1063.8938633336618"
"713","25","30","color-agents-by-vision","980","1000","0.35118601494348634","0.43979591836734694","888.8816705336427","682","550.4450777688847"
"719","30","0","color-agents-by-vision","80","1000","0.2552473195833909","0.6125","1784.938775510204","1964","828.0611996345053"
"720","30","0","color-agents-by-vision","100","1000","0.2546037640307198","0.62","1913.0806451612902","1958.5","868.3204873775449"
"721","30","0","color-agents-by-vision","120","1000","0.28778628256232824","0.6333333333333333","1643.5394736842106","1735.5","832.0110326318113"
"722","30","0","color-agents-by-vision","140","1000","0.32558833040612367","0.6571428571428571","1465.7826086956522","1492","836.574909135648"
"714","25","30","color-agents-by-vision","1000","1000","0.3781351021330471","0.428","840.2780373831775","602.5","563.4352311940617"
"723","30","0","color-agents-by-vision","160","1000","0.3242280583931284","0.59375","1568.8947368421052","1695","892.7468902653133"
"724","30","0","color-agents-by-vision","180","1000","0.33087150825795847","0.6","1447","1511","834.9882980880183"
"725","30","0","color-agents-by-vision","200","1000","0.3392471155108728","0.625","1402.728","1409","832.8731981094314"
"726","30","0","color-agents-by-vision","220","1000","0.41644061601305077","0.5818181818181818","1212.8046875","1145","888.8571894769941"
"727","30","0","color-agents-by-vision","240","1000","0.3469450382552885","0.5875","1364.8439716312057","1442","828.8365794782808"
"728","30","0","color-agents-by-vision","260","1000","0.3952932795129466","0.5846153846153846","1194.4276315789473","1226","828.3475180274086"
"729","30","0","color-agents-by-vision","280","1000","0.4112348501769932","0.6392857142857142","1192.7988826815642","1174","861.9706542352758"
"730","30","0","color-agents-by-vision","300","1000","0.35346916391328564","0.59","1326.7796610169491","1329","824.7472078502011"
"732","30","0","color-agents-by-vision","340","1000","0.3633731464396076","0.5470588235294118","1249.4032258064517","1181.5","798.0824476749476"
"731","30","0","color-agents-by-vision","320","1000","0.3586827020835154","0.575","1285.3804347826087","1231.5","816.2112838860896"
"733","30","0","color-agents-by-vision","360","1000","0.38326593514375545","0.5805555555555556","1127.2057416267942","1132","760.1352111286809"
"734","30","0","color-agents-by-vision","380","1000","0.4124410822743182","0.5789473684210527","1093.5545454545454","1108.5","798.5001132129933"
"735","30","0","color-agents-by-vision","400","1000","0.43145259546004977","0.5925","1033.8354430379748","1059","791.3383926107867"
"736","30","0","color-agents-by-vision","420","1000","0.37030614021993324","0.5523809523809524","1196.0172413793102","1163","784.1718656346727"
"737","30","0","color-agents-by-vision","440","1000","0.3509290777262968","0.55","1167.2107438016528","1115.5","727.8459387737806"
"738","30","0","color-agents-by-vision","460","1000","0.394477114290886","0.5369565217391304","1121.834008097166","1100","784.5012091331861"
"740","30","0","color-agents-by-vision","500","1000","0.36205567583232495","0.5","1174.404","1114.5","754.2679053733527"
"739","30","0","color-agents-by-vision","480","1000","0.39650007724625214","0.525","1114.5912698412699","1086.5","779.6445019401806"
"741","30","0","color-agents-by-vision","520","1000","0.38752019633208684","0.5115384615384615","1098.327067669173","1066","753.8275578424349"
"742","30","0","color-agents-by-vision","540","1000","0.3381939464308065","0.5055555555555555","1181.1172161172162","1053","711.2855238959853"
"744","30","0","color-agents-by-vision","580","1000","0.3186595102625476","0.4827586206896552","1163.0142857142857","1016.5","660.8294504024478"
"743","30","0","color-agents-by-vision","560","1000","0.33208150541172954","0.4875","1163.9120879120878","1028","690.8309411874042"
"745","30","0","color-agents-by-vision","600","1000","0.37974690656900373","0.49","1051.1224489795918","995","706.1086884011696"
"746","30","0","color-agents-by-vision","620","1000","0.3287199875750159","0.4483870967741935","1204.888489208633","1044","706.447157824583"
"747","30","0","color-agents-by-vision","640","1000","0.3181715390708987","0.4671875","1215.484949832776","1076","689.2882397497409"
"748","30","0","color-agents-by-vision","660","1000","0.2825533679233046","0.4681818181818182","1220.0711974110031","990","616.0324045745475"
"749","30","0","color-agents-by-vision","680","1000","0.2993432582974814","0.4632352941176471","1147.6857142857143","975","608.665523404485"
"750","30","0","color-agents-by-vision","700","1000","0.29622806480568875","0.4514285714285714","1144.990506329114","996.5","603.1235440881029"
"751","30","0","color-agents-by-vision","720","1000","0.3109273634171878","0.45416666666666666","1083.9357798165138","939","595.5732961423312"
"752","30","0","color-agents-by-vision","740","1000","0.29535646377434055","0.4189189189189189","1137.8354838709677","922","601.7957717036405"
"753","30","0","color-agents-by-vision","760","1000","0.29180487813605266","0.41578947368421054","1165.4651898734178","1002.5","600.5778080701226"
"754","30","0","color-agents-by-vision","780","1000","0.33906051379732877","0.4551282051282051","1072.174647887324","971","637.8566404026359"
"755","30","0","color-agents-by-vision","800","1000","0.331915004582533","0.45625","1014.2328767123288","842","594.7402960917254"
"756","30","0","color-agents-by-vision","820","1000","0.3171345848109463","0.43902439024390244","1036.5805555555555","882.5","578.5239494321243"
"757","30","0","color-agents-by-vision","840","1000","0.32012159987371347","0.4392857142857143","1033.1544715447155","810","586.3685408918302"
"758","30","0","color-agents-by-vision","860","1000","0.3370046297950288","0.44302325581395346","1005.8005249343832","799","599.4397753865799"
"759","30","0","color-agents-by-vision","880","1000","0.3433879939928304","0.4329545454545455","997.6299212598425","875","598.8914030784792"
"760","30","0","color-agents-by-vision","900","1000","0.32929494691884126","0.4411111111111111","944.9244332493703","673","552.783611866319"
"761","30","0","color-agents-by-vision","920","1000","0.36898035381662025","0.4358695652173913","920.7057356608478","747","597.9800274189935"
"762","30","0","color-agents-by-vision","940","1000","0.3707910902224822","0.43617021276595747","864.5829268292683","688","563.6970992977468"
"766","30","5","color-agents-by-vision","0","0","0","1","0","0","0"
"767","30","5","color-agents-by-vision","20","1000","0.325589937807952","0.65","1870.4615384615386","2012","1148.7023559495742"
"768","30","5","color-agents-by-vision","40","1000","0.5046375128998968","0.75","1034.6333333333334","1003.5","962.6893538177427"
"763","30","0","color-agents-by-vision","960","1000","0.3718122292432358","0.45625","886.189497716895","716","580.4805420172299"
"764","30","0","color-agents-by-vision","980","1000","0.3713539233784623","0.45102040816326533","821.2963800904978","583.5","539.9987615972366"
"769","30","5","color-agents-by-vision","60","1000","0.2777550462845979","0.7166666666666667","1688.2325581395348","1976","844.3129592754354"
"770","30","5","color-agents-by-vision","80","1000","0.24184592188409515","0.7375","1715.677966101695","1879","740.547501111636"
"765","30","0","color-agents-by-vision","1000","1000","0.36651157115811184","0.438","873.6803652968036","689.5","564.1320975250301"
"771","30","5","color-agents-by-vision","100","1000","0.2564346122835172","0.61","1742.327868852459","1935","791.3776747190408"
"772","30","5","color-agents-by-vision","120","1000","0.31470973616184017","0.6333333333333333","1655.921052631579","1737.5","918.8686342549429"
"773","30","5","color-agents-by-vision","140","1000","0.2990292889350387","0.5785714285714286","1551.1234567901236","1785","818.9333669889763"
"774","30","5","color-agents-by-vision","160","1000","0.37719147820122256","0.675","1378.2685185185185","1435.5","908.2431804794927"
"775","30","5","color-agents-by-vision","180","1000","0.35752747646248634","0.6333333333333333","1301.3157894736842","1296.5","816.3852152926866"
"776","30","5","color-agents-by-vision","200","1000","0.3884798315030135","0.62","1255.7016129032259","1190.5","855.7436834150132"
"777","30","5","color-agents-by-vision","220","1000","0.39332219032262794","0.65","1263.4195804195804","1364","872.7907595961605"
"778","30","5","color-agents-by-vision","240","1000","0.4069110521247581","0.6083333333333333","1221.6164383561643","1238.5","868.5461277351817"
"779","30","5","color-agents-by-vision","260","1000","0.36725418032520674","0.6230769230769231","1310.6666666666667","1340","842.3750437220428"
"780","30","5","color-agents-by-vision","280","1000","0.4001393126911449","0.5642857142857143","1202.0886075949368","1181","843.9545855181763"
"781","30","5","color-agents-by-vision","300","1000","0.39361301147180083","0.6033333333333334","1155.7016574585634","1178","798.4505338101303"
"782","30","5","color-agents-by-vision","320","1000","0.3942841718547751","0.59375","1144.3947368421052","1167.5","791.7862044914311"
"783","30","5","color-agents-by-vision","340","1000","0.38609745127162426","0.5794117647058824","1228.517766497462","1243","838.5259758544998"
"784","30","5","color-agents-by-vision","360","1000","0.403507178432367","0.5694444444444444","1152.790243902439","1190","820.2632288541491"
"785","30","5","color-agents-by-vision","380","1000","0.36355966560920056","0.5815789473684211","1224.4570135746606","1174","789.3356897406287"
"786","30","5","color-agents-by-vision","400","1000","0.38760684594795836","0.58","1139.6120689655172","1112.5","777.8362848874277"
"787","30","5","color-agents-by-vision","420","1000","0.3771889353301858","0.5547619047619048","1161.6008583690987","1099","775.9774811205262"
"788","30","5","color-agents-by-vision","440","1000","0.40911473287593786","0.5636363636363636","1072.225806451613","1052","775.3247963906044"
"789","30","5","color-agents-by-vision","460","1000","0.3694542220474368","0.5478260869565217","1137.0357142857142","1077","743.7972153243038"
"790","30","5","color-agents-by-vision","480","1000","0.3582049514614959","0.5041666666666667","1153.9876033057851","1091","731.4119550420709"
"791","30","5","color-agents-by-vision","500","1000","0.36744671777190446","0.516","1170.8837209302326","1058","763.5451885180458"
"792","30","5","color-agents-by-vision","520","1000","0.3743909423580542","0.5019230769230769","1131.9578544061303","1039","751.0694491508002"
"793","30","5","color-agents-by-vision","540","1000","0.3718692943611082","0.4981481481481482","1110.2156133828996","1041","731.4723791074437"
"794","30","5","color-agents-by-vision","560","1000","0.35219257864695785","0.4857142857142857","1074.7794117647059","1014.5","675.1334944247085"
"795","30","5","color-agents-by-vision","580","1000","0.33955412880158004","0.4896551724137931","1209.4401408450703","1066","731.1973287059342"
"796","30","5","color-agents-by-vision","600","1000","0.32074104576733364","0.495","1166.6902356902358","1022","668.3260085631142"
"797","30","5","color-agents-by-vision","620","1000","0.30914853525184083","0.4612903225806452","1200.7587412587413","1041.5","661.6047804011378"
"798","30","5","color-agents-by-vision","640","1000","0.30660979878366434","0.478125","1186.8071895424837","1000.5","648.1235098449328"
"799","30","5","color-agents-by-vision","660","1000","0.31152397356744105","0.4712121212121212","1160.807073954984","1023","640.8601689977794"
"800","30","5","color-agents-by-vision","680","1000","0.3155449415461488","0.4588235294117647","1172.025641025641","1030","656.2586292064644"
"801","30","5","color-agents-by-vision","700","1000","0.2940601594445835","0.4357142857142857","1160.711475409836","983","612.6071995605407"
"802","30","5","color-agents-by-vision","720","1000","0.26624932065303236","0.44305555555555554","1198.9780564263324","1124","569.9162545960714"
"803","30","5","color-agents-by-vision","740","1000","0.32795022800187673","0.4581081081081081","1078.6489675516225","909","626.5737422827117"
"804","30","5","color-agents-by-vision","760","1000","0.3155802990568857","0.42105263157894735","1161.25625","973.5","651.049201410108"
"805","30","5","color-agents-by-vision","780","1000","0.32544883007283787","0.45","1052.1680911680912","951","598.5066393774738"
"806","30","5","color-agents-by-vision","800","1000","0.299132466967119","0.42625","1118.9472140762464","987","589.4301461627589"
"807","30","5","color-agents-by-vision","820","1000","0.34985237138869235","0.45365853658536587","989.9354838709677","845","608.793855168234"
"808","30","5","color-agents-by-vision","840","1000","0.334868225738724","0.43452380952380953","996.0520547945206","856","585.10888911212"
"809","30","5","color-agents-by-vision","860","1000","0.34624918067391286","0.436046511627907","977.944","806","596.2449516014037"
"810","30","5","color-agents-by-vision","880","1000","0.3492849923753693","0.43977272727272726","947.3385012919897","749","582.2063151582806"
"812","30","5","color-agents-by-vision","920","1000","0.3435336281183812","0.42391304347826086","938.4384615384615","747.5","567.3882618172609"
"811","30","5","color-agents-by-vision","900","1000","0.34866378308995705","0.45111111111111113","917.2536945812808","662.5","566.962595647067"
"813","30","5","color-agents-by-vision","940","1000","0.37303664797901837","0.46914893617021275","817.8344671201814","554","542.6863963739257"
"817","30","10","color-agents-by-vision","0","0","0","1","0","0","0"
"814","30","5","color-agents-by-vision","960","1000","0.3799353003207524","0.4583333333333333","847.2659090909091","661","566.3326812895984"
"818","30","10","color-agents-by-vision","20","1000","0.4498725550255984","0.8","1429.75","1503.5","1186.6627996191673"
"819","30","10","color-agents-by-vision","40","1000","0.2927890765466135","0.775","1710.741935483871","1903","910.6731564339989"
"820","30","10","color-agents-by-vision","60","1000","0.2941073787694249","0.7833333333333333","1827.4893617021276","1992","957.408728135718"
"815","30","5","color-agents-by-vision","980","1000","0.355013320682494","0.4387755102040816","875.1511627906976","604.5","550.9859295654148"
"821","30","10","color-agents-by-vision","80","1000","0.32902372060947505","0.625","1538.64","1431.5","907.750904427969"
"816","30","5","color-agents-by-vision","1000","1000","0.39291839357119623","0.479","783.5762004175365","521","547.8268955298449"
"822","30","10","color-agents-by-vision","100","1000","0.24966548555400617","0.63","1754.8412698412699","1847","781.986783287973"
"823","30","10","color-agents-by-vision","120","1000","0.33242165862619116","0.6333333333333333","1464.2105263157894","1590.5","860.640680978064"
"824","30","10","color-agents-by-vision","140","1000","0.31540836201044486","0.6357142857142857","1428.5955056179776","1376","790.7050323359457"
"825","30","10","color-agents-by-vision","160","1000","0.3191448821603421","0.6125","1597.8367346938776","1682.5","895.5562884895314"
"826","30","10","color-agents-by-vision","180","1000","0.36482002574231065","0.5555555555555556","1353.21","1307.5","864.0320712224808"
"827","30","10","color-agents-by-vision","200","1000","0.38722456218716944","0.64","1299.9453125","1345","879.9580368358638"
"828","30","10","color-agents-by-vision","220","1000","0.3471138112286437","0.6045454545454545","1385.142857142857","1441","839.3947146682464"
"829","30","10","color-agents-by-vision","240","1000","0.33662379617388877","0.5583333333333333","1354.2537313432836","1417.5","794.7194680393261"
"830","30","10","color-agents-by-vision","260","1000","0.3637441313776441","0.6038461538461538","1275.0700636942674","1205","809.6385400735513"
"831","30","10","color-agents-by-vision","280","1000","0.39185600759072153","0.5571428571428572","1251.974358974359","1293.5","863.255832066231"
"832","30","10","color-agents-by-vision","300","1000","0.3826662525634261","0.5666666666666667","1266.8882352941177","1252","852.0236435744523"
"833","30","10","color-agents-by-vision","320","1000","0.4038788836693929","0.64375","1164.1650485436894","1168","827.9499937425511"
"834","30","10","color-agents-by-vision","340","1000","0.376213967929344","0.5882352941176471","1213.815","1220","803.3777503915085"
"835","30","10","color-agents-by-vision","360","1000","0.3904726919544602","0.5638888888888889","1177.5911330049262","1171","809.8095395931297"
"836","30","10","color-agents-by-vision","380","1000","0.37574414606414686","0.6","1168.372807017544","1123","775.9829273730608"
"837","30","10","color-agents-by-vision","400","1000","0.37610686778131075","0.5775","1188.8008658008657","1158","793.7895045693565"
"838","30","10","color-agents-by-vision","420","1000","0.38977951915170406","0.5666666666666667","1128.920168067227","1102.5","778.4457724236098"
"839","30","10","color-agents-by-vision","440","1000","0.3436207575132113","0.5613636363636364","1228.6396761133603","1191","747.5738724983447"
"840","30","10","color-agents-by-vision","460","1000","0.35798904004361765","0.5695652173913044","1110.0190839694656","1041","705.6273502981677"
"841","30","10","color-agents-by-vision","480","1000","0.38898757634429315","0.5166666666666667","1131.1774193548388","1099","777.8486114418783"
"842","30","10","color-agents-by-vision","500","1000","0.4087249342139214","0.528","1073.1931818181818","1048.5","776.6406089966516"
"843","30","10","color-agents-by-vision","520","1000","0.3506141020912569","0.5269230769230769","1155.1642335766423","1049.5","720.5835486494325"
"844","30","10","color-agents-by-vision","540","1000","0.3693477280307561","0.5259259259259259","1097.3767605633802","1003","715.3933526874064"
"845","30","10","color-agents-by-vision","560","1000","0.3310645052489698","0.48928571428571427","1195.602189781022","1062","702.7482618659592"
"846","30","10","color-agents-by-vision","580","1000","0.3397001072739247","0.47758620689655173","1141.5884476534295","1020","688.2961716194994"
"847","30","10","color-agents-by-vision","600","1000","0.3190409953913162","0.475","1180.4","1025","670.1404477557743"
"848","30","10","color-agents-by-vision","620","1000","0.31053107966318955","0.4645161290322581","1187.3784722222222","1009","659.137525758067"
"849","30","10","color-agents-by-vision","640","1000","0.3122712280049193","0.4765625","1171.0754098360655","1011","649.3405948425219"
"850","30","10","color-agents-by-vision","660","1000","0.3050211526195234","0.4636363636363636","1161.8496732026144","1004","629.9668351535149"
"851","30","10","color-agents-by-vision","680","1000","0.2938297623584567","0.43823529411764706","1217.8590604026845","1021","638.8144429543373"
"852","30","10","color-agents-by-vision","700","1000","0.2732296927179368","0.4157142857142857","1236.4536082474226","1024","604.6216261195249"
"853","30","10","color-agents-by-vision","720","1000","0.2979703626341342","0.4625","1126.996996996997","945","592.7542385680193"
"854","30","10","color-agents-by-vision","740","1000","0.31603353822413954","0.44054054054054054","1128.20245398773","1022","626.1408802842939"
"855","30","10","color-agents-by-vision","760","1000","0.31684356597513963","0.4631578947368421","1037.6505681818182","862","580.514679835015"
"856","30","10","color-agents-by-vision","780","1000","0.31319267762854874","0.4512820512820513","1115.2982954545455","1099","613.2316101053613"
"857","30","10","color-agents-by-vision","800","1000","0.32666577409817626","0.45125","1029.634349030471","787","597.1037685129966"
"858","30","10","color-agents-by-vision","820","1000","0.3406319009423849","0.424390243902439","1074.316091954023","961","642.9821848229303"
