"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3-new"
"03/07/2024 19:47:42:501 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar","starve-count","age-death-count"
"429","30","30","color-agents-by-vision","400","1000","0.4074560254953309","1","0.4888521882741536","50.5975","33","39.66065951965288","3552","3713"
"430","30","30","color-agents-by-vision","450","1000","0.40872253670809233","1","0.5248863364441254","45.53777777777778","31","35.022419093328274","4387","3970"
"431","30","30","color-agents-by-vision","500","1000","0.4029929207203477","1","0.5592721152834753","48.31","36","36.38127394949738","5317","4189"
"432","30","30","color-agents-by-vision","550","1000","0.3914219552686515","1","0.5740431066518022","46.39636363636364","35","34.389698353911044","6179","4584"
"433","30","30","color-agents-by-vision","600","1000","0.3910628190320055","1","0.5800248653128885","44.73166666666667","34","33.0749590892185","6998","5066"
"434","30","30","color-agents-by-vision","650","1000","0.3595717552491167","1","0.5851729074060122","44.403076923076924","34","30.43456173988972","7767","5505"
"435","30","30","color-agents-by-vision","700","1000","0.366232169660088","1","0.5843806104129264","39.97428571428571","31","28.143702801114333","8463","6018"
"436","30","30","color-agents-by-vision","750","1000","0.355512264530298","1","0.5845828527489427","43.105333333333334","32","29.619092250154907","9123","6482"
"437","30","30","color-agents-by-vision","800","1000","0.37223012337217265","1","0.5921021518089383","41.94625","31","29.71551995330247","10016","6899"
"438","30","30","color-agents-by-vision","850","1000","0.3427228760567126","1","0.5855077281037062","38.49176470588235","30","25.616323802884992","10569","7481"
"442","35","0","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"443","35","0","color-agents-by-vision","50","1000","0.4394336654431043","1","0.3161764705882353","76.28","67","60.490525485148396","258","557"
"439","30","30","color-agents-by-vision","900","1000","0.34472095280332715","1","0.5915100185912001","38.41555555555556","30","25.086160364810105","11454","7909"
"444","35","0","color-agents-by-vision","100","1000","0.4925614150016379","1","0.37374926427310184","61.06","39","58.37372108347483","635","1063"
"445","35","0","color-agents-by-vision","150","1000","0.4529772967085331","1","0.41429640718562877","65.28666666666666","45.5","55.29983393383404","1107","1564"
"446","35","0","color-agents-by-vision","200","1000","0.46190178726357806","1","0.426550598476605","57.63","40","50.2891448570391","1568","2107"
"440","30","30","color-agents-by-vision","950","1000","0.3635262732515392","1","0.598977919197763","36.46736842105263","29","25.3139296676183","12424","8317"
"447","35","0","color-agents-by-vision","250","1000","0.4677555878084178","1","0.4203056768558952","55.12","35","48.825580891553045","1925","2654"
"448","35","0","color-agents-by-vision","300","1000","0.4810428317370532","1","0.4486047333097845","51.85666666666667","34.5","48.24362770635918","2540","3121"
"441","30","30","color-agents-by-vision","1000","1000","0.3750121493132999","1","0.6191350286532952","34.076","27","23.90187280368471","13829","8506"
"449","35","0","color-agents-by-vision","350","1000","0.47069451679290847","1","0.5006353240152478","47.79714285714286","35","42.29025767706011","3546","3536"
"450","35","0","color-agents-by-vision","400","1000","0.4586865362918387","1","0.5439281068936975","46.5325","33","40.26745103407906","4600","3856"
"451","35","0","color-agents-by-vision","450","1000","0.44854788017581154","1","0.5627052545155994","41.40222222222222","30","35.10893634862495","5483","4260"
"452","35","0","color-agents-by-vision","500","1000","0.4702517537404959","1","0.5879130588443188","40.77","30","36.26755811387205","6654","4663"
"453","35","0","color-agents-by-vision","550","1000","0.45653145269226786","1","0.5946052217678516","38.53090909090909","28","33.72985398980953","7561","5154"
"454","35","0","color-agents-by-vision","600","1000","0.44316069194065166","1","0.5990526018099548","40.401666666666664","30","33.667633018633076","8473","5670"
"455","35","0","color-agents-by-vision","650","1000","0.42632745103593284","1","0.5960738429537181","37.60153846153846","30","30.05833564160196","9170","6213"
"456","35","0","color-agents-by-vision","700","1000","0.44179816140265943","1","0.6043506608973979","37.09571428571429","28","30.875137043775197","10196","6674"
"457","35","0","color-agents-by-vision","750","1000","0.44226226903462285","1","0.599489654407278","34.68533333333333","25","28.96210264135014","10807","7219"
"458","35","0","color-agents-by-vision","800","1000","0.4468906844809112","1","0.6143325763310623","33.82125","25","28.428674526904956","12173","7641"
"459","35","0","color-agents-by-vision","850","1000","0.4575557578712554","1","0.6258468439003878","32.07764705882353","24","27.67846844006035","13395","8007"
"463","35","5","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"464","35","5","color-agents-by-vision","50","1000","0.46400514800514786","1","0.27165354330708663","77.7","68","66.30303037369178","207","554"
"460","35","0","color-agents-by-vision","900","1000","0.43924872251931063","1","0.6406879986274342","31.166666666666668","25","25.369987436218874","14937","8376"
"465","35","5","color-agents-by-vision","100","1000","0.4646894197952218","1","0.3370716510903427","58.6","44.5","51.63293131287041","541","1063"
"466","35","5","color-agents-by-vision","150","1000","0.45871558861850115","1","0.389387436597737","52.873333333333335","36","47.55121529532804","998","1564"
"467","35","5","color-agents-by-vision","200","1000","0.4331172028890348","1","0.40098010954165464","60.92","43","50.25626389119575","1391","2077"
"461","35","0","color-agents-by-vision","950","1000","0.44809917294803536","1","0.6731023744647723","30.237894736842104","22","25.420639038690183","17292","8397"
"468","35","5","color-agents-by-vision","250","1000","0.45812711333750794","1","0.4255602396272465","51.104","35","44.53820597155501","1918","2588"
"462","35","0","color-agents-by-vision","1000","1000","0.42760182076446235","1","0.7008231620777746","30.976","24","24.23717939168801","19752","8431"
"469","35","5","color-agents-by-vision","300","1000","0.4565113440249191","1","0.42688330871491875","52.79333333333334","35.5","45.46722097106509","2312","3103"
"470","35","5","color-agents-by-vision","350","1000","0.4655778638938082","1","0.46926446156169765","46.55428571428571","31.5","41.48326097916377","3107","3513"
"471","35","5","color-agents-by-vision","400","1000","0.4691729141818593","1","0.5129804021379486","44.0175","31.5","39.008734883909106","4031","3826"
"472","35","5","color-agents-by-vision","450","1000","0.44161789740050605","1","0.5563176508412817","42.93333333333333","31.5","35.59259701311616","5191","4139"
"473","35","5","color-agents-by-vision","500","1000","0.42549686986635893","1","0.5732810896538856","45.046","32","35.74222849509513","6145","4573"
"474","35","5","color-agents-by-vision","550","1000","0.4142952217370609","1","0.5784452003650543","39.93636363636364","31","31.830057987516394","6972","5080"
"475","35","5","color-agents-by-vision","600","1000","0.4353223545900492","1","0.5882787672751459","40.431666666666665","30","33.232303167931335","7960","5570"
"476","35","5","color-agents-by-vision","650","1000","0.4168179160974219","1","0.5853393172854617","36.64153846153846","27","29.066617031788063","8608","6097"
"477","35","5","color-agents-by-vision","700","1000","0.43886847380807104","1","0.5915667887971185","35.121428571428574","27","29.552278513479106","9526","6576"
"478","35","5","color-agents-by-vision","750","1000","0.42992844820406595","1","0.5865886171322592","37.356","27.5","30.237156692715246","10121","7132"
"479","35","5","color-agents-by-vision","800","1000","0.41779869583508605","1","0.5985529605788158","35.655","27.5","27.68355014599569","11251","7545"
"480","35","5","color-agents-by-vision","850","1000","0.431594654788419","1","0.6107866712469942","31.694117647058825","24","26.422152041014503","12446","7930"
"484","35","10","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"485","35","10","color-agents-by-vision","50","1000","0.46534487734487734","1","0.24123989218328842","69.3","53","60.567469547166475","179","562"
"481","35","5","color-agents-by-vision","900","1000","0.4363585235249949","1","0.6268366562683666","30.24888888888889","23","25.278608808243142","13865","8253"
"486","35","10","color-agents-by-vision","100","1000","0.5004796406317926","1","0.30996784565916397","69.01","38.5","67.23717931939353","482","1072"
"487","35","10","color-agents-by-vision","150","1000","0.453399798364512","1","0.39569206222576786","59.513333333333335","41","51.78644022810294","992","1514"
"482","35","5","color-agents-by-vision","950","1000","0.4476171709610742","1","0.6486407238302685","31.01157894736842","23","25.984450092480664","15485","8387"
"488","35","10","color-agents-by-vision","200","1000","0.43749757815940093","1","0.40331491712707185","56.775","41","46.7521463780517","1387","2051"
"489","35","10","color-agents-by-vision","250","1000","0.44170596471576623","1","0.41200733272227313","57.136","38","47.435831778795496","1798","2565"
"483","35","5","color-agents-by-vision","1000","1000","0.4328193933823529","1","0.674607786170831","30.464","23","24.47107552882665","17415","8399"
"490","35","10","color-agents-by-vision","300","1000","0.4355764770962317","1","0.4297643347559844","52.223333333333336","35","43.25772638340766","2316","3072"
"491","35","10","color-agents-by-vision","350","1000","0.4616780250910562","1","0.4621000310655483","50.42857142857143","33","44.34495265566947","2975","3462"
"492","35","10","color-agents-by-vision","400","1000","0.45661307383118227","1","0.512987012987013","47.27","33","40.66560374961623","3950","3749"
"493","35","10","color-agents-by-vision","450","1000","0.42548449058907206","1","0.559842174484875","44.09111111111111","34","35.87876345296939","5108","4015"
"494","35","10","color-agents-by-vision","500","1000","0.42566689940883534","1","0.5677655677655677","42.966","31","34.66601085526334","5890","4483"
"495","35","10","color-agents-by-vision","550","1000","0.424483331089873","1","0.5844001695633743","40.52181818181818","31","32.23002588638726","6893","4901"
"496","35","10","color-agents-by-vision","600","1000","0.4185295244349587","1","0.5877146127432278","40.60666666666667","31","31.955498410863513","7702","5402"
"497","35","10","color-agents-by-vision","650","1000","0.4079198869186209","1","0.5809770436730123","40.10307692307693","32","30.54916202165289","8301","5986"
"498","35","10","color-agents-by-vision","700","1000","0.4013376035980114","1","0.5901723364725479","40.112857142857145","30","30.647473723231833","9212","6396"
"499","35","10","color-agents-by-vision","750","1000","0.3973370984821742","1","0.5948265726043503","37.77333333333333","29","28.807622736453933","10118","6891"
"500","35","10","color-agents-by-vision","800","1000","0.41849041135872","1","0.5912489006156553","36.40375","27","29.025615305576785","10756","7435"
"501","35","10","color-agents-by-vision","850","1000","0.41361196066531025","1","0.5976291886898958","34.89176470588235","26","27.72815287997712","11646","7840"
"505","35","15","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"506","35","15","color-agents-by-vision","50","1000","0.43628790025502967","1","0.2421340629274966","70.58","53","56.8166007646443","177","553"
"502","35","10","color-agents-by-vision","900","1000","0.419996473120137","1","0.612107729445733","34.30444444444444","26","27.07121129135366","12932","8194"
"507","35","15","color-agents-by-vision","100","1000","0.4286913996627318","1","0.32512953367875647","59.3","41","48.79259341044675","502","1041"
"508","35","15","color-agents-by-vision","150","1000","0.4574900147151565","1","0.3723448563098709","63.42666666666667","42","56.702253860328746","894","1506"
"503","35","10","color-agents-by-vision","950","1000","0.4179045265348594","1","0.6296869472939511","32.370526315789476","25","25.29854564466789","14241","8374"
"509","35","15","color-agents-by-vision","200","1000","0.45448234768359896","1","0.3944043321299639","67.13","46","57.69886389238841","1311","2012"
"510","35","15","color-agents-by-vision","250","1000","0.43963543829103324","1","0.39914974019839394","59.732","38.5","49.432565075664854","1690","2543"
"504","35","10","color-agents-by-vision","1000","1000","0.4192161556420231","1","0.6628033760045229","32.125","24","24.930160205820737","16413","8349"
"511","35","15","color-agents-by-vision","300","1000","0.44000942625526346","1","0.4247855100095329","53.04333333333334","35","45.254332805612776","2228","3016"
"512","35","15","color-agents-by-vision","350","1000","0.4412831582276859","1","0.4625585023400936","47.745714285714286","32","40.159366218194656","2965","3444"
"513","35","15","color-agents-by-vision","400","1000","0.4222623830417085","1","0.500667022411953","47.2925","36","37.63153298014968","3753","3742"
"514","35","15","color-agents-by-vision","450","1000","0.41589770653297276","1","0.5475432211101001","44.91555555555556","33","35.520588813336516","4814","3977"
"515","35","15","color-agents-by-vision","500","1000","0.425692752883101","1","0.5694841700364928","46.998","34.5","37.52159025775621","5774","4364"
"516","35","15","color-agents-by-vision","550","1000","0.3999686719505682","1","0.5790119131044149","45.79636363636364","35","34.21945655841866","6610","4805"
"517","35","15","color-agents-by-vision","600","1000","0.39313165921245213","1","0.5819360961720974","40.61833333333333","32","29.97799967748564","7358","5285"
"518","35","15","color-agents-by-vision","650","1000","0.39892935552044695","1","0.5843004397030203","40.37384615384615","32","30.824373407583337","8106","5766"
"519","35","15","color-agents-by-vision","700","1000","0.39356836603442275","1","0.5871048143775417","39.98285714285714","31","30.168193140720955","8951","6294"
"520","35","15","color-agents-by-vision","750","1000","0.39452899374644684","1","0.5876081393932009","37.525333333333336","30","28.954248212336815","9645","6768"
"521","35","15","color-agents-by-vision","800","1000","0.3911951055983909","1","0.5922061809158583","37.2875","28","28.011437745244244","10501","7230"
"522","35","15","color-agents-by-vision","850","1000","0.3906128812897068","1","0.5866271060718449","36.84","28","27.74883649764271","11072","7801"
"526","35","20","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"527","35","20","color-agents-by-vision","50","1000","0.4462992559933865","1","0.24554183813443073","72.58","55.5","64.0542149197037","179","549"
"523","35","15","color-agents-by-vision","900","1000","0.41499693810703825","1","0.6027626210490095","34.675555555555555","26","27.17473762701346","12262","8080"
"528","35","20","color-agents-by-vision","100","1000","0.4409620898375279","1","0.3086500655307995","62.78","38","54.22336519742513","471","1054"
"529","35","20","color-agents-by-vision","150","1000","0.45239766081871324","1","0.3750519750519751","64.6","42","55.19033569713466","902","1502"
"524","35","15","color-agents-by-vision","950","1000","0.40154506754319125","1","0.6154552129221733","34.55263157894737","25","25.736749246386854","13412","8379"
"530","35","20","color-agents-by-vision","200","1000","0.42793598982619746","1","0.38506633755013886","58.975","40.5","47.720547232200744","1248","1992"
"531","35","20","color-agents-by-vision","250","1000","0.42020746106483153","1","0.40329119961841164","55.22","37","44.452352542765865","1691","2501"
"532","35","20","color-agents-by-vision","300","1000","0.41945388374327836","1","0.4062930186823992","54.343333333333334","35","43.569942873064434","2066","3018"
"525","35","15","color-agents-by-vision","1000","1000","0.4068956619050752","1","0.6362708404219122","30.382","24","22.980735196903304","14960","8551"
"533","35","20","color-agents-by-vision","350","1000","0.4359538313562037","1","0.439980321416858","53.46857142857143","34","44.66703156193676","2683","3414"
"534","35","20","color-agents-by-vision","400","1000","0.4339492646333035","1","0.4983000135998912","50.655","35","42.084721508656244","3664","3688"
"535","35","20","color-agents-by-vision","450","1000","0.4152962055439596","1","0.5426836389115964","48.973333333333336","36","38.85962630794168","4647","3915"
"536","35","20","color-agents-by-vision","500","1000","0.4067795174065211","1","0.564686737184703","43.432","33","33.584180358327636","5552","4279"
"537","35","20","color-agents-by-vision","550","1000","0.38593177303866844","1","0.5787341316287026","44.85272727272727","35","32.08075735621647","6428","4678"
"538","35","20","color-agents-by-vision","600","1000","0.3931757627847015","1","0.5859626529298133","46.54","35","34.668018680026485","7280","5143"
"539","35","20","color-agents-by-vision","650","1000","0.39246858415706687","1","0.5832100591715976","44.30923076923077","33","32.730464000308295","7885","5634"
"540","35","20","color-agents-by-vision","700","1000","0.3810403705901492","1","0.5822140822140822","42.645714285714284","33","30.585515032742347","8583","6158"
"541","35","20","color-agents-by-vision","750","1000","0.3805217372658756","1","0.5818456122705556","41.45466666666667","32","29.930894119386693","9256","6651"
"542","35","20","color-agents-by-vision","800","1000","0.3839442542199795","1","0.5848891481913653","41.6175","30","30.43372238278765","10025","7114"
"543","35","20","color-agents-by-vision","850","1000","0.37926686114588354","1","0.5923614846691769","37.64823529411765","29","27.144420766396134","11012","7577"
"547","35","25","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"548","35","25","color-agents-by-vision","50","1000","0.4151497005988022","1","0.23783031988873435","66.8","48","55.52495302261197","171","547"
"549","35","25","color-agents-by-vision","100","1000","0.41996797745612924","1","0.28986486486486485","78.07","60.5","61.243553361009575","429","1050"
"544","35","20","color-agents-by-vision","900","1000","0.3746353463117469","1","0.5955763804917372","37.28888888888889","28","26.670253744651617","11821","8026"
"545","35","20","color-agents-by-vision","950","1000","0.3810678429280451","1","0.6014966373022639","35.62","27","25.740371459366585","12700","8413"
"550","35","25","color-agents-by-vision","150","1000","0.4123724616146614","1","0.37052810902896083","62.81333333333333","47.5","48.563303552183974","870","1477"
"551","35","25","color-agents-by-vision","200","1000","0.4025132105684549","1","0.38114499066583696","62.45","45.5","46.95413671630937","1225","1988"
"552","35","25","color-agents-by-vision","250","1000","0.40652397307322435","1","0.399318237156075","58.232","40","45.80132335297239","1640","2466"
"546","35","20","color-agents-by-vision","1000","1000","0.38967110841913977","1","0.6265927736079595","33.02","25","24.03445974544167","14359","8556"
"553","35","25","color-agents-by-vision","300","1000","0.40577863417868404","1","0.40837282780410744","53.626666666666665","37","42.74315398905414","2068","2995"
"554","35","25","color-agents-by-vision","350","1000","0.4089919154275029","1","0.43844884488448843","54.98","39","42.52438572265125","2657","3402"
"555","35","25","color-agents-by-vision","400","1000","0.42638281369208114","1","0.47386172006745364","49.1525","34","40.54119157456667","3372","3743"
"556","35","25","color-agents-by-vision","450","1000","0.3999415430904793","1","0.528400954653938","45.955555555555556","34","35.17468691199106","4428","3951"
"557","35","25","color-agents-by-vision","500","1000","0.41737855966582316","1","0.5586474850362281","49.794","36","38.81629778775787","5320","4202"
"558","35","25","color-agents-by-vision","550","1000","0.3940006461613297","1","0.5703559510567296","45.53272727272727","34","34.133161258026895","6153","4634"
"559","35","25","color-agents-by-vision","600","1000","0.39208533624666214","1","0.5827858627858628","45.766666666666666","35","33.83331757087939","7008","5016"
"560","35","25","color-agents-by-vision","650","1000","0.3810026310175641","1","0.5790313996806812","43.27076923076923","34","31.750237362843382","7616","5536"
"561","35","25","color-agents-by-vision","700","1000","0.3706381655801335","1","0.5748843079511989","43.325714285714284","34","30.33894688918146","8199","6062"
"562","35","25","color-agents-by-vision","750","1000","0.35335762672272814","1","0.5895684371807968","41.858666666666664","33","28.378027441623388","9235","6428"
"563","35","25","color-agents-by-vision","800","1000","0.36947992152028164","1","0.5864303978117381","41.57125","32","29.13315721818309","9862","6954"
"564","35","25","color-agents-by-vision","850","1000","0.3737207687282976","1","0.5935423645049696","40.258823529411764","31","28.746261268113038","10809","7401"
"568","35","30","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"569","35","30","color-agents-by-vision","50","1000","0.4227377456516828","1","0.22535211267605634","88.54","60","69.99131432994133","160","549"
"565","35","25","color-agents-by-vision","900","1000","0.35951342324983954","1","0.5942319555829735","38.44444444444444","29","26.30192247616899","11559","7892"
"570","35","30","color-agents-by-vision","100","1000","0.44322459222082783","1","0.2796435915010281","63.76","40.5","55.79654961998053","408","1050"
"571","35","30","color-agents-by-vision","150","1000","0.41335667696532785","1","0.35248380129589635","64.73333333333333","47.5","49.960879550490425","816","1498"
"572","35","30","color-agents-by-vision","200","1000","0.3996015341138477","1","0.3826771653543307","61.925","45.5","48.715865513853075","1215","1959"
"566","35","25","color-agents-by-vision","950","1000","0.3698640783862805","1","0.5956342469075916","36.04","28","25.568035233691184","12279","8335"
"567","35","25","color-agents-by-vision","1000","1000","0.3818826597879053","1","0.6157546872892405","34.89","27","24.805507719319365","13695","8545"
"573","35","30","color-agents-by-vision","250","1000","0.39728132147395173","1","0.38498122653316647","62.96","47","46.979342636292294","1538","2456"
"574","35","30","color-agents-by-vision","300","1000","0.39757464166336176","1","0.39664347114203846","58.836666666666666","39.5","44.60338022295245","1938","2947"
"575","35","30","color-agents-by-vision","350","1000","0.39964749255088144","1","0.43585000840760046","56.574285714285715","41","42.79435628682937","2592","3354"
"576","35","30","color-agents-by-vision","400","1000","0.4138496423758685","1","0.4637992831541219","48.235","35","38.26893064395162","3235","3739"
"577","35","30","color-agents-by-vision","450","1000","0.401042705594342","1","0.515136476426799","49.01777777777778","37","36.9996044575793","4152","3907"
"578","35","30","color-agents-by-vision","500","1000","0.37749764596998087","1","0.5474878444084279","49.702","39","35.398464636156106","5067","4187"
"579","35","30","color-agents-by-vision","550","1000","0.3837577590491397","1","0.5759727350184607","46.89272727272727","38","33.831917946896795","6084","4478"
"580","35","30","color-agents-by-vision","600","1000","0.369114615922559","1","0.5814508567044583","45.281666666666666","36","32.041172342743415","6821","4909"
"581","35","30","color-agents-by-vision","650","1000","0.36449752028387","1","0.581951257494355","45.62461538461538","35","31.412764871103303","7474","5368"
"582","35","30","color-agents-by-vision","700","1000","0.36335575629444594","1","0.5953165533197784","44.597142857142856","35","30.738743925071955","8491","5771"
"583","35","30","color-agents-by-vision","750","1000","0.3536802343701307","1","0.5869835657696588","42.781333333333336","34","28.90609395807001","8965","6307"
"584","35","30","color-agents-by-vision","800","1000","0.3575592243799725","1","0.5878776825338926","42.74","34","29.662091963051594","9670","6778"
"585","35","30","color-agents-by-vision","850","1000","0.34916582782111594","1","0.5879083484573503","42.00588235294118","33","28.204055597824574","10366","7265"
"589","40","0","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"590","40","0","color-agents-by-vision","50","1000","0.4917687253613666","1","0.26588845654993515","76.1","47","70.39487748061079","205","565"
"591","40","0","color-agents-by-vision","100","1000","0.3993357096565133","1","0.34076827757125155","61.72","49","46.89857528365189","550","1063"
"586","35","30","color-agents-by-vision","900","1000","0.34443438263619364","1","0.587889694595882","39.50888888888889","32","25.876340843505385","11107","7785"
"592","40","0","color-agents-by-vision","150","1000","0.4592500619052672","1","0.39692307692307693","62.82","44.5","55.2460111226724","1032","1567"
"593","40","0","color-agents-by-vision","200","1000","0.4394213135068154","1","0.40906483075157773","60.525","45.5","50.048211680961295","1426","2059"
"587","35","30","color-agents-by-vision","950","1000","0.36287558938598174","1","0.5926696384348688","38.78631578947368","31","26.297872641812663","11966","8223"
"588","35","30","color-agents-by-vision","1000","1000","0.35409232187541195","1","0.6054497428055053","37.965","30.5","25.173547276506003","13065","8513"
"594","40","0","color-agents-by-vision","250","1000","0.45196030645749735","1","0.432325016559947","54.82","39","47.20488113757785","1958","2570"
"595","40","0","color-agents-by-vision","300","1000","0.46766030624263794","1","0.45136048372754756","47.166666666666664","33","41.97911834247584","2538","3084"
"596","40","0","color-agents-by-vision","350","1000","0.4723491172728695","1","0.4860540223135643","46.84","31","42.388672325838186","3311","3500"
"597","40","0","color-agents-by-vision","400","1000","0.47043682082385607","1","0.5338776504996344","49.4625","36","43.40193444460552","4381","3824"
"598","40","0","color-agents-by-vision","450","1000","0.4420641520145604","1","0.5694879832810867","44.36222222222222","36","36.968232849834635","5450","4119"
"599","40","0","color-agents-by-vision","500","1000","0.45143532016977295","1","0.5748668013962888","43.352","34","36.61033637456667","6258","4627"
"600","40","0","color-agents-by-vision","550","1000","0.4167083049197262","1","0.5883937316356513","41.93272727272727","36","32.03994862147616","7209","5042"
"601","40","0","color-agents-by-vision","600","1000","0.44016851137918184","1","0.5882309509746013","40.205","32","33.25165302730701","7967","5576"
"602","40","0","color-agents-by-vision","650","1000","0.4171521970946253","1","0.6041955274094597","40.61846153846154","33","31.296617086850652","9159","5999"
"603","40","0","color-agents-by-vision","700","1000","0.43129955376103857","1","0.587860223791961","36.99857142857143","29","29.82061289791329","9404","6592"
"604","40","0","color-agents-by-vision","750","1000","0.42996253022236497","1","0.6006111362607515","37.316","28","30.321730719157046","10614","7057"
"605","40","0","color-agents-by-vision","800","1000","0.42885414821637324","1","0.607747175508929","35.28625","28","28.63073452842323","11673","7533"
"606","40","0","color-agents-by-vision","850","1000","0.41647511922157654","1","0.6255130285387038","36.656470588235294","30","28.09205147719909","13107","7846"
"610","40","5","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"611","40","5","color-agents-by-vision","50","1000","0.4337753424657535","1","0.2857142857142857","73","52","63.681926439940874","224","559"
"607","40","0","color-agents-by-vision","900","1000","0.4311364499357407","1","0.6357524487978629","33.81333333333333","26","26.93597732225032","14279","8180"
"612","40","5","color-agents-by-vision","100","1000","0.46636880856760377","1","0.33249370277078083","59.76","47.5","52.83232863971594","528","1059"
"613","40","5","color-agents-by-vision","150","1000","0.43864663635764617","1","0.37209302325581395","67.45333333333333","46.5","54.56067205527294","912","1538"
"614","40","5","color-agents-by-vision","200","1000","0.432286432160804","1","0.3877005347593583","54.725","41.5","45.17591939814104","1305","2060"
"608","40","0","color-agents-by-vision","950","1000","0.4258606229998229","1","0.6586053351852609","32.805263157894736","27","25.746821418480412","16122","8356"
"615","40","5","color-agents-by-vision","250","1000","0.46104640336386854","1","0.42084942084942084","53.272","33","46.94855357442787","1853","2549"
"609","40","0","color-agents-by-vision","1000","1000","0.42483283909231545","1","0.6878106247468984","31.024","25","24.218545826741156","18683","8479"
"616","40","5","color-agents-by-vision","300","1000","0.4534746582544693","1","0.4368157357580256","52.833333333333336","36","45.65222859263063","2354","3034"
"617","40","5","color-agents-by-vision","350","1000","0.44774303022075906","1","0.4715112736136502","48.10857142857143","34","41.15391037225439","3095","3468"
"618","40","5","color-agents-by-vision","400","1000","0.43788121259432766","1","0.5119524486367748","48.0375","35","39.0644489488742","3962","3776"
"619","40","5","color-agents-by-vision","450","1000","0.44506159707800863","1","0.5478537012702585","43.873333333333335","33.5","37.23362048514853","5003","4128"
"620","40","5","color-agents-by-vision","500","1000","0.42570983463881595","1","0.5659108378170637","45.96","35","36.31335456053155","5890","4517"
"621","40","5","color-agents-by-vision","550","1000","0.43285028639637924","1","0.5739629756599246","39.88","30","32.91480640797263","6697","4970"
"622","40","5","color-agents-by-vision","600","1000","0.4231135808533572","1","0.592004882514495","40.715","33","32.531999528498154","7760","5347"
"623","40","5","color-agents-by-vision","650","1000","0.4303213792000363","1","0.5802521304317205","41.433846153846154","32","33.106441200690135","8239","5959"
"624","40","5","color-agents-by-vision","700","1000","0.42295145569819875","1","0.5918860485819661","38.82","30","31.389457238873582","9308","6417"
"625","40","5","color-agents-by-vision","750","1000","0.41368394168351574","1","0.5906056129985229","37.588","30","28.92062919539286","9996","6928"
"626","40","5","color-agents-by-vision","800","1000","0.43241092743386006","1","0.5954852529246993","38.22375","28","31.004641518361442","10842","7364"
"627","40","5","color-agents-by-vision","850","1000","0.4027896274484112","1","0.604310695404636","35.91058823529412","30","26.783721404617978","11888","7783"
"631","40","10","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"632","40","10","color-agents-by-vision","50","1000","0.45165714285714287","1","0.2373806275579809","84","60.5","73.03144416437823","174","558"
"628","40","5","color-agents-by-vision","900","1000","0.41809327212075137","1","0.6167929590059773","33.64111111111111","26","26.273251345239984","13105","8141"
"633","40","10","color-agents-by-vision","100","1000","0.46284822651849594","1","0.31776913099870296","65.69","48.5","59.77291961408543","490","1051"
"634","40","10","color-agents-by-vision","150","1000","0.4510433913217357","1","0.3854251012145749","55.56666666666667","39.5","49.25054650555865","952","1517"
"629","40","5","color-agents-by-vision","950","1000","0.42230706281942443","1","0.641537995761429","32.834736842105265","26","25.73171655290248","14833","8287"
"635","40","10","color-agents-by-vision","200","1000","0.43741190159574467","1","0.3873659117997616","60.16","43.5","48.88859656782816","1300","2055"
"636","40","10","color-agents-by-vision","250","1000","0.42301000667111416","1","0.408953135929121","53.964","39","42.63455788564506","1754","2534"
"637","40","10","color-agents-by-vision","300","1000","0.4280273341639298","1","0.4369259606373008","58.86","39","47.12972632722295","2331","3003"
"630","40","5","color-agents-by-vision","1000","1000","0.42285998474640857","1","0.6695741812703195","31.468","25","24.348096554059577","16888","8333"
"638","40","10","color-agents-by-vision","350","1000","0.4323622881355934","1","0.4639962593516209","53.94285714285714","39","42.97553302525459","2977","3438"
"639","40","10","color-agents-by-vision","400","1000","0.45502883830134744","1","0.4924949290060852","48.98","32.5","41.834554196405996","3642","3752"
"640","40","10","color-agents-by-vision","450","1000","0.4333580549318454","1","0.5334857142857143","43.54666666666667","32","35.68326140876347","4668","4081"
"641","40","10","color-agents-by-vision","500","1000","0.41559869867229404","1","0.5648184688239937","45.492","34","36.19228784421894","5725","4410"
"642","40","10","color-agents-by-vision","550","1000","0.40325135118722255","1","0.5812571028936095","43.54909090909091","35","33.50154754181721","6649","4789"
"643","40","10","color-agents-by-vision","600","1000","0.420614374865505","1","0.5835312747426762","43.888333333333335","33.5","34.14790373416722","7370","5259"
