"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/29/2024 00:25:42:701 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","gini-index","survival-ratio"
"36","6","600","436","0.4125550382092182","0.7383333333333333"
"30","6","500","1636","0.39396334671655175","0.68"
"35","6","600","460","0.423840799074774","0.7133333333333334"
"31","6","600","1500","0.4069253343253183","0.5833333333333334"
"34","6","600","864","0.4071627039627038","0.6416666666666667"
"37","6","700","376","0.4012043523694358","0.6385714285714286"
"30","6","500","1640","0.40218913898926645","0.68"
"36","6","600","440","0.41572896814933397","0.7383333333333333"
"31","6","600","1504","0.4119332722403412","0.5816666666666667"
"32","6","600","408","0.43397360633829724","0.72"
"35","6","600","464","0.427018642240474","0.7133333333333334"
"34","6","600","868","0.4014917541474915","0.6416666666666667"
"33","6","600","1152","0.41546896697174845","0.6016666666666667"
"37","6","700","380","0.3933710762861222","0.6371428571428571"
"30","6","500","1644","0.4220925822558324","0.68"
"36","6","600","444","0.41290248274174174","0.73"
"31","6","600","1508","0.4034450780518502","0.5816666666666667"
"34","6","600","872","0.3960997686415577","0.6416666666666667"
"33","6","600","1156","0.4151989139693684","0.6016666666666667"
"35","6","600","468","0.4298532751142687","0.7133333333333334"
"30","6","500","1648","0.4162672542913481","0.68"
"37","6","700","384","0.39353228522057204","0.6371428571428571"
"31","6","600","1512","0.4015562309740513","0.5816666666666667"
"36","6","600","448","0.4098535993649635","0.7283333333333334"
"33","6","600","1160","0.41372078230759163","0.6016666666666667"
"30","6","500","1652","0.42198249096717916","0.68"
"34","6","600","876","0.40384752373009203","0.6416666666666667"
"35","6","600","472","0.44301139570474546","0.71"
"37","6","700","388","0.38950405393959175","0.6342857142857142"
"31","6","600","1516","0.4028355693535866","0.58"
"33","6","600","1164","0.41873653853055554","0.6016666666666667"
"30","6","500","1656","0.41995167823200513","0.68"
"36","6","600","452","0.4165337380106015","0.7283333333333334"
"34","6","600","880","0.4140780184081943","0.6416666666666667"
"32","6","600","412","0.4374382866885","0.7183333333333334"
"37","6","700","392","0.3976563771003866","0.6342857142857142"
"31","6","600","1520","0.40449324620613586","0.5783333333333334"
"35","6","600","476","0.4547443353966218","0.7083333333333334"
"33","6","600","1168","0.42336334098859035","0.6016666666666667"
"30","6","500","1660","0.422605298928525","0.678"
"36","6","600","456","0.40952762995036845","0.7283333333333334"
"34","6","600","884","0.415776376442257","0.6416666666666667"
"31","6","600","1524","0.3995623894203053","0.5783333333333334"
"37","6","700","396","0.4045312537965681","0.6328571428571429"
"30","6","500","1664","0.42013262685996816","0.678"
"33","6","600","1172","0.4166903333681505","0.6016666666666667"
"35","6","600","480","0.46186696225451496","0.7083333333333334"
"36","6","600","460","0.41058584191565317","0.7266666666666667"
"34","6","600","888","0.4227590345385451","0.6383333333333333"
"31","6","600","1528","0.3971761852576402","0.5783333333333334"
"30","6","500","1668","0.4201706861221822","0.678"
"37","6","700","400","0.40722833270103526","0.6328571428571429"
"33","6","600","1176","0.41004303020078475","0.6016666666666667"
"35","6","600","484","0.45544441022482274","0.7083333333333334"
"34","6","600","892","0.41404991299701716","0.6383333333333333"
"36","6","600","464","0.4170283278158178","0.725"
"31","6","600","1532","0.3958928378610165","0.5783333333333334"
"30","6","500","1672","0.40960396155564643","0.678"
"37","6","700","404","0.413985460025753","0.6328571428571429"
"33","6","600","1180","0.4037080891038665","0.6"
"35","6","600","488","0.4549113852310246","0.7066666666666667"
"32","6","600","416","0.4363826836933679","0.7166666666666667"
"34","6","600","896","0.41212475955378675","0.6383333333333333"
"30","6","500","1676","0.41452591585143617","0.678"
"36","6","600","468","0.42637020468744663","0.725"
"31","6","600","1536","0.39449394865108145","0.5783333333333334"
"33","6","600","1184","0.40445550592609436","0.6"
"35","6","600","492","0.4583616304709039","0.705"
"37","6","700","408","0.4209461143967014","0.6328571428571429"
"34","6","600","900","0.40525058433755934","0.6383333333333333"
"30","6","500","1680","0.4147931363356008","0.678"
"31","6","600","1540","0.41544668587896266","0.5783333333333334"
"36","6","600","472","0.4319024819721851","0.725"
"33","6","600","1188","0.4067268988513181","0.6"
"34","6","600","904","0.4081092072006218","0.6366666666666667"
"35","6","600","496","0.4531421335079257","0.7033333333333334"
"37","6","700","412","0.4258919816022515","0.6314285714285715"
"31","6","600","1544","0.4080183539539032","0.5783333333333334"
"36","6","600","476","0.43098683670100835","0.7233333333333334"
"33","6","600","1192","0.4069638946885981","0.6"
"32","6","600","420","0.43765640859995386","0.715"
"34","6","600","908","0.4066832898456378","0.6366666666666667"
"31","6","600","1548","0.4051784806270885","0.5783333333333334"
"35","6","600","500","0.44206823254073147","0.7016666666666667"
"37","6","700","416","0.43393552773090743","0.63"
"36","6","600","480","0.43866667564687906","0.7216666666666667"
"33","6","600","1196","0.40277489576728664","0.6"
"34","6","600","912","0.3989276814802107","0.635"
"31","6","600","1552","0.40556795900107334","0.5783333333333334"
"35","6","600","504","0.43539289267786824","0.7016666666666667"
"37","6","700","420","0.43684511153520705","0.63"
"36","6","600","484","0.44380954933222083","0.7216666666666667"
"33","6","600","1200","0.4000762071697141","0.5983333333333334"
"31","6","600","1556","0.4115660703351767","0.5766666666666667"
"34","6","600","916","0.3969129947007236","0.635"
"35","6","600","508","0.4315194131045076","0.7"
"33","6","600","1204","0.4114755471069061","0.5983333333333334"
"37","6","700","424","0.43556560352348417","0.63"
"36","6","600","488","0.4446226070724857","0.7216666666666667"
"30","6","500","1684","0.41342137196354783","0.678"
"34","6","600","920","0.39904253223170977","0.635"
"32","6","600","424","0.42561058499130117","0.715"
"33","6","600","1208","0.41826111541117594","0.5983333333333334"
"37","6","700","428","0.4389940954756737","0.63"
"35","6","600","512","0.4297251439037152","0.7"
"30","6","500","1688","0.4052092868044477","0.678"
"36","6","600","492","0.44177734360817195","0.7216666666666667"
"34","6","600","924","0.3998574426892422","0.635"
"33","6","600","1212","0.42275385796862314","0.5966666666666667"
"35","6","600","516","0.4270963912389032","0.6983333333333334"
"37","6","700","432","0.4343588246081856","0.6271428571428571"
"30","6","500","1692","0.3931670712823891","0.678"
"34","6","600","928","0.410216714001608","0.635"
"36","6","600","496","0.4421205538226816","0.72"
"33","6","600","1216","0.420926703533381","0.5966666666666667"
"30","6","500","1696","0.3944349297287647","0.678"
"35","6","600","520","0.4260109974544184","0.6983333333333334"
"34","6","600","932","0.4098888948168701","0.6333333333333333"
"37","6","700","436","0.4282265867980621","0.6242857142857143"
"36","6","600","500","0.4411039240150603","0.7166666666666667"
"33","6","600","1220","0.41114091272439757","0.5933333333333334"
"30","6","500","1700","0.39035007929644605","0.676"
"31","6","600","1560","0.4098649831602708","0.5766666666666667"
"32","6","600","428","0.42242835655222133","0.7116666666666667"
"35","6","600","524","0.4164217458806565","0.6966666666666667"
"34","6","600","936","0.40745481487523527","0.6333333333333333"
"37","6","700","440","0.4190511852270585","0.6214285714285714"
"33","6","600","1224","0.41484778854426035","0.5933333333333334"
"36","6","600","504","0.4293014187932276","0.715"
"31","6","600","1564","0.40316675639014554","0.575"
"30","6","500","1704","0.39630445868515307","0.676"
"34","6","600","940","0.3960050808036147","0.6333333333333333"
"35","6","600","528","0.4120108277947605","0.695"
"33","6","600","1228","0.41222687507773986","0.5933333333333334"
"31","6","600","1568","0.39271869379421603","0.5733333333333334"
"37","6","700","444","0.4150578914987199","0.6185714285714285"
"36","6","600","508","0.42861332548081915","0.71"
"30","6","500","1708","0.39301730296690984","0.676"
"34","6","600","944","0.40543837724779314","0.6333333333333333"
"33","6","600","1232","0.41717498061514624","0.5933333333333334"
"31","6","600","1572","0.39189119539437256","0.5733333333333334"
"35","6","600","532","0.40270534896950433","0.6916666666666667"
"37","6","700","448","0.4131941398682155","0.6185714285714285"
"30","6","500","1712","0.39969560431459317","0.676"
"36","6","600","512","0.42855707945790256","0.71"
"34","6","600","948","0.4020810326362126","0.6316666666666667"
"31","6","600","1576","0.38694361254380216","0.5733333333333334"
"33","6","600","1236","0.4205753884520329","0.5933333333333334"
"32","6","600","432","0.41400638509129895","0.7116666666666667"
"30","6","500","1716","0.41804073243792395","0.676"
"35","6","600","536","0.4009517520413399","0.6883333333333334"
"37","6","700","452","0.4152819112558188","0.6185714285714285"
"34","6","600","952","0.4031703990052164","0.6316666666666667"
"36","6","600","516","0.42529861809789427","0.7066666666666667"
"31","6","600","1580","0.39574192401196284","0.5733333333333334"
"33","6","600","1240","0.40480866177312586","0.5916666666666667"
"30","6","500","1720","0.4183584906478863","0.676"
"35","6","600","540","0.4049907660254975","0.6883333333333334"
"34","6","600","956","0.4096305479216011","0.63"
"37","6","700","456","0.41240174211441916","0.6185714285714285"
"33","6","600","1244","0.4102482128899338","0.5916666666666667"
"36","6","600","520","0.4199171530215189","0.705"
"31","6","600","1584","0.39695996952986284","0.5733333333333334"
"30","6","500","1724","0.42085039159116366","0.676"
"35","6","600","544","0.41690619386272326","0.6866666666666666"
"37","6","700","460","0.4135788622087674","0.6185714285714285"
"31","6","600","1588","0.403334840875009","0.5733333333333334"
"36","6","600","524","0.4193365266687356","0.705"
"34","6","600","960","0.41132894225830324","0.63"
"33","6","600","1248","0.4172626053101025","0.5916666666666667"
"30","6","500","1728","0.4241136876032653","0.676"
"32","6","600","436","0.41456476583504226","0.71"
"31","6","600","1592","0.41322825299750576","0.5733333333333334"
"35","6","600","548","0.4161924525665607","0.685"
"37","6","700","464","0.41498451517662693","0.6185714285714285"
"33","6","600","1252","0.4104265053128691","0.5866666666666667"
"36","6","600","528","0.4113285173981678","0.705"
"30","6","500","1732","0.4205466844585341","0.676"
"34","6","600","964","0.4079343006459572","0.63"
"31","6","600","1596","0.4146921228720435","0.5733333333333334"
"35","6","600","552","0.42096684943910684","0.6833333333333333"
"33","6","600","1256","0.42180289803956195","0.5866666666666667"
"37","6","700","468","0.41094033051658047","0.6185714285714285"
"30","6","500","1736","0.4223420104981148","0.676"
"34","6","600","968","0.4088420120999748","0.63"
"36","6","600","532","0.40989280585334603","0.705"
"31","6","600","1600","0.41798421933025076","0.5733333333333334"
"35","6","600","556","0.4172717908381756","0.6783333333333333"
"30","6","500","1740","0.4255110208665853","0.676"
"33","6","600","1260","0.4127337444456245","0.585"
"34","6","600","972","0.41240117178885166","0.63"
"37","6","700","472","0.4186869854264855","0.6185714285714285"
"36","6","600","536","0.40651572419471493","0.705"
"31","6","600","1604","0.4186449609782056","0.5716666666666667"
"30","6","500","1744","0.4239549862018653","0.676"
"32","6","600","440","0.4117117584026116","0.7083333333333334"
"35","6","600","560","0.419490849116833","0.6783333333333333"
"33","6","600","1264","0.4172648476619382","0.585"
"34","6","600","976","0.414527036186857","0.6283333333333333"
"37","6","700","476","0.4310539720695967","0.6171428571428571"
"36","6","600","540","0.4069464269347746","0.7016666666666667"
"31","6","600","1608","0.41641321785415536","0.5716666666666667"
"30","6","500","1748","0.41884400462636195","0.676"
"34","6","600","980","0.41324514076051794","0.625"
"33","6","600","1268","0.42203465362998377","0.585"
"35","6","600","564","0.4251603285554342","0.6766666666666666"
"31","6","600","1612","0.40269999159659414","0.5716666666666667"
"36","6","600","544","0.41509483378159684","0.7016666666666667"
"37","6","700","480","0.43780285606833125","0.6171428571428571"
"30","6","500","1752","0.41392418475961706","0.676"
"34","6","600","984","0.4131614838516146","0.625"
"33","6","600","1272","0.42152745114544604","0.5816666666666667"
"31","6","600","1616","0.4073011605986183","0.5716666666666667"
"36","6","600","548","0.4170775853634671","0.7"
"30","6","500","1756","0.4112868495891344","0.676"
"35","6","600","568","0.43071201994508473","0.675"
"37","6","700","484","0.4443743583858244","0.6157142857142858"
"32","6","600","444","0.40974018617077057","0.7083333333333334"
"33","6","600","1276","0.41332796784738474","0.5816666666666667"
"31","6","600","1620","0.4111765584767545","0.5716666666666667"
"34","6","600","988","0.4190496854948976","0.6233333333333333"
"30","6","500","1760","0.41182314478916526","0.676"
"36","6","600","552","0.42751193083530337","0.6983333333333334"
"37","6","700","488","0.44631987010780155","0.6128571428571429"
"35","6","600","572","0.4300272387653928","0.675"
"33","6","600","1280","0.4125865043537979","0.5816666666666667"
"31","6","600","1624","0.4094772674465845","0.5716666666666667"
"30","6","500","1764","0.4021473163856813","0.676"
"34","6","600","992","0.42689513846504146","0.6233333333333333"
"36","6","600","556","0.4286643902910529","0.6983333333333334"
"37","6","700","492","0.44697193632172627","0.6128571428571429"
"33","6","600","1284","0.42168111006631004","0.5816666666666667"
"35","6","600","576","0.4325463007214444","0.675"
"31","6","600","1628","0.41926593215811736","0.5716666666666667"
"30","6","500","1768","0.39029825173239296","0.676"
"34","6","600","996","0.4262921296690584","0.6233333333333333"
"36","6","600","560","0.42915066263301366","0.6983333333333334"
"33","6","600","1288","0.4201992032248889","0.5816666666666667"
"31","6","600","1632","0.4022051986041766","0.5716666666666667"
"37","6","700","496","0.43605189924087856","0.6114285714285714"
"30","6","500","1772","0.3925265581928126","0.674"
"35","6","600","580","0.4221522174573815","0.675"
"34","6","600","1000","0.42661204660167007","0.6233333333333333"
"36","6","600","564","0.4296704450173118","0.6966666666666667"
"33","6","600","1292","0.4137504277664012","0.5816666666666667"
"30","6","500","1776","0.39363402661856495","0.674"
"31","6","600","1636","0.4060794713196223","0.5716666666666667"
"32","6","600","448","0.4149361202654509","0.7083333333333334"
"37","6","700","500","0.43290901748932953","0.61"
"35","6","600","584","0.42027342420043845","0.675"
"34","6","600","1004","0.4241224042391756","0.6216666666666667"
"36","6","600","568","0.4349476555238167","0.6966666666666667"
"30","6","500","1780","0.40438282351503124","0.674"
"31","6","600","1640","0.398719608012812","0.57"
"33","6","600","1296","0.42073195258729046","0.58"
"37","6","700","504","0.42649163625243347","0.6085714285714285"
"35","6","600","588","0.40965652462424085","0.675"
"34","6","600","1008","0.42437126383720836","0.62"
"36","6","600","572","0.437767584023569","0.6966666666666667"
"30","6","500","1784","0.40503747239357385","0.674"
"31","6","600","1644","0.4038730172708089","0.57"
"33","6","600","1300","0.4211427012831593","0.58"
"34","6","600","1012","0.42017255329223513","0.62"
"37","6","700","508","0.4273294627449846","0.6085714285714285"
"35","6","600","592","0.40264493567636483","0.675"
"30","6","500","1788","0.4161187552679513","0.674"
"31","6","600","1648","0.40366215754967766","0.57"
"36","6","600","576","0.43902141425074653","0.6966666666666667"
"33","6","600","1304","0.41128672666409205","0.5783333333333334"
"32","6","600","452","0.4119482296824695","0.7083333333333334"
"37","6","700","512","0.4224472474088307","0.6085714285714285"
"34","6","600","1016","0.4212627985943125","0.62"
"35","6","600","596","0.40575838804606285","0.675"
"31","6","600","1652","0.4015955036887125","0.57"
"30","6","500","1792","0.41394599509218616","0.674"
"36","6","600","580","0.44756381264507233","0.6966666666666667"
"33","6","600","1308","0.40245949799793374","0.5783333333333334"
"37","6","700","516","0.4118912182124175","0.6057142857142858"
"35","6","600","600","0.39882130846346764","0.675"
"34","6","600","1020","0.4168567529062597","0.62"
"30","6","500","1796","0.41095352029644017","0.674"
"31","6","600","1656","0.4093976031086482","0.57"
"36","6","600","584","0.44997744905443277","0.6966666666666667"
"33","6","600","1312","0.4014565041214633","0.5766666666666667"
"35","6","600","604","0.4027226536286069","0.675"
"37","6","700","520","0.39680392676898685","0.6028571428571429"
"31","6","600","1660","0.40583493685496425","0.57"
"34","6","600","1024","0.414585386936471","0.62"
"30","6","500","1800","0.4100132894571797","0.674"
"32","6","600","456","0.41596322530251795","0.7083333333333334"
"33","6","600","1316","0.40315251041943345","0.5766666666666667"
"36","6","600","588","0.4433030849439509","0.6966666666666667"
"35","6","600","608","0.3988565664447672","0.675"
"37","6","700","524","0.3881239329239079","0.6014285714285714"
"31","6","600","1664","0.4063232328294681","0.57"
"30","6","500","1804","0.41329057213736503","0.674"
"34","6","600","1028","0.4160921629410696","0.62"
"33","6","600","1320","0.3997759982520545","0.5766666666666667"
"35","6","600","612","0.39165217834354454","0.67"
"36","6","600","592","0.436825426881913","0.6966666666666667"
"37","6","700","528","0.3828918797289185","0.6014285714285714"
"34","6","600","1032","0.40932817934956145","0.62"
"30","6","500","1808","0.41171355441328267","0.672"
"33","6","600","1324","0.40385454727239284","0.5766666666666667"
"35","6","600","616","0.40774013559367334","0.67"
"36","6","600","596","0.4338484962997077","0.6966666666666667"
"30","6","500","1812","0.4130856957167619","0.672"
"34","6","600","1036","0.40278749318613805","0.6183333333333333"
"33","6","600","1328","0.4129959778788242","0.5766666666666667"
"32","6","600","460","0.410349801858167","0.7083333333333334"
"37","6","700","532","0.3843137067702653","0.6014285714285714"
"35","6","600","620","0.40149856868278516","0.6683333333333333"
"36","6","600","600","0.43211501736578045","0.6966666666666667"
"30","6","500","1816","0.4202737063033305","0.672"
"34","6","600","1040","0.4084537260099437","0.6166666666666667"
"33","6","600","1332","0.41140406253850376","0.5766666666666667"
"37","6","700","536","0.3746236227402415","0.6"
"30","6","500","1820","0.4108701590344107","0.672"
"36","6","600","604","0.4304069608816615","0.6966666666666667"
"34","6","600","1044","0.4119024856251137","0.6166666666666667"
"35","6","600","624","0.4015761666417796","0.6683333333333333"
"33","6","600","1336","0.4150767366740705","0.5766666666666667"
"37","6","700","540","0.3844102360381621","0.5985714285714285"
"30","6","500","1824","0.40786762704308477","0.672"
"31","6","600","1668","0.4084317304230143","0.57"
"36","6","600","608","0.4318450418756311","0.695"
"34","6","600","1048","0.41240639379482785","0.615"
"35","6","600","628","0.4057060268203489","0.6683333333333333"
"33","6","600","1340","0.4135949477462247","0.5766666666666667"
"37","6","700","544","0.3823281375392936","0.5957142857142858"
"31","6","600","1672","0.4082732164958322","0.57"
"34","6","600","1052","0.4132822593943712","0.615"
"35","6","600","632","0.3991379944318617","0.6683333333333333"
"36","6","600","612","0.4336011370760499","0.695"
"33","6","600","1344","0.41310824514771105","0.5766666666666667"
"32","6","600","464","0.419207289243897","0.7083333333333334"
"37","6","700","548","0.3856006851393153","0.5957142857142858"
"31","6","600","1676","0.4109382978503674","0.5683333333333334"
"36","6","600","616","0.42368133098654626","0.695"
"34","6","600","1056","0.40917559980645446","0.615"
"33","6","600","1348","0.4126062624950152","0.575"
"35","6","600","636","0.4071680515237523","0.6683333333333333"
"31","6","600","1680","0.41639591623629846","0.5666666666666667"
"37","6","700","552","0.3934022811001931","0.5957142857142858"
"33","6","600","1352","0.4132458734153282","0.575"
"36","6","600","620","0.4230363244365251","0.6933333333333334"
"34","6","600","1060","0.4096233071263947","0.615"
"37","6","700","556","0.4071160916289595","0.5942857142857143"
"35","6","600","640","0.41333275574351663","0.6683333333333333"
"33","6","600","1356","0.4016471149508638","0.575"
"30","6","500","1828","0.4058158008114031","0.672"
"36","6","600","624","0.4186567631463202","0.6933333333333334"
"34","6","600","1064","0.4046903243309821","0.6133333333333333"
"37","6","700","560","0.40165239966024674","0.5914285714285714"
"32","6","600","468","0.4200729947318445","0.7066666666666667"
"30","6","500","1832","0.3958334945352555","0.672"
"33","6","600","1360","0.3985126133597293","0.575"
"35","6","600","644","0.4258143040589578","0.6666666666666666"
"36","6","600","628","0.4171635557453649","0.6933333333333334"
"34","6","600","1068","0.40698414913210923","0.6133333333333333"
"37","6","700","564","0.4108024076655823","0.5914285714285714"
"33","6","600","1364","0.397502918631829","0.575"
"35","6","600","648","0.4170663311328042","0.665"
"36","6","600","632","0.42395800698315494","0.6933333333333334"
"34","6","600","1072","0.4057868830885209","0.6116666666666667"
"37","6","700","568","0.4141916423254435","0.5914285714285714"
"33","6","600","1368","0.39466319702513275","0.5733333333333334"
"31","6","600","1684","0.42017434983979907","0.5666666666666667"
"35","6","600","652","0.4090515164023884","0.665"
"36","6","600","636","0.4304075636870352","0.6933333333333334"
"34","6","600","1076","0.4099431861029936","0.6116666666666667"
"37","6","700","572","0.4157504895477632","0.5914285714285714"
"33","6","600","1372","0.3973999505383371","0.5733333333333334"
"34","6","600","1080","0.4207896396097432","0.61"
"36","6","600","640","0.44000876432743125","0.6933333333333334"
"32","6","600","472","0.42880303971774025","0.705"
"35","6","600","656","0.4104237852192382","0.6633333333333333"
"31","6","600","1688","0.41300308770076327","0.5666666666666667"
"33","6","600","1376","0.40554009100363736","0.5733333333333334"
"37","6","700","576","0.41440130222764743","0.5914285714285714"
"34","6","600","1084","0.4240776507790227","0.6083333333333333"
"36","6","600","644","0.44925108690282173","0.6933333333333334"
"35","6","600","660","0.40534202017313903","0.6633333333333333"
"31","6","600","1692","0.4054748122653317","0.5666666666666667"
"33","6","600","1380","0.4123812266360643","0.5733333333333334"
"37","6","700","580","0.4110561095377494","0.5914285714285714"
"30","6","500","1836","0.38606912090986334","0.672"
"34","6","600","1088","0.42893587098997504","0.6083333333333333"
"36","6","600","648","0.4411559758293038","0.69"
"31","6","600","1696","0.40495388867385573","0.5666666666666667"
"33","6","600","1384","0.42698039716948916","0.5733333333333334"
"35","6","600","664","0.40645377275790695","0.6616666666666666"
"30","6","500","1840","0.38049223539829297","0.672"
"37","6","700","584","0.41698771239469384","0.59"
"36","6","600","652","0.4407075323860751","0.685"
"34","6","600","1092","0.4285667950462056","0.6066666666666667"
"31","6","600","1700","0.4017686476898305","0.5666666666666667"
"33","6","600","1388","0.4267744463846339","0.5733333333333334"
"32","6","600","476","0.4288566106406854","0.7033333333333334"
"35","6","600","668","0.3969404731393873","0.6616666666666666"
"30","6","500","1844","0.38871801854228216","0.672"
"37","6","700","588","0.41511051539272364","0.5885714285714285"
"31","6","600","1704","0.40925076061350907","0.5666666666666667"
"34","6","600","1096","0.42896166373252936","0.6066666666666667"
"33","6","600","1392","0.41606238915611704","0.5733333333333334"
"36","6","600","656","0.4371752024848606","0.6833333333333333"
"35","6","600","672","0.39960106275043505","0.6616666666666666"
"30","6","500","1848","0.3824156771703613","0.672"
"37","6","700","592","0.417296773297622","0.5871428571428572"
"31","6","600","1708","0.407780925305187","0.565"
"34","6","600","1100","0.41647239131827113","0.605"
"33","6","600","1396","0.4102642595800566","0.5733333333333334"
"36","6","600","660","0.4288747728052334","0.6816666666666666"
"35","6","600","676","0.39910754006901605","0.66"
"30","6","500","1852","0.3834930012315168","0.672"
"31","6","600","1712","0.4094918946256539","0.565"
"34","6","600","1104","0.41578820771670955","0.605"
"33","6","600","1400","0.4139750155338966","0.5733333333333334"
"37","6","700","596","0.4186502933019256","0.5857142857142857"
"30","6","500","1856","0.3912471629824816","0.672"
"36","6","600","664","0.43222963874889375","0.68"
"35","6","600","680","0.4004753036269661","0.6583333333333333"
"32","6","600","480","0.4494306439958934","0.7033333333333334"
"31","6","600","1716","0.4067999988448313","0.565"
"34","6","600","1108","0.4209461954780539","0.605"
"33","6","600","1404","0.40823985440179505","0.5733333333333334"
"30","6","500","1860","0.38941278930038453","0.672"
"37","6","700","600","0.4132055531473817","0.5842857142857143"
"31","6","600","1720","0.4080812614838968","0.565"
"36","6","600","668","0.4267584685848999","0.68"
"35","6","600","684","0.3937557629757594","0.6583333333333333"
"34","6","600","1112","0.4230049335515457","0.605"
"33","6","600","1408","0.40265156362979604","0.5733333333333334"
"30","6","500","1864","0.39163785066125145","0.672"
"31","6","600","1724","0.4034914523147325","0.565"
"37","6","700","604","0.41499214913594296","0.5842857142857143"
"36","6","600","672","0.42003895117364637","0.6766666666666666"
"33","6","600","1412","0.4109584244872286","0.5716666666666667"
"34","6","600","1116","0.4281429846110796","0.605"
"35","6","600","688","0.3955630672179917","0.6583333333333333"
"30","6","500","1868","0.3974242089455349","0.672"
"31","6","600","1728","0.3989549837904376","0.565"
"37","6","700","608","0.41378195665285944","0.5828571428571429"
"34","6","600","1120","0.4190231913735072","0.605"
"33","6","600","1416","0.4089798479487795","0.57"
"35","6","600","692","0.40093554265992737","0.6583333333333333"
"32","6","600","484","0.45733096216023783","0.7033333333333334"
"30","6","500","1872","0.3968952285716433","0.67"
"31","6","600","1732","0.39885850042841264","0.565"
"37","6","700","612","0.4123351189198685","0.5814285714285714"
"34","6","600","1124","0.4229319939020858","0.6033333333333334"
"33","6","600","1420","0.41076186636031226","0.57"
"30","6","500","1876","0.3871810235488233","0.668"
"35","6","600","696","0.4136513582313353","0.6583333333333333"
"31","6","600","1736","0.39938260536317655","0.565"
"37","6","700","616","0.41521437990987825","0.5814285714285714"
"34","6","600","1128","0.41785676357822116","0.6016666666666667"
"33","6","600","1424","0.4033885557182453","0.57"
"30","6","500","1880","0.39733566220299954","0.668"
"31","6","600","1740","0.39165275278844935","0.5633333333333334"
"35","6","600","700","0.4165541599465648","0.6583333333333333"
"34","6","600","1132","0.41331418618120186","0.6"
"30","6","500","1884","0.3935315385061011","0.668"
"33","6","600","1428","0.4000916833867045","0.57"
"37","6","700","620","0.40913808056204265","0.5814285714285714"
"31","6","600","1744","0.40464344980417616","0.5633333333333334"
"36","6","600","676","0.4159565983002205","0.675"
"32","6","600","488","0.4639982104330579","0.7016666666666667"
"34","6","600","1136","0.41231313284136073","0.5983333333333334"
"33","6","600","1432","0.39401508889746645","0.57"
"35","6","600","704","0.4176961615499286","0.6583333333333333"
"30","6","500","1888","0.3980291474266904","0.668"
"37","6","700","624","0.4096684935920066","0.5814285714285714"
"31","6","600","1748","0.4041699438858301","0.5633333333333334"
"36","6","600","680","0.4210910520220701","0.675"
"34","6","600","1140","0.40577027860548","0.5983333333333334"
"33","6","600","1436","0.38956950401657314","0.57"
"30","6","500","1892","0.40513863388566074","0.668"
"35","6","600","708","0.41925091089350597","0.6566666666666666"
"37","6","700","628","0.4159149727980637","0.5814285714285714"
"31","6","600","1752","0.40112756016529094","0.5633333333333334"
"36","6","600","684","0.4160004035829484","0.675"
"33","6","600","1440","0.3812235727082227","0.57"
"34","6","600","1144","0.40494721596053596","0.5983333333333334"
"30","6","500","1896","0.4086116053093919","0.668"
"37","6","700","632","0.42270236807602907","0.5814285714285714"
"35","6","600","712","0.4197075297875574","0.6566666666666666"
"31","6","600","1756","0.4059712555512733","0.5633333333333334"
"32","6","600","492","0.46645175331494454","0.7016666666666667"
"36","6","600","688","0.4081993685072461","0.6733333333333333"
"34","6","600","1148","0.4007485870441387","0.5966666666666667"
"33","6","600","1444","0.3868547376664361","0.5683333333333334"
"30","6","500","1900","0.41179531314111006","0.668"
"37","6","700","636","0.42162931539357973","0.5814285714285714"
"31","6","600","1760","0.3970362364882466","0.5633333333333334"
"35","6","600","716","0.4269435886304194","0.6566666666666666"
"34","6","600","1152","0.40297469808919706","0.5966666666666667"
"33","6","600","1448","0.39310032712961535","0.5683333333333334"
"36","6","600","692","0.4139975554212323","0.6733333333333333"
"30","6","500","1904","0.3998359401665724","0.668"
"31","6","600","1764","0.4000759967684151","0.5633333333333334"
"37","6","700","640","0.4269044000376421","0.58"
"35","6","600","720","0.42618891742423476","0.6566666666666666"
"36","6","600","696","0.4042781364553471","0.67"
"33","6","600","1452","0.3876893832715642","0.5683333333333334"
"30","6","500","1908","0.4068316249983405","0.668"
"34","6","600","1156","0.3943723071493098","0.5933333333333334"
"31","6","600","1768","0.39973129737796853","0.5633333333333334"
"37","6","700","644","0.41991143385734603","0.58"
"35","6","600","724","0.4363904228008864","0.655"
"36","6","600","700","0.40400895351985294","0.67"
"30","6","500","1912","0.40635970591140486","0.668"
"34","6","600","1160","0.3922537355812113","0.5933333333333334"
"33","6","600","1456","0.3935047805561595","0.5683333333333334"
"31","6","600","1772","0.4006072496454801","0.5633333333333334"
"37","6","700","648","0.4179404086466581","0.58"
"32","6","600","496","0.45572480272789195","0.6983333333333334"
"35","6","600","728","0.43485583112906384","0.655"
"36","6","600","704","0.4022262655421872","0.6683333333333333"
"30","6","500","1916","0.39549690265939635","0.668"
"33","6","600","1460","0.39193841619986036","0.5683333333333334"
"34","6","600","1164","0.39841293314230025","0.5916666666666667"
