"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 19:29:36:847 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","gini-index","survival-ratio"
"132","2","740","2000","0.4031195169994891","0.3662162162162162"
"139","2","780","0","0","1"
"138","2","780","400","0.44040360122734284","0.5397435897435897"
"134","2","760","1800","0.4052905792841379","0.3684210526315789"
"135","2","760","600","0.39363345814139805","0.5092105263157894"
"126","2","720","1600","0.3953697503264658","0.4041666666666667"
"133","2","760","2000","0.3928600150541853","0.3671052631578947"
"140","2","780","0","0","1"
"136","2","760","600","0.43139689610803883","0.5052631578947369"
"137","2","780","600","0.4149635949560477","0.5012820512820513"
"134","2","760","2000","0.40420772161958063","0.3539473684210526"
"141","2","800","0","0","1"
"135","2","760","800","0.4237262356742323","0.4723684210526316"
"138","2","780","600","0.43623579860718475","0.5"
"139","2","780","200","0.3799631456851753","0.6282051282051282"
"136","2","760","800","0.4029072174771282","0.4644736842105263"
"137","2","780","800","0.4064185995219696","0.4705128205128205"
"140","2","780","200","0.38627269685817656","0.6282051282051282"
"135","2","760","1000","0.4151633474202125","0.4407894736842105"
"138","2","780","800","0.42480916144345493","0.46794871794871795"
"126","2","720","1800","0.39963430795296323","0.3875"
"141","2","800","200","0.38617690077919326","0.625"
"139","2","780","400","0.4323738798795265","0.5564102564102564"
"136","2","760","1000","0.4009398873812726","0.4328947368421053"
"137","2","780","1000","0.3942964752839268","0.44487179487179485"
"140","2","780","400","0.44535872869166093","0.5217948717948718"
"135","2","760","1200","0.4065549417055853","0.4131578947368421"
"138","2","780","1000","0.42408595556771833","0.4358974358974359"
"141","2","800","400","0.42766131329185325","0.54125"
"139","2","780","600","0.44023086499783703","0.491025641025641"
"136","2","760","1200","0.4055634567626107","0.4"
"137","2","780","1200","0.4044035295032888","0.4205128205128205"
"135","2","760","1400","0.42277762335615837","0.3881578947368421"
"140","2","780","600","0.42715152863526007","0.4807692307692308"
"138","2","780","1200","0.3954031563063107","0.4256410256410256"
"126","2","720","2000","0.42877763646407413","0.375"
"142","2","800","0","0","1"
"139","2","780","800","0.39796302810559836","0.4641025641025641"
"137","2","780","1400","0.430716532619882","0.391025641025641"
"141","2","800","600","0.4199288908437796","0.48375"
"136","2","760","1400","0.41400694267821836","0.37763157894736843"
"135","2","760","1600","0.3963492353437788","0.3763157894736842"
"138","2","780","1400","0.42524967456411455","0.4064102564102564"
"140","2","780","800","0.4063796769752694","0.4512820512820513"
"137","2","780","1600","0.4103519974096272","0.37435897435897436"
"139","2","780","1000","0.42692193863981304","0.43205128205128207"
"136","2","760","1600","0.4173867968187882","0.35657894736842105"
"141","2","800","800","0.4006578117510529","0.45"
"135","2","760","1800","0.4234947241420359","0.3605263157894737"
"138","2","780","1600","0.3936027240402578","0.38461538461538464"
"140","2","780","1000","0.4122249798807356","0.43205128205128207"
"136","2","760","1800","0.4064021810953576","0.33421052631578946"
"137","2","780","1800","0.4054793743426977","0.36153846153846153"
"139","2","780","1200","0.41652300461809294","0.4115384615384615"
"141","2","800","1000","0.4170984659436762","0.4225"
"135","2","760","2000","0.38282511519152745","0.3447368421052632"
"143","2","800","0","0","1"
"138","2","780","1800","0.4206664920702726","0.36923076923076925"
"140","2","780","1200","0.43397527901341015","0.4064102564102564"
"136","2","760","2000","0.40730691069495323","0.31842105263157894"
"144","2","800","0","0","1"
"137","2","780","2000","0.40521474411415503","0.34487179487179487"
"145","2","820","0","0","1"
"139","2","780","1400","0.4024350102575095","0.37948717948717947"
"141","2","800","1200","0.398408992273269","0.4075"
"142","2","800","200","0.38483639105753026","0.62875"
"138","2","780","2000","0.3925306613748007","0.3525641025641026"
"146","2","820","0","0","1"
"140","2","780","1400","0.3921793648325493","0.38076923076923075"
"143","2","800","200","0.4101108107073959","0.62875"
"139","2","780","1600","0.3950894002543692","0.3576923076923077"
"141","2","800","1400","0.39912020042819496","0.38125"
"144","2","800","200","0.4002358201252682","0.61625"
"145","2","820","200","0.38336259028409475","0.6109756097560975"
"140","2","780","1600","0.40550798601749516","0.36153846153846153"
"139","2","780","1800","0.4225612755336413","0.33589743589743587"
"146","2","820","200","0.383997135128913","0.598780487804878"
"141","2","800","1600","0.4193584772433215","0.3625"
"143","2","800","400","0.44079427778370867","0.53125"
"144","2","800","400","0.45316912220169275","0.545"
"140","2","780","1800","0.4229790466086371","0.3435897435897436"
"145","2","820","400","0.441446961858719","0.5329268292682927"
"139","2","780","2000","0.3899978028604855","0.3192307692307692"
"147","2","820","0","0","1"
"141","2","800","1800","0.4016608538721414","0.33625"
"146","2","820","400","0.4153131947495619","0.5219512195121951"
"142","2","800","400","0.4536833578664065","0.54375"
"140","2","780","2000","0.41141059036932387","0.3333333333333333"
"148","2","820","0","0","1"
"143","2","800","600","0.4352001925403579","0.47875"
"144","2","800","600","0.4356316848190318","0.50875"
"141","2","800","2000","0.42676706778716694","0.32375"
"149","2","840","0","0","1"
"145","2","820","600","0.43703971711595674","0.4853658536585366"
"147","2","820","200","0.3869403019854874","0.6231707317073171"
"146","2","820","600","0.40272003466495604","0.4682926829268293"
"143","2","800","800","0.4238497039971099","0.44625"
"144","2","800","800","0.4143295051259729","0.475"
"148","2","820","200","0.37439189946905116","0.6048780487804878"
"145","2","820","800","0.41657989360618775","0.45365853658536587"
"146","2","820","800","0.42050289509327177","0.44146341463414634"
"149","2","840","200","0.3897950432045836","0.5988095238095238"
"147","2","820","400","0.43809527546597643","0.525609756097561"
"143","2","800","1000","0.42008187383227247","0.43"
"144","2","800","1000","0.4129360635954508","0.44125"
"145","2","820","1000","0.4118056408585729","0.41341463414634144"
"142","2","800","600","0.43866045753979693","0.49875"
"148","2","820","400","0.41905811096630324","0.5158536585365854"
"146","2","820","1000","0.4029630570121419","0.41341463414634144"
"149","2","840","400","0.4469184041544636","0.5142857142857142"
"147","2","820","600","0.42616454494757566","0.4719512195121951"
"143","2","800","1200","0.42225701684259087","0.41125"
"144","2","800","1200","0.421846269352164","0.42375"
"145","2","820","1200","0.41906455095075185","0.38902439024390245"
"148","2","820","600","0.41979854335938654","0.47317073170731705"
"146","2","820","1200","0.39910737421154735","0.3878048780487805"
"147","2","820","800","0.43412722862357395","0.4353658536585366"
"143","2","800","1400","0.42177854387951097","0.3975"
"149","2","840","600","0.413045502145834","0.4607142857142857"
"144","2","800","1400","0.4120215710069897","0.40125"
"145","2","820","1400","0.4077656591129321","0.374390243902439"
"148","2","820","800","0.42927701895593356","0.4353658536585366"
"146","2","820","1400","0.42388345590554055","0.36341463414634145"
"143","2","800","1600","0.38849294826945086","0.37125"
"147","2","820","1000","0.4023828914184553","0.41097560975609754"
"142","2","800","800","0.41016458990887633","0.46"
"149","2","840","800","0.41395036163546656","0.42142857142857143"
"145","2","820","1600","0.397560586033135","0.35609756097560974"
"144","2","800","1600","0.3975020702405037","0.3825"
"148","2","820","1000","0.42598720816779734","0.4060975609756098"
"146","2","820","1600","0.41057271443018045","0.3426829268292683"
"143","2","800","1800","0.4497672516378929","0.35625"
"147","2","820","1200","0.4353878696451519","0.38658536585365855"
"149","2","840","1000","0.415796995553838","0.3892857142857143"
"145","2","820","1800","0.4246795613249232","0.3378048780487805"
"144","2","800","1800","0.39891634742544313","0.365"
"146","2","820","1800","0.40311425980981297","0.32195121951219513"
"148","2","820","1200","0.4161463668423625","0.3829268292682927"
"143","2","800","2000","0.3933326438445895","0.34375"
"150","2","840","0","0","1"
"147","2","820","1400","0.41981151831180263","0.3695121951219512"
"149","2","840","1200","0.39374243827034694","0.3726190476190476"
"145","2","820","2000","0.41773827169155975","0.32439024390243903"
"144","2","800","2000","0.4073431026523572","0.3475"
"151","2","840","0","0","1"
"152","2","840","0","0","1"
"142","2","800","1000","0.4304580395702248","0.43625"
"146","2","820","2000","0.414268586910306","0.31097560975609756"
"153","2","860","0","0","1"
"148","2","820","1400","0.4257575621896233","0.3646341463414634"
"147","2","820","1600","0.3863215367713153","0.35853658536585364"
"149","2","840","1400","0.427821977095351","0.3595238095238095"
"150","2","840","200","0.3877896774283355","0.6"
"151","2","840","200","0.39473702789893705","0.5964285714285714"
"148","2","820","1600","0.40612461778808684","0.3439024390243902"
"152","2","840","200","0.38750762143486234","0.6059523809523809"
"147","2","820","1800","0.4231077371990018","0.34512195121951217"
"153","2","860","200","0.39943738265226497","0.5674418604651162"
"149","2","840","1600","0.40115299646322505","0.34285714285714286"
"148","2","820","1800","0.39983644354714615","0.33170731707317075"
"147","2","820","2000","0.3980122461542843","0.33170731707317075"
"150","2","840","400","0.448894429796544","0.5273809523809524"
"154","2","860","0","0","1"
"151","2","840","400","0.43561357947204876","0.5107142857142857"
"142","2","800","1200","0.4154896519985383","0.40625"
"152","2","840","400","0.4631445140722848","0.5083333333333333"
"149","2","840","1800","0.4168027100375286","0.32261904761904764"
"153","2","860","400","0.44649971021198503","0.48255813953488375"
"148","2","820","2000","0.4054710852513454","0.3207317073170732"
"155","2","860","0","0","1"
"150","2","840","600","0.4283410296218646","0.4797619047619048"
"149","2","840","2000","0.4183639406468705","0.3142857142857143"
"156","2","860","0","0","1"
"151","2","840","600","0.42455975848310795","0.4595238095238095"
"152","2","840","600","0.4286199553699279","0.4642857142857143"
"154","2","860","200","0.3844369384279137","0.5930232558139535"
"153","2","860","600","0.37492785043421595","0.4441860465116279"
"150","2","840","800","0.44373346212793907","0.444047619047619"
"155","2","860","200","0.3800425289049824","0.5965116279069768"
"151","2","840","800","0.4228242035121562","0.42023809523809524"
"152","2","840","800","0.41567913737167417","0.43333333333333335"
"142","2","800","1400","0.4209957848786225","0.3825"
"154","2","860","400","0.4389360100699402","0.5058139534883721"
"156","2","860","200","0.3842119858817574","0.5895348837209302"
"153","2","860","800","0.41454263824735105","0.41511627906976745"
"150","2","840","1000","0.422100825117233","0.4107142857142857"
"151","2","840","1000","0.4125209634046959","0.40714285714285714"
"152","2","840","1000","0.4379027204935586","0.40476190476190477"
"155","2","860","400","0.44162925843654727","0.5011627906976744"
"154","2","860","600","0.42592372419995156","0.45465116279069767"
"153","2","860","1000","0.4128914268806303","0.3930232558139535"
"156","2","860","400","0.4464269800849079","0.5069767441860465"
"150","2","840","1200","0.400603734904466","0.39166666666666666"
"151","2","840","1200","0.41912305051394655","0.38333333333333336"
"152","2","840","1200","0.3917380794170887","0.38452380952380955"
"155","2","860","600","0.42819902523647196","0.4558139534883721"
"142","2","800","1600","0.3718295924937341","0.365"
"153","2","860","1200","0.3945263523963795","0.3767441860465116"
"154","2","860","800","0.42189549585784986","0.4197674418604651"
"150","2","840","1400","0.43110834397868336","0.3738095238095238"
"156","2","860","600","0.4221821808960877","0.4686046511627907"
"151","2","840","1400","0.40126706369876575","0.3630952380952381"
"152","2","840","1400","0.42144275726333413","0.37023809523809526"
"155","2","860","800","0.4114176984983316","0.42441860465116277"
"153","2","860","1400","0.3710437462316605","0.3581395348837209"
"154","2","860","1000","0.4146150135632161","0.3941860465116279"
"150","2","840","1600","0.43273232806196693","0.35833333333333334"
"151","2","840","1600","0.41694519563492555","0.34523809523809523"
"156","2","860","800","0.41297432466610623","0.4418604651162791"
"152","2","840","1600","0.4144330435608757","0.35714285714285715"
"153","2","860","1600","0.42859605135178314","0.34069767441860466"
"155","2","860","1000","0.41298278387757","0.4"
"154","2","860","1200","0.41304944511891684","0.3802325581395349"
"142","2","800","1800","0.41210702306298025","0.35"
"150","2","840","1800","0.42985687566399916","0.3476190476190476"
"151","2","840","1800","0.41756573834062893","0.3261904761904762"
"156","2","860","1000","0.420347999480506","0.40930232558139534"
"152","2","840","1800","0.4236781185209683","0.34523809523809523"
"153","2","860","1800","0.41786851580117923","0.32906976744186045"
"155","2","860","1200","0.4160109330923889","0.3802325581395349"
"154","2","860","1400","0.4052135960590736","0.35930232558139535"
"150","2","840","2000","0.4192995303798185","0.3273809523809524"
"151","2","840","2000","0.40901782328403463","0.3107142857142857"
"157","2","880","0","0","1"
"158","2","880","0","0","1"
"152","2","840","2000","0.4064640039651401","0.33214285714285713"
"159","2","880","0","0","1"
"156","2","860","1200","0.4078605615506454","0.3872093023255814"
"153","2","860","2000","0.4173056958533368","0.3186046511627907"
"160","2","880","0","0","1"
"154","2","860","1600","0.3966014929374457","0.34767441860465115"
"155","2","860","1400","0.41437803800265105","0.36046511627906974"
"142","2","800","2000","0.39578980344770676","0.33375"
"161","2","900","0","0","1"
"156","2","860","1400","0.4128926650627479","0.37093023255813956"
"158","2","880","200","0.39582177960259796","0.5818181818181818"
"157","2","880","200","0.3869915059475964","0.5829545454545455"
"154","2","860","1800","0.40006495996297503","0.336046511627907"
"155","2","860","1600","0.3957234981440012","0.35"
"159","2","880","200","0.3954651190593396","0.5693181818181818"
"160","2","880","200","0.38154145936707023","0.5704545454545454"
"156","2","860","1600","0.41987624136299984","0.3511627906976744"
"154","2","860","2000","0.42116561815362075","0.3186046511627907"
"162","2","900","0","0","1"
"158","2","880","400","0.43169545790600494","0.49204545454545456"
"155","2","860","1800","0.41021309162792136","0.3395348837209302"
"157","2","880","400","0.43384362846727403","0.49204545454545456"
"156","2","860","1800","0.39737278129541864","0.33372093023255817"
"159","2","880","400","0.44186955182356014","0.4772727272727273"
"160","2","880","400","0.4381494792683346","0.49772727272727274"
"155","2","860","2000","0.39725433873165267","0.3209302325581395"
"163","2","900","0","0","1"
"158","2","880","600","0.4172841718507832","0.43863636363636366"
"156","2","860","2000","0.37578549935474126","0.3186046511627907"
"164","2","900","0","0","1"
"157","2","880","600","0.42742432721316326","0.44545454545454544"
"162","2","900","200","0.39633536182741375","0.5622222222222222"
"159","2","880","600","0.4284853953606711","0.43522727272727274"
"160","2","880","600","0.4205020699300976","0.44545454545454544"
"161","2","900","200","0.375314381337135","0.5688888888888889"
"158","2","880","800","0.40688043140906266","0.4090909090909091"
"157","2","880","800","0.42073436328056063","0.39886363636363636"
"163","2","900","200","0.3974957833552175","0.5677777777777778"
"159","2","880","800","0.42092013400621464","0.4068181818181818"
"162","2","900","400","0.43296533058066716","0.48444444444444446"
"160","2","880","800","0.42016699441960687","0.4125"
"164","2","900","200","0.38516620177724414","0.5855555555555556"
"158","2","880","1000","0.395139721267178","0.38181818181818183"
"157","2","880","1000","0.4177045813126145","0.3784090909090909"
"159","2","880","1000","0.4093202009927672","0.3840909090909091"
"163","2","900","400","0.4286232150869146","0.4822222222222222"
"160","2","880","1000","0.4199099538990848","0.39431818181818185"
"162","2","900","600","0.4141752048977064","0.4388888888888889"
"158","2","880","1200","0.4059686808951706","0.3693181818181818"
"164","2","900","400","0.42324333719102736","0.4866666666666667"
"157","2","880","1200","0.424002031695509","0.36022727272727273"
"159","2","880","1200","0.40039369888704945","0.35795454545454547"
"160","2","880","1200","0.40282899910639525","0.35909090909090907"
"161","2","900","400","0.4221995547978641","0.46555555555555556"
"162","2","900","800","0.4210196993043243","0.4177777777777778"
"158","2","880","1400","0.39252172428367327","0.3534090909090909"
"163","2","900","600","0.4374695207554419","0.43555555555555553"
"157","2","880","1400","0.4082855114255455","0.34204545454545454"
"164","2","900","600","0.4266171138891225","0.43444444444444447"
"159","2","880","1400","0.41938419930306337","0.3477272727272727"
"160","2","880","1400","0.4103293201688983","0.34545454545454546"
"158","2","880","1600","0.4087315366667109","0.3386363636363636"
"162","2","900","1000","0.4291066807184456","0.3933333333333333"
"157","2","880","1600","0.4093898874840755","0.32954545454545453"
"163","2","900","800","0.4052113913849805","0.4022222222222222"
"164","2","900","800","0.40462677207454645","0.40555555555555556"
"159","2","880","1600","0.3891888578376694","0.3215909090909091"
"160","2","880","1600","0.40100458608891343","0.3352272727272727"
"158","2","880","1800","0.42660698611971337","0.3261363636363636"
"157","2","880","1800","0.4285502652342855","0.31477272727272726"
"162","2","900","1200","0.42305386781998794","0.3655555555555556"
"163","2","900","1000","0.41366719532989765","0.38222222222222224"
"159","2","880","1800","0.3952619032061564","0.31136363636363634"
"164","2","900","1000","0.3986837714907887","0.38"
"161","2","900","600","0.39938007521208185","0.43666666666666665"
"160","2","880","1800","0.414569900042092","0.31931818181818183"
"158","2","880","2000","0.4206768804225724","0.3159090909090909"
"165","2","920","0","0","1"
"157","2","880","2000","0.41441328319977283","0.30227272727272725"
"166","2","920","0","0","1"
"162","2","900","1400","0.4242232246457141","0.34555555555555556"
"163","2","900","1200","0.4333718034318785","0.3655555555555556"
"159","2","880","2000","0.4108596324195159","0.30454545454545456"
"167","2","920","0","0","1"
"160","2","880","2000","0.4124849241632128","0.3068181818181818"
"168","2","920","0","0","1"
"164","2","900","1200","0.44025266140757763","0.35888888888888887"
"162","2","900","1600","0.40349354082017963","0.32666666666666666"
"165","2","920","200","0.39360347480166297","0.5532608695652174"
"163","2","900","1400","0.4180733857224642","0.3488888888888889"
"164","2","900","1400","0.4193362383107871","0.33444444444444443"
"166","2","920","200","0.36827175131673384","0.5543478260869565"
"167","2","920","200","0.369132113357657","0.5565217391304348"
"162","2","900","1800","0.42356816453860685","0.30666666666666664"
"168","2","920","200","0.41200213911896044","0.5565217391304348"
"161","2","900","800","0.4131552112310787","0.4011111111111111"
"164","2","900","1600","0.41144681197137245","0.32222222222222224"
"163","2","900","1600","0.4121988181310214","0.3277777777777778"
"165","2","920","400","0.44947013241275324","0.47282608695652173"
"166","2","920","400","0.4395172073080638","0.4673913043478261"
"162","2","900","2000","0.4208080236287616","0.29555555555555557"
"169","2","940","0","0","1"
"167","2","920","400","0.44892471290670094","0.46630434782608693"
"164","2","900","1800","0.409845931213452","0.30333333333333334"
"168","2","920","400","0.427246036522767","0.47391304347826085"
"163","2","900","1800","0.4143074036760698","0.31555555555555553"
"165","2","920","600","0.41462070198947204","0.42934782608695654"
"166","2","920","600","0.44974392526037726","0.4206521739130435"
"164","2","900","2000","0.39221000304644055","0.2877777777777778"
"170","2","940","0","0","1"
"167","2","920","600","0.4363907435249402","0.42934782608695654"
"163","2","900","2000","0.41816276135408376","0.30444444444444446"
"171","2","940","0","0","1"
"168","2","920","600","0.4037173012269094","0.42934782608695654"
"169","2","940","200","0.39374615618874975","0.5542553191489362"
"161","2","900","1000","0.40837366789298013","0.3711111111111111"
"165","2","920","800","0.41820989234830874","0.391304347826087"
"166","2","920","800","0.42962478253904157","0.3967391304347826"
"167","2","920","800","0.42026837942359657","0.39565217391304347"
"168","2","920","800","0.4142972184559768","0.3978260869565217"
"170","2","940","200","0.38436843782275826","0.5563829787234043"
"165","2","920","1000","0.4226616705720051","0.3652173913043478"
"169","2","940","400","0.4502473199256139","0.475531914893617"
"171","2","940","200","0.3902496945425899","0.5606382978723404"
"166","2","920","1000","0.4092621369307042","0.3760869565217391"
"167","2","920","1000","0.43325764596027827","0.3695652173913043"
"168","2","920","1000","0.42202803306735653","0.3739130434782609"
"165","2","920","1200","0.3923313109544841","0.3423913043478261"
"161","2","900","1200","0.40740062434963564","0.34444444444444444"
"170","2","940","400","0.42444615954324355","0.4702127659574468"
"169","2","940","600","0.41593056460808","0.4276595744680851"
"171","2","940","400","0.4305606842481596","0.46702127659574466"
"166","2","920","1200","0.3873011481690858","0.3576086956521739"
"167","2","920","1200","0.4182912398484989","0.3565217391304348"
"168","2","920","1200","0.40506394662943523","0.35"
"165","2","920","1400","0.41048526838064997","0.32282608695652176"
"169","2","940","800","0.3989821105653132","0.39361702127659576"
"170","2","940","600","0.4277499811031782","0.4223404255319149"
"166","2","920","1400","0.41662806880548414","0.3293478260869565"
"171","2","940","600","0.4404446043720239","0.4351063829787234"
"167","2","920","1400","0.3897795834599648","0.3402173913043478"
"168","2","920","1400","0.40759737707366933","0.325"
"165","2","920","1600","0.4305193023190408","0.3076086956521739"
"166","2","920","1600","0.41007593998888703","0.3173913043478261"
"169","2","940","1000","0.40835389221033835","0.3702127659574468"
"161","2","900","1400","0.38229617373556374","0.3288888888888889"
"171","2","940","800","0.42003933953481715","0.4031914893617021"
"170","2","940","800","0.4224959844217309","0.3851063829787234"
"167","2","920","1600","0.41804155998891884","0.3217391304347826"
"168","2","920","1600","0.4049280833443076","0.30978260869565216"
"165","2","920","1800","0.39338773905045227","0.28695652173913044"
"166","2","920","1800","0.4076723935354238","0.3"
"169","2","940","1200","0.40305369475526287","0.34361702127659577"
"167","2","920","1800","0.44039174026584443","0.3119565217391304"
"170","2","940","1000","0.41639668259137264","0.3606382978723404"
"168","2","920","1800","0.41050438397959815","0.2956521739130435"
"171","2","940","1000","0.43026934566236935","0.37872340425531914"
"165","2","920","2000","0.41754911106413467","0.27608695652173915"
"172","2","940","0","0","1"
"166","2","920","2000","0.4068586179507547","0.28695652173913044"
"173","2","960","0","0","1"
"169","2","940","1400","0.40798310447403374","0.32553191489361705"
"167","2","920","2000","0.3920219732752509","0.2967391304347826"
"174","2","960","0","0","1"
"168","2","920","2000","0.4001635683985414","0.2782608695652174"
"175","2","960","0","0","1"
"161","2","900","1600","0.397596523174097","0.3111111111111111"
"170","2","940","1200","0.4171273643332584","0.3393617021276596"
"171","2","940","1200","0.41995139378517926","0.35212765957446807"
"172","2","940","200","0.40471573545330103","0.5542553191489362"
"169","2","940","1600","0.3961661721068249","0.30851063829787234"
"173","2","960","200","0.38420672890364266","0.546875"
"170","2","940","1400","0.42005421681756766","0.324468085106383"
"171","2","940","1400","0.4081740657183769","0.33404255319148934"
"174","2","960","200","0.38840824458727996","0.553125"
"175","2","960","200","0.39649007006913933","0.553125"
"169","2","940","1800","0.41230534245638667","0.29148936170212764"
"172","2","940","400","0.44093206664841095","0.4627659574468085"
"170","2","940","1600","0.40345711248469973","0.30106382978723406"
"171","2","940","1600","0.3965949327849599","0.3159574468085106"
"161","2","900","1800","0.40368256940061276","0.3022222222222222"
"173","2","960","400","0.4461960743263291","0.4708333333333333"
"169","2","940","2000","0.398226516262836","0.28191489361702127"
"176","2","960","0","0","1"
"174","2","960","400","0.4374275478794148","0.45416666666666666"
"175","2","960","400","0.4319594805249791","0.45208333333333334"
"170","2","940","1800","0.43293859163290965","0.28829787234042553"
"171","2","940","1800","0.4032723696251598","0.30106382978723406"
"172","2","940","600","0.40952653607403267","0.4148936170212766"
"173","2","960","600","0.4039044630033514","0.42291666666666666"
"170","2","940","2000","0.4062086324350472","0.2765957446808511"
"177","2","980","0","0","1"
"175","2","960","600","0.41294946931845167","0.41041666666666665"
"171","2","940","2000","0.39334800290599686","0.2851063829787234"
"178","2","980","0","0","1"
"176","2","960","200","0.3878347648603896","0.553125"
"174","2","960","600","0.4221361679909497","0.4114583333333333"
"172","2","940","800","0.42799906133821347","0.3904255319148936"
"161","2","900","2000","0.40762972180775436","0.29333333333333333"
"179","2","980","0","0","1"
"173","2","960","800","0.4196616592961836","0.38645833333333335"
"175","2","960","800","0.4228155667787106","0.3802083333333333"
"172","2","940","1000","0.41902099608083737","0.3659574468085106"
"176","2","960","400","0.43431612378072104","0.4552083333333333"
"174","2","960","800","0.42514473016623766","0.3875"
"177","2","980","200","0.3830292717335533","0.5346938775510204"
"178","2","980","200","0.4017686880305276","0.5255102040816326"
"173","2","960","1000","0.412792196668828","0.36354166666666665"
"175","2","960","1000","0.419074983356932","0.3541666666666667"
"172","2","940","1200","0.40027851889404154","0.3446808510638298"
"174","2","960","1000","0.40169793433431505","0.36666666666666664"
"176","2","960","600","0.4360019633232872","0.415625"
"173","2","960","1200","0.4370820280248262","0.34791666666666665"
"177","2","980","400","0.4491923491395436","0.4459183673469388"
"178","2","980","400","0.41501657444297274","0.4448979591836735"
"175","2","960","1200","0.39688663906210336","0.3333333333333333"
"172","2","940","1400","0.4211975964906366","0.3223404255319149"
"174","2","960","1200","0.4032039918854509","0.35520833333333335"
"176","2","960","800","0.42524116784920046","0.378125"
"173","2","960","1400","0.4225730284761333","0.33125"
"178","2","980","600","0.4103708869700375","0.40408163265306124"
"175","2","960","1400","0.41599584603908213","0.31354166666666666"
"177","2","980","600","0.42598693206763855","0.4030612244897959"
"179","2","980","200","0.41103047531074216","0.5438775510204081"
"172","2","940","1600","0.4080946339848171","0.30638297872340425"
"174","2","960","1400","0.4139818598152285","0.334375"
"173","2","960","1600","0.42665980965995354","0.309375"
"176","2","960","1000","0.40144862523661445","0.36041666666666666"
"175","2","960","1600","0.4100919402803694","0.3"
"172","2","940","1800","0.42508083308681155","0.28829787234042553"
"177","2","980","800","0.4268567330583896","0.37857142857142856"
"178","2","980","800","0.4107511398067192","0.3704081632653061"
"174","2","960","1600","0.41936744369228224","0.31354166666666666"
"173","2","960","1800","0.39466403697266206","0.29375"
"175","2","960","1800","0.4070973165268227","0.2875"
"176","2","960","1200","0.42215250394851334","0.33958333333333335"
"172","2","940","2000","0.41457287177843477","0.274468085106383"
"180","2","980","0","0","1"
"177","2","980","1000","0.417362869462759","0.36020408163265305"
"178","2","980","1000","0.42062816342493575","0.3489795918367347"
"174","2","960","1800","0.4112704250142697","0.296875"
"173","2","960","2000","0.37678085277239187","0.28125"
"181","2","1000","0","0","1"
"175","2","960","2000","0.3887818547207725","0.27395833333333336"
"182","2","1000","0","0","1"
"176","2","960","1400","0.38760310429671885","0.31979166666666664"
"178","2","980","1200","0.4035550904778786","0.3295918367346939"
"177","2","980","1200","0.4153772974737993","0.3326530612244898"
"179","2","980","400","0.43046086789678695","0.4479591836734694"
"174","2","960","2000","0.40605551576606286","0.2833333333333333"
"183","2","1000","0","0","1"
"180","2","980","200","0.39600055194852346","0.5408163265306123"
"177","2","980","1400","0.40932075824933234","0.3153061224489796"
"176","2","960","1600","0.3994609756476844","0.30833333333333335"
"181","2","1000","200","0.39598703686811754","0.512"
"178","2","980","1400","0.42254185160623414","0.30306122448979594"
"182","2","1000","200","0.38999991151911073","0.518"
"183","2","1000","200","0.40682761495191855","0.544"
"180","2","980","400","0.43048846631657117","0.4520408163265306"
"176","2","960","1800","0.4167888757490746","0.29375"
"177","2","980","1600","0.41614817709680313","0.3"
"178","2","980","1600","0.42985308806288575","0.28775510204081634"
"181","2","1000","400","0.41751576795789735","0.43"
"182","2","1000","400","0.4699746797887234","0.436"
"177","2","980","1800","0.4146345282850328","0.286734693877551"
"178","2","980","1800","0.42602892551368265","0.2755102040816326"
"179","2","980","600","0.4115618884362437","0.40714285714285714"
"176","2","960","2000","0.40022131949756706","0.284375"
"184","2","1000","0","0","1"
"183","2","1000","400","0.4442798351274702","0.439"
"180","2","980","600","0.40318581443066925","0.4122448979591837"
"181","2","1000","600","0.422036501219066","0.386"
"182","2","1000","600","0.4313685682166322","0.393"
"177","2","980","2000","0.40133361633761544","0.2724489795918367"
"178","2","980","2000","0.3966369695982207","0.2602040816326531"
"185","3","100","0","0","1"
"186","3","100","0","0","1"
"183","2","1000","600","0.41156878848043776","0.394"
"180","2","980","800","0.4240704171961373","0.3704081632653061"
"185","3","100","200","0.3522881070009365","0.97"
"186","3","100","200","0.3433434663206768","0.97"
"181","2","1000","800","0.42695796267224834","0.364"
"184","2","1000","200","0.40011930695947273","0.531"
"182","2","1000","800","0.4168632918204173","0.361"
"185","3","100","400","0.4354354720465292","0.94"
"186","3","100","400","0.43593467993343177","0.96"
"180","2","980","1000","0.4078576257126305","0.3479591836734694"
"183","2","1000","800","0.4152333716182945","0.356"
"179","2","980","800","0.4083725496059123","0.3704081632653061"
"181","2","1000","1000","0.41352257763775097","0.335"
"185","3","100","600","0.3972827906856939","0.94"
"186","3","100","600","0.3677616145865395","0.94"
"184","2","1000","400","0.44092572912976713","0.45"
"182","2","1000","1000","0.41228765459244354","0.333"
"180","2","980","1200","0.42476811860582386","0.32755102040816325"
"183","2","1000","1000","0.4128698306870523","0.331"
"185","3","100","800","0.374544419905971","0.92"
"186","3","100","800","0.382315241236403","0.91"
"181","2","1000","1200","0.41182492904072254","0.324"
